ST_NAME,PC_NO,PC_NAME,AC_NO,AC_NAME,CANDIDATE,PARTY,VOTES
Goa,1,North Goa,3,Bicholim,TUKARAM BHARAT PARAB,RVLTGONP,1953
Goa,1,North Goa,3,Bicholim,MILAN R VAINGANKAR,BSP,106
Goa,1,North Goa,3,Bicholim,RAMAKANT KHALAP,INC,5794
Goa,1,North Goa,3,Bicholim,SHRIPAD YESSO NAIK,BJP,15523
Goa,1,North Goa,3,Bicholim,MR SAKHARAM NAIK,AKBRPRVP,83
Goa,1,North Goa,3,Bicholim,THOMAS AUGUSTINE FERNANDES,IND,44
Goa,1,North Goa,3,Bicholim,ADV VISHAL NAIK,IND,38
Goa,1,North Goa,3,Bicholim,SHAKEEL JAMAL SHAIKH,IND,60
Goa,1,North Goa,4,Tivim,TUKARAM BHARAT PARAB,RVLTGONP,3261
Goa,1,North Goa,4,Tivim,MILAN R VAINGANKAR,BSP,70
Goa,1,North Goa,4,Tivim,RAMAKANT KHALAP,INC,6873
Goa,1,North Goa,4,Tivim,SHRIPAD YESSO NAIK,BJP,11799
Goa,1,North Goa,4,Tivim,MR SAKHARAM NAIK,AKBRPRVP,58
Goa,1,North Goa,4,Tivim,THOMAS AUGUSTINE FERNANDES,IND,30
Goa,1,North Goa,4,Tivim,ADV VISHAL NAIK,IND,39
Goa,1,North Goa,4,Tivim,SHAKEEL JAMAL SHAIKH,IND,32
Goa,1,North Goa,5,Mapusa,TUKARAM BHARAT PARAB,RVLTGONP,1015
Goa,1,North Goa,5,Mapusa,MILAN R VAINGANKAR,BSP,54
Goa,1,North Goa,5,Mapusa,RAMAKANT KHALAP,INC,8170
Goa,1,North Goa,5,Mapusa,SHRIPAD YESSO NAIK,BJP,12330
Goa,1,North Goa,5,Mapusa,MR SAKHARAM NAIK,AKBRPRVP,57
Goa,1,North Goa,5,Mapusa,THOMAS AUGUSTINE FERNANDES,IND,22
Goa,1,North Goa,5,Mapusa,ADV VISHAL NAIK,IND,19
Goa,1,North Goa,5,Mapusa,SHAKEEL JAMAL SHAIKH,IND,22
Goa,1,North Goa,6,Siolim,TUKARAM BHARAT PARAB,RVLTGONP,3585
Goa,1,North Goa,6,Siolim,MILAN R VAINGANKAR,BSP,59
Goa,1,North Goa,6,Siolim,RAMAKANT KHALAP,INC,8296
Goa,1,North Goa,6,Siolim,SHRIPAD YESSO NAIK,BJP,10427
Goa,1,North Goa,6,Siolim,MR SAKHARAM NAIK,AKBRPRVP,54
Goa,1,North Goa,6,Siolim,THOMAS AUGUSTINE FERNANDES,IND,29
Goa,1,North Goa,6,Siolim,ADV VISHAL NAIK,IND,34
Goa,1,North Goa,6,Siolim,SHAKEEL JAMAL SHAIKH,IND,27
Goa,1,North Goa,7,Saligao,TUKARAM BHARAT PARAB,RVLTGONP,1747
Goa,1,North Goa,7,Saligao,MILAN R VAINGANKAR,BSP,49
Goa,1,North Goa,7,Saligao,RAMAKANT KHALAP,INC,7667
Goa,1,North Goa,7,Saligao,SHRIPAD YESSO NAIK,BJP,11162
Goa,1,North Goa,7,Saligao,MR SAKHARAM NAIK,AKBRPRVP,44
Goa,1,North Goa,7,Saligao,THOMAS AUGUSTINE FERNANDES,IND,22
Goa,1,North Goa,7,Saligao,ADV VISHAL NAIK,IND,35
Goa,1,North Goa,7,Saligao,SHAKEEL JAMAL SHAIKH,IND,21
Goa,1,North Goa,8,Calangute,TUKARAM BHARAT PARAB,RVLTGONP,1895
Goa,1,North Goa,8,Calangute,MILAN R VAINGANKAR,BSP,50
Goa,1,North Goa,8,Calangute,RAMAKANT KHALAP,INC,9639
Goa,1,North Goa,8,Calangute,SHRIPAD YESSO NAIK,BJP,7482
Goa,1,North Goa,8,Calangute,MR SAKHARAM NAIK,AKBRPRVP,52
Goa,1,North Goa,8,Calangute,THOMAS AUGUSTINE FERNANDES,IND,17
Goa,1,North Goa,8,Calangute,ADV VISHAL NAIK,IND,20
Goa,1,North Goa,8,Calangute,SHAKEEL JAMAL SHAIKH,IND,12
Goa,1,North Goa,9,Porvorim,TUKARAM BHARAT PARAB,RVLTGONP,834
Goa,1,North Goa,9,Porvorim,MILAN R VAINGANKAR,BSP,54
Goa,1,North Goa,9,Porvorim,RAMAKANT KHALAP,INC,6918
Goa,1,North Goa,9,Porvorim,SHRIPAD YESSO NAIK,BJP,12613
Goa,1,North Goa,9,Porvorim,MR SAKHARAM NAIK,AKBRPRVP,48
Goa,1,North Goa,9,Porvorim,THOMAS AUGUSTINE FERNANDES,IND,27
Goa,1,North Goa,9,Porvorim,ADV VISHAL NAIK,IND,26
Goa,1,North Goa,9,Porvorim,SHAKEEL JAMAL SHAIKH,IND,13
Goa,1,North Goa,10,Aldona,TUKARAM BHARAT PARAB,RVLTGONP,1472
Goa,1,North Goa,10,Aldona,MILAN R VAINGANKAR,BSP,56
Goa,1,North Goa,10,Aldona,RAMAKANT KHALAP,INC,9632
Goa,1,North Goa,10,Aldona,SHRIPAD YESSO NAIK,BJP,9552
Goa,1,North Goa,10,Aldona,MR SAKHARAM NAIK,AKBRPRVP,45
Goa,1,North Goa,10,Aldona,THOMAS AUGUSTINE FERNANDES,IND,73
Goa,1,North Goa,10,Aldona,ADV VISHAL NAIK,IND,21
Goa,1,North Goa,10,Aldona,SHAKEEL JAMAL SHAIKH,IND,25
Goa,1,North Goa,11,Panaji,TUKARAM BHARAT PARAB,RVLTGONP,722
Goa,1,North Goa,11,Panaji,MILAN R VAINGANKAR,BSP,47
Goa,1,North Goa,11,Panaji,RAMAKANT KHALAP,INC,6057
Goa,1,North Goa,11,Panaji,SHRIPAD YESSO NAIK,BJP,8108
Goa,1,North Goa,11,Panaji,MR SAKHARAM NAIK,AKBRPRVP,33
Goa,1,North Goa,11,Panaji,THOMAS AUGUSTINE FERNANDES,IND,19
Goa,1,North Goa,11,Panaji,ADV VISHAL NAIK,IND,27
Goa,1,North Goa,11,Panaji,SHAKEEL JAMAL SHAIKH,IND,17
Goa,1,North Goa,12,Taleigao,TUKARAM BHARAT PARAB,RVLTGONP,1481
Goa,1,North Goa,12,Taleigao,MILAN R VAINGANKAR,BSP,64
Goa,1,North Goa,12,Taleigao,RAMAKANT KHALAP,INC,9274
Goa,1,North Goa,12,Taleigao,SHRIPAD YESSO NAIK,BJP,10810
Goa,1,North Goa,12,Taleigao,MR SAKHARAM NAIK,AKBRPRVP,57
Goa,1,North Goa,12,Taleigao,THOMAS AUGUSTINE FERNANDES,IND,31
Goa,1,North Goa,12,Taleigao,ADV VISHAL NAIK,IND,39
Goa,1,North Goa,12,Taleigao,SHAKEEL JAMAL SHAIKH,IND,48
Goa,1,North Goa,13,St.Cruz,TUKARAM BHARAT PARAB,RVLTGONP,1969
Goa,1,North Goa,13,St.Cruz,MILAN R VAINGANKAR,BSP,79
Goa,1,North Goa,13,St.Cruz,RAMAKANT KHALAP,INC,10688
Goa,1,North Goa,13,St.Cruz,SHRIPAD YESSO NAIK,BJP,8472
Goa,1,North Goa,13,St.Cruz,MR SAKHARAM NAIK,AKBRPRVP,45
Goa,1,North Goa,13,St.Cruz,THOMAS AUGUSTINE FERNANDES,IND,26
Goa,1,North Goa,13,St.Cruz,ADV VISHAL NAIK,IND,40
Goa,1,North Goa,13,St.Cruz,SHAKEEL JAMAL SHAIKH,IND,38
Goa,1,North Goa,14,St. Andre,TUKARAM BHARAT PARAB,RVLTGONP,3433
Goa,1,North Goa,14,St. Andre,MILAN R VAINGANKAR,BSP,43
Goa,1,North Goa,14,St. Andre,RAMAKANT KHALAP,INC,5675
Goa,1,North Goa,14,St. Andre,SHRIPAD YESSO NAIK,BJP,5599
Goa,1,North Goa,14,St. Andre,MR SAKHARAM NAIK,AKBRPRVP,52
Goa,1,North Goa,14,St. Andre,THOMAS AUGUSTINE FERNANDES,IND,18
Goa,1,North Goa,14,St. Andre,ADV VISHAL NAIK,IND,25
Goa,1,North Goa,14,St. Andre,SHAKEEL JAMAL SHAIKH,IND,21
Goa,1,North Goa,15,Cumbarjua,TUKARAM BHARAT PARAB,RVLTGONP,2308
Goa,1,North Goa,15,Cumbarjua,MILAN R VAINGANKAR,BSP,75
Goa,1,North Goa,15,Cumbarjua,RAMAKANT KHALAP,INC,7984
Goa,1,North Goa,15,Cumbarjua,SHRIPAD YESSO NAIK,BJP,9307
Goa,1,North Goa,15,Cumbarjua,MR SAKHARAM NAIK,AKBRPRVP,42
Goa,1,North Goa,15,Cumbarjua,THOMAS AUGUSTINE FERNANDES,IND,38
Goa,1,North Goa,15,Cumbarjua,ADV VISHAL NAIK,IND,47
Goa,1,North Goa,15,Cumbarjua,SHAKEEL JAMAL SHAIKH,IND,29
Goa,1,North Goa,16,Maem,TUKARAM BHARAT PARAB,RVLTGONP,2701
Goa,1,North Goa,16,Maem,MILAN R VAINGANKAR,BSP,108
Goa,1,North Goa,16,Maem,RAMAKANT KHALAP,INC,4949
Goa,1,North Goa,16,Maem,SHRIPAD YESSO NAIK,BJP,15707
Goa,1,North Goa,16,Maem,MR SAKHARAM NAIK,AKBRPRVP,120
Goa,1,North Goa,16,Maem,THOMAS AUGUSTINE FERNANDES,IND,46
Goa,1,North Goa,16,Maem,ADV VISHAL NAIK,IND,43
Goa,1,North Goa,16,Maem,SHAKEEL JAMAL SHAIKH,IND,65
Goa,1,North Goa,17,Sanquelim,TUKARAM BHARAT PARAB,RVLTGONP,962
Goa,1,North Goa,17,Sanquelim,MILAN R VAINGANKAR,BSP,60
Goa,1,North Goa,17,Sanquelim,RAMAKANT KHALAP,INC,3662
Goa,1,North Goa,17,Sanquelim,SHRIPAD YESSO NAIK,BJP,19426
Goa,1,North Goa,17,Sanquelim,MR SAKHARAM NAIK,AKBRPRVP,92
Goa,1,North Goa,17,Sanquelim,THOMAS AUGUSTINE FERNANDES,IND,40
Goa,1,North Goa,17,Sanquelim,ADV VISHAL NAIK,IND,24
Goa,1,North Goa,17,Sanquelim,SHAKEEL JAMAL SHAIKH,IND,27
Goa,1,North Goa,18,Poriem,TUKARAM BHARAT PARAB,RVLTGONP,1863
Goa,1,North Goa,18,Poriem,MILAN R VAINGANKAR,BSP,160
Goa,1,North Goa,18,Poriem,RAMAKANT KHALAP,INC,3639
Goa,1,North Goa,18,Poriem,SHRIPAD YESSO NAIK,BJP,23597
Goa,1,North Goa,18,Poriem,MR SAKHARAM NAIK,AKBRPRVP,140
Goa,1,North Goa,18,Poriem,THOMAS AUGUSTINE FERNANDES,IND,80
Goa,1,North Goa,18,Poriem,ADV VISHAL NAIK,IND,63
Goa,1,North Goa,18,Poriem,SHAKEEL JAMAL SHAIKH,IND,101
Goa,1,North Goa,19,Valpoi,TUKARAM BHARAT PARAB,RVLTGONP,2392
Goa,1,North Goa,19,Valpoi,MILAN R VAINGANKAR,BSP,111
Goa,1,North Goa,19,Valpoi,RAMAKANT KHALAP,INC,5601
Goa,1,North Goa,19,Valpoi,SHRIPAD YESSO NAIK,BJP,18606
Goa,1,North Goa,19,Valpoi,MR SAKHARAM NAIK,AKBRPRVP,128
Goa,1,North Goa,19,Valpoi,THOMAS AUGUSTINE FERNANDES,IND,57
Goa,1,North Goa,19,Valpoi,ADV VISHAL NAIK,IND,57
Goa,1,North Goa,19,Valpoi,SHAKEEL JAMAL SHAIKH,IND,73
Goa,1,North Goa,20,Priol,TUKARAM BHARAT PARAB,RVLTGONP,4781
Goa,1,North Goa,20,Priol,MILAN R VAINGANKAR,BSP,117
Goa,1,North Goa,20,Priol,RAMAKANT KHALAP,INC,4041
Goa,1,North Goa,20,Priol,SHRIPAD YESSO NAIK,BJP,15308
Goa,1,North Goa,20,Priol,MR SAKHARAM NAIK,AKBRPRVP,72
Goa,1,North Goa,20,Priol,THOMAS AUGUSTINE FERNANDES,IND,43
Goa,1,North Goa,20,Priol,ADV VISHAL NAIK,IND,50
Goa,1,North Goa,20,Priol,SHAKEEL JAMAL SHAIKH,IND,58
Goa,2,South Goa,21,Ponda,PALLAVI SHRINIVAS DEMPO,BJP,14189
Goa,2,South Goa,21,Ponda,RUBERT PEREIRA,RVLTGONP,1142
Goa,2,South Goa,21,Ponda,CAPTAIN VIRIATO FERNANDES,INC,8591
Goa,2,South Goa,21,Ponda,DR SWETA GAONKAR,BSP,75
Goa,2,South Goa,21,Ponda,HARISHCHANDRA SUDHAKAR NAIK,CoAP,21
Goa,2,South Goa,21,Ponda,ALEXY FERNANDES,IND,22
Goa,2,South Goa,21,Ponda,DR KALIDAS VAINGANKAR,IND,19
Goa,2,South Goa,21,Ponda,DEEPKUMAR D MAPARI,IND,45
Goa,2,South Goa,22,Siroda,PALLAVI SHRINIVAS DEMPO,BJP,12524
Goa,2,South Goa,22,Siroda,RUBERT PEREIRA,RVLTGONP,2809
Goa,2,South Goa,22,Siroda,CAPTAIN VIRIATO FERNANDES,INC,7539
Goa,2,South Goa,22,Siroda,DR SWETA GAONKAR,BSP,110
Goa,2,South Goa,22,Siroda,HARISHCHANDRA SUDHAKAR NAIK,CoAP,24
Goa,2,South Goa,22,Siroda,ALEXY FERNANDES,IND,46
Goa,2,South Goa,22,Siroda,DR KALIDAS VAINGANKAR,IND,27
Goa,2,South Goa,22,Siroda,DEEPKUMAR D MAPARI,IND,90
Goa,2,South Goa,23,Marcaim,PALLAVI SHRINIVAS DEMPO,BJP,14722
Goa,2,South Goa,23,Marcaim,RUBERT PEREIRA,RVLTGONP,2839
Goa,2,South Goa,23,Marcaim,CAPTAIN VIRIATO FERNANDES,INC,3974
Goa,2,South Goa,23,Marcaim,DR SWETA GAONKAR,BSP,142
Goa,2,South Goa,23,Marcaim,HARISHCHANDRA SUDHAKAR NAIK,CoAP,44
Goa,2,South Goa,23,Marcaim,ALEXY FERNANDES,IND,27
Goa,2,South Goa,23,Marcaim,DR KALIDAS VAINGANKAR,IND,50
Goa,2,South Goa,23,Marcaim,DEEPKUMAR D MAPARI,IND,101
Goa,2,South Goa,24,Mormugao,PALLAVI SHRINIVAS DEMPO,BJP,8269
Goa,2,South Goa,24,Mormugao,RUBERT PEREIRA,RVLTGONP,261
Goa,2,South Goa,24,Mormugao,CAPTAIN VIRIATO FERNANDES,INC,6204
Goa,2,South Goa,24,Mormugao,DR SWETA GAONKAR,BSP,54
Goa,2,South Goa,24,Mormugao,HARISHCHANDRA SUDHAKAR NAIK,CoAP,24
Goa,2,South Goa,24,Mormugao,ALEXY FERNANDES,IND,19
Goa,2,South Goa,24,Mormugao,DR KALIDAS VAINGANKAR,IND,19
Goa,2,South Goa,24,Mormugao,DEEPKUMAR D MAPARI,IND,30
Goa,2,South Goa,25,Vasco-Da-Gama,PALLAVI SHRINIVAS DEMPO,BJP,13154
Goa,2,South Goa,25,Vasco-Da-Gama,RUBERT PEREIRA,RVLTGONP,434
Goa,2,South Goa,25,Vasco-Da-Gama,CAPTAIN VIRIATO FERNANDES,INC,10523
Goa,2,South Goa,25,Vasco-Da-Gama,DR SWETA GAONKAR,BSP,79
Goa,2,South Goa,25,Vasco-Da-Gama,HARISHCHANDRA SUDHAKAR NAIK,CoAP,27
Goa,2,South Goa,25,Vasco-Da-Gama,ALEXY FERNANDES,IND,16
Goa,2,South Goa,25,Vasco-Da-Gama,DR KALIDAS VAINGANKAR,IND,31
Goa,2,South Goa,25,Vasco-Da-Gama,DEEPKUMAR D MAPARI,IND,51
Goa,2,South Goa,26,Dabolim,PALLAVI SHRINIVAS DEMPO,BJP,10651
Goa,2,South Goa,26,Dabolim,RUBERT PEREIRA,RVLTGONP,380
Goa,2,South Goa,26,Dabolim,CAPTAIN VIRIATO FERNANDES,INC,7927
Goa,2,South Goa,26,Dabolim,DR SWETA GAONKAR,BSP,61
Goa,2,South Goa,26,Dabolim,HARISHCHANDRA SUDHAKAR NAIK,CoAP,14
Goa,2,South Goa,26,Dabolim,ALEXY FERNANDES,IND,17
Goa,2,South Goa,26,Dabolim,DR KALIDAS VAINGANKAR,IND,17
Goa,2,South Goa,26,Dabolim,DEEPKUMAR D MAPARI,IND,32
Goa,2,South Goa,27,Cortalim,PALLAVI SHRINIVAS DEMPO,BJP,9454
Goa,2,South Goa,27,Cortalim,RUBERT PEREIRA,RVLTGONP,797
Goa,2,South Goa,27,Cortalim,CAPTAIN VIRIATO FERNANDES,INC,12377
Goa,2,South Goa,27,Cortalim,DR SWETA GAONKAR,BSP,78
Goa,2,South Goa,27,Cortalim,HARISHCHANDRA SUDHAKAR NAIK,CoAP,39
Goa,2,South Goa,27,Cortalim,ALEXY FERNANDES,IND,19
Goa,2,South Goa,27,Cortalim,DR KALIDAS VAINGANKAR,IND,53
Goa,2,South Goa,27,Cortalim,DEEPKUMAR D MAPARI,IND,79
Goa,2,South Goa,28,Nuvem,PALLAVI SHRINIVAS DEMPO,BJP,2677
Goa,2,South Goa,28,Nuvem,RUBERT PEREIRA,RVLTGONP,813
Goa,2,South Goa,28,Nuvem,CAPTAIN VIRIATO FERNANDES,INC,16365
Goa,2,South Goa,28,Nuvem,DR SWETA GAONKAR,BSP,58
Goa,2,South Goa,28,Nuvem,HARISHCHANDRA SUDHAKAR NAIK,CoAP,17
Goa,2,South Goa,28,Nuvem,ALEXY FERNANDES,IND,20
Goa,2,South Goa,28,Nuvem,DR KALIDAS VAINGANKAR,IND,36
Goa,2,South Goa,28,Nuvem,DEEPKUMAR D MAPARI,IND,35
Goa,2,South Goa,29,Curtorim,PALLAVI SHRINIVAS DEMPO,BJP,5787
Goa,2,South Goa,29,Curtorim,RUBERT PEREIRA,RVLTGONP,790
Goa,2,South Goa,29,Curtorim,CAPTAIN VIRIATO FERNANDES,INC,14975
Goa,2,South Goa,29,Curtorim,DR SWETA GAONKAR,BSP,47
Goa,2,South Goa,29,Curtorim,HARISHCHANDRA SUDHAKAR NAIK,CoAP,16
Goa,2,South Goa,29,Curtorim,ALEXY FERNANDES,IND,15
Goa,2,South Goa,29,Curtorim,DR KALIDAS VAINGANKAR,IND,25
Goa,2,South Goa,29,Curtorim,DEEPKUMAR D MAPARI,IND,30
Goa,2,South Goa,30,Fatorda,PALLAVI SHRINIVAS DEMPO,BJP,9881
Goa,2,South Goa,30,Fatorda,RUBERT PEREIRA,RVLTGONP,390
Goa,2,South Goa,30,Fatorda,CAPTAIN VIRIATO FERNANDES,INC,12318
Goa,2,South Goa,30,Fatorda,DR SWETA GAONKAR,BSP,50
Goa,2,South Goa,30,Fatorda,HARISHCHANDRA SUDHAKAR NAIK,CoAP,18
Goa,2,South Goa,30,Fatorda,ALEXY FERNANDES,IND,21
Goa,2,South Goa,30,Fatorda,DR KALIDAS VAINGANKAR,IND,32
Goa,2,South Goa,30,Fatorda,DEEPKUMAR D MAPARI,IND,27
Goa,2,South Goa,31,Margao,PALLAVI SHRINIVAS DEMPO,BJP,11474
Goa,2,South Goa,31,Margao,RUBERT PEREIRA,RVLTGONP,327
Goa,2,South Goa,31,Margao,CAPTAIN VIRIATO FERNANDES,INC,10151
Goa,2,South Goa,31,Margao,DR SWETA GAONKAR,BSP,50
Goa,2,South Goa,31,Margao,HARISHCHANDRA SUDHAKAR NAIK,CoAP,14
Goa,2,South Goa,31,Margao,ALEXY FERNANDES,IND,11
Goa,2,South Goa,31,Margao,DR KALIDAS VAINGANKAR,IND,21
Goa,2,South Goa,31,Margao,DEEPKUMAR D MAPARI,IND,28
Goa,2,South Goa,32,Benaulim,PALLAVI SHRINIVAS DEMPO,BJP,2506
Goa,2,South Goa,32,Benaulim,RUBERT PEREIRA,RVLTGONP,529
Goa,2,South Goa,32,Benaulim,CAPTAIN VIRIATO FERNANDES,INC,16687
Goa,2,South Goa,32,Benaulim,DR SWETA GAONKAR,BSP,65
Goa,2,South Goa,32,Benaulim,HARISHCHANDRA SUDHAKAR NAIK,CoAP,16
Goa,2,South Goa,32,Benaulim,ALEXY FERNANDES,IND,14
Goa,2,South Goa,32,Benaulim,DR KALIDAS VAINGANKAR,IND,27
Goa,2,South Goa,32,Benaulim,DEEPKUMAR D MAPARI,IND,20
Goa,2,South Goa,33,Navelim,PALLAVI SHRINIVAS DEMPO,BJP,7151
Goa,2,South Goa,33,Navelim,RUBERT PEREIRA,RVLTGONP,387
Goa,2,South Goa,33,Navelim,CAPTAIN VIRIATO FERNANDES,INC,12921
Goa,2,South Goa,33,Navelim,DR SWETA GAONKAR,BSP,64
Goa,2,South Goa,33,Navelim,HARISHCHANDRA SUDHAKAR NAIK,CoAP,11
Goa,2,South Goa,33,Navelim,ALEXY FERNANDES,IND,14
Goa,2,South Goa,33,Navelim,DR KALIDAS VAINGANKAR,IND,28
Goa,2,South Goa,33,Navelim,DEEPKUMAR D MAPARI,IND,33
Goa,2,South Goa,34,Cuncolim,PALLAVI SHRINIVAS DEMPO,BJP,7409
Goa,2,South Goa,34,Cuncolim,RUBERT PEREIRA,RVLTGONP,752
Goa,2,South Goa,34,Cuncolim,CAPTAIN VIRIATO FERNANDES,INC,12957
Goa,2,South Goa,34,Cuncolim,DR SWETA GAONKAR,BSP,71
Goa,2,South Goa,34,Cuncolim,HARISHCHANDRA SUDHAKAR NAIK,CoAP,12
Goa,2,South Goa,34,Cuncolim,ALEXY FERNANDES,IND,30
Goa,2,South Goa,34,Cuncolim,DR KALIDAS VAINGANKAR,IND,27
Goa,2,South Goa,34,Cuncolim,DEEPKUMAR D MAPARI,IND,50
Goa,2,South Goa,35,Velim,PALLAVI SHRINIVAS DEMPO,BJP,3901
Goa,2,South Goa,35,Velim,RUBERT PEREIRA,RVLTGONP,548
Goa,2,South Goa,35,Velim,CAPTAIN VIRIATO FERNANDES,INC,17251
Goa,2,South Goa,35,Velim,DR SWETA GAONKAR,BSP,75
Goa,2,South Goa,35,Velim,HARISHCHANDRA SUDHAKAR NAIK,CoAP,19
Goa,2,South Goa,35,Velim,ALEXY FERNANDES,IND,23
Goa,2,South Goa,35,Velim,DR KALIDAS VAINGANKAR,IND,38
Goa,2,South Goa,35,Velim,DEEPKUMAR D MAPARI,IND,35
Goa,2,South Goa,36,Quepem,PALLAVI SHRINIVAS DEMPO,BJP,11937
Goa,2,South Goa,36,Quepem,RUBERT PEREIRA,RVLTGONP,1029
Goa,2,South Goa,36,Quepem,CAPTAIN VIRIATO FERNANDES,INC,12721
Goa,2,South Goa,36,Quepem,DR SWETA GAONKAR,BSP,124
Goa,2,South Goa,36,Quepem,HARISHCHANDRA SUDHAKAR NAIK,CoAP,49
Goa,2,South Goa,36,Quepem,ALEXY FERNANDES,IND,58
Goa,2,South Goa,36,Quepem,DR KALIDAS VAINGANKAR,IND,84
Goa,2,South Goa,36,Quepem,DEEPKUMAR D MAPARI,IND,110
Goa,2,South Goa,37,Curchorem,PALLAVI SHRINIVAS DEMPO,BJP,11300
Goa,2,South Goa,37,Curchorem,RUBERT PEREIRA,RVLTGONP,555
Goa,2,South Goa,37,Curchorem,CAPTAIN VIRIATO FERNANDES,INC,9603
Goa,2,South Goa,37,Curchorem,DR SWETA GAONKAR,BSP,46
Goa,2,South Goa,37,Curchorem,HARISHCHANDRA SUDHAKAR NAIK,CoAP,12
Goa,2,South Goa,37,Curchorem,ALEXY FERNANDES,IND,21
Goa,2,South Goa,37,Curchorem,DR KALIDAS VAINGANKAR,IND,22
Goa,2,South Goa,37,Curchorem,DEEPKUMAR D MAPARI,IND,51
Goa,2,South Goa,38,Sanvordem,PALLAVI SHRINIVAS DEMPO,BJP,15618
Goa,2,South Goa,38,Sanvordem,RUBERT PEREIRA,RVLTGONP,2069
Goa,2,South Goa,38,Sanvordem,CAPTAIN VIRIATO FERNANDES,INC,6277
Goa,2,South Goa,38,Sanvordem,DR SWETA GAONKAR,BSP,110
Goa,2,South Goa,38,Sanvordem,HARISHCHANDRA SUDHAKAR NAIK,CoAP,36
Goa,2,South Goa,38,Sanvordem,ALEXY FERNANDES,IND,51
Goa,2,South Goa,38,Sanvordem,DR KALIDAS VAINGANKAR,IND,51
Goa,2,South Goa,38,Sanvordem,DEEPKUMAR D MAPARI,IND,141
Goa,2,South Goa,39,Sanguem,PALLAVI SHRINIVAS DEMPO,BJP,12884
Goa,2,South Goa,39,Sanguem,RUBERT PEREIRA,RVLTGONP,931
Goa,2,South Goa,39,Sanguem,CAPTAIN VIRIATO FERNANDES,INC,7527
Goa,2,South Goa,39,Sanguem,DR SWETA GAONKAR,BSP,75
Goa,2,South Goa,39,Sanguem,HARISHCHANDRA SUDHAKAR NAIK,CoAP,22
Goa,2,South Goa,39,Sanguem,ALEXY FERNANDES,IND,45
Goa,2,South Goa,39,Sanguem,DR KALIDAS VAINGANKAR,IND,45
Goa,2,South Goa,39,Sanguem,DEEPKUMAR D MAPARI,IND,166
Goa,2,South Goa,40,Canacona,PALLAVI SHRINIVAS DEMPO,BJP,16318
Goa,2,South Goa,40,Canacona,RUBERT PEREIRA,RVLTGONP,936
Goa,2,South Goa,40,Canacona,CAPTAIN VIRIATO FERNANDES,INC,9134
Goa,2,South Goa,40,Canacona,DR SWETA GAONKAR,BSP,111
Goa,2,South Goa,40,Canacona,HARISHCHANDRA SUDHAKAR NAIK,CoAP,52
Goa,2,South Goa,40,Canacona,ALEXY FERNANDES,IND,37
Goa,2,South Goa,40,Canacona,DR KALIDAS VAINGANKAR,IND,55
Goa,2,South Goa,40,Canacona,DEEPKUMAR D MAPARI,IND,155
Gujarat,1,Kachchh,1,Abdasa,CHAVDA VINOD LAKHAMSHI,BJP,72397
Gujarat,1,Kachchh,1,Abdasa,NITESH PARBATBHAI LALAN (MATANG),INC,70626
Gujarat,1,Kachchh,1,Abdasa,VIJAY BHACHRA,BSP,866
Gujarat,1,Kachchh,1,Abdasa,ARVIND ASHOK SANGHELA,GSSP,183
Gujarat,1,Kachchh,1,Abdasa,DEVABHAI MITHABHAI GOHIL,RPWP,233
Gujarat,1,Kachchh,1,Abdasa,BOCHIYA BHIMJI BHIKHA,SRSMJNP,214
Gujarat,1,Kachchh,1,Abdasa,RAMJIBHAI JAKHUBHAI DAFDA,RTORP,185
Gujarat,1,Kachchh,1,Abdasa,SHAMLIA VIRJI CHAKU,HNDSWRJD,157
Gujarat,1,Kachchh,1,Abdasa,KAVITABEN DINESHBHAI MACHCHHOYA,IND,626
Gujarat,1,Kachchh,1,Abdasa,BABULAL LADHA CHAVDA,IND,506
Gujarat,1,Kachchh,1,Abdasa,VANAZARA HIRABEN DALPATBHAI,IND,906
Gujarat,1,Kachchh,2,Mandvi,CHAVDA VINOD LAKHAMSHI,BJP,90324
Gujarat,1,Kachchh,2,Mandvi,NITESH PARBATBHAI LALAN (MATANG),INC,67867
Gujarat,1,Kachchh,2,Mandvi,VIJAY BHACHRA,BSP,636
Gujarat,1,Kachchh,2,Mandvi,ARVIND ASHOK SANGHELA,GSSP,197
Gujarat,1,Kachchh,2,Mandvi,DEVABHAI MITHABHAI GOHIL,RPWP,289
Gujarat,1,Kachchh,2,Mandvi,BOCHIYA BHIMJI BHIKHA,SRSMJNP,130
Gujarat,1,Kachchh,2,Mandvi,RAMJIBHAI JAKHUBHAI DAFDA,RTORP,145
Gujarat,1,Kachchh,2,Mandvi,SHAMLIA VIRJI CHAKU,HNDSWRJD,162
Gujarat,1,Kachchh,2,Mandvi,KAVITABEN DINESHBHAI MACHCHHOYA,IND,272
Gujarat,1,Kachchh,2,Mandvi,BABULAL LADHA CHAVDA,IND,374
Gujarat,1,Kachchh,2,Mandvi,VANAZARA HIRABEN DALPATBHAI,IND,656
Gujarat,1,Kachchh,3,Bhuj,CHAVDA VINOD LAKHAMSHI,BJP,105969
Gujarat,1,Kachchh,3,Bhuj,NITESH PARBATBHAI LALAN (MATANG),INC,57236
Gujarat,1,Kachchh,3,Bhuj,VIJAY BHACHRA,BSP,834
Gujarat,1,Kachchh,3,Bhuj,ARVIND ASHOK SANGHELA,GSSP,223
