ST_CODE,ST_NAME,PC_NO,PC_NAME,AC_NO,AC_NAME,CANDIDATE,PARTY,VOTES
S22,Tamil Nadu,32,Madurai,189,Madurai East,M VENKATESAN,IND,58
S22,Tamil Nadu,32,Madurai,189,Madurai East,M.GOPALAKRISHNAN,IND,363
S22,Tamil Nadu,32,Madurai,189,Madurai East,M.KAMACIS,AAAP,1122
S22,Tamil Nadu,32,Madurai,189,Madurai East,M.MEENAKSHISUNDARAM,IND,87
S22,Tamil Nadu,32,Madurai,189,Madurai East,M.MOHAMMED ALI,SAP,127
S22,Tamil Nadu,32,Madurai,189,Madurai East,N ALAGU MUTHU VELAYUDAM,IND,111
S22,Tamil Nadu,32,Madurai,189,Madurai East,P.CHANDRABOSE,IND,111
S22,Tamil Nadu,32,Madurai,189,Madurai East,P.GOPALAKRISHNAN,IND,1126
S22,Tamil Nadu,32,Madurai,189,Madurai East,P.JEYAKUMAR,IND,143
S22,Tamil Nadu,32,Madurai,189,Madurai East,P.RAMASUBRAMANIAN,IND,74
S22,Tamil Nadu,32,Madurai,189,Madurai East,R.GOPALAKRISHNAN,ADMK,92062
S22,Tamil Nadu,32,Madurai,189,Madurai East,S.ARIVUDAINAMBI,IND,100
S22,Tamil Nadu,32,Madurai,189,Madurai East,S.GANESAN,IND,80
S22,Tamil Nadu,32,Madurai,189,Madurai East,S.MANICKAVASAGAM,IND,99
S22,Tamil Nadu,32,Madurai,189,Madurai East,T.N.BHARATH NACHIAPPAN,INC,5995
S22,Tamil Nadu,32,Madurai,189,Madurai East,T.RAMASAMY,IND,90
S22,Tamil Nadu,32,Madurai,189,Madurai East,V VELUSAMY,DMK,55366
S22,Tamil Nadu,32,Madurai,189,Madurai East,V.ANDICHAMY,IND,559
S22,Tamil Nadu,32,Madurai,189,Madurai East,V.G.RAMDOSS,IND,345
S22,Tamil Nadu,32,Madurai,189,Madurai East,V.KARUPPAIAH,IND,444
S22,Tamil Nadu,32,Madurai,191,Madurai North,A THAVAMANI,BSP,202
S22,Tamil Nadu,32,Madurai,191,Madurai North,A.KANNAN,IND,49
S22,Tamil Nadu,32,Madurai,191,Madurai North,B.VIKRAMAN,CPM,4651
S22,Tamil Nadu,32,Madurai,191,Madurai North,BHARATHI KANNAMMA,IND,216
S22,Tamil Nadu,32,Madurai,191,Madurai North,D SIVAMUTHU KUMAR,DMDK,25119
S22,Tamil Nadu,32,Madurai,191,Madurai North,G.KANNAN,IND,51
S22,Tamil Nadu,32,Madurai,191,Madurai North,G.MARIA JOSEPH XAVIOUR,IND,90
S22,Tamil Nadu,32,Madurai,191,Madurai North,J.MANIKANDESWARAN,IND,370
S22,Tamil Nadu,32,Madurai,191,Madurai North,K. RAJA,DFBL,82
S22,Tamil Nadu,32,Madurai,191,Madurai North,K.K.RAMESH,IND,59
S22,Tamil Nadu,32,Madurai,191,Madurai North,K.THANGAPANDI,IND,114
S22,Tamil Nadu,32,Madurai,191,Madurai North,M VENKATESAN,IND,62
S22,Tamil Nadu,32,Madurai,191,Madurai North,M.GOPALAKRISHNAN,IND,428
S22,Tamil Nadu,32,Madurai,191,Madurai North,M.KAMACIS,AAAP,1082
S22,Tamil Nadu,32,Madurai,191,Madurai North,M.MEENAKSHISUNDARAM,IND,76
S22,Tamil Nadu,32,Madurai,191,Madurai North,M.MOHAMMED ALI,SAP,123
S22,Tamil Nadu,32,Madurai,191,Madurai North,N ALAGU MUTHU VELAYUDAM,IND,43
S22,Tamil Nadu,32,Madurai,191,Madurai North,P.CHANDRABOSE,IND,121
S22,Tamil Nadu,32,Madurai,191,Madurai North,P.GOPALAKRISHNAN,IND,981
S22,Tamil Nadu,32,Madurai,191,Madurai North,P.JEYAKUMAR,IND,162
S22,Tamil Nadu,32,Madurai,191,Madurai North,P.RAMASUBRAMANIAN,IND,64
S22,Tamil Nadu,32,Madurai,191,Madurai North,R.GOPALAKRISHNAN,ADMK,68050
S22,Tamil Nadu,32,Madurai,191,Madurai North,S.ARIVUDAINAMBI,IND,49
S22,Tamil Nadu,32,Madurai,191,Madurai North,S.GANESAN,IND,43
S22,Tamil Nadu,32,Madurai,191,Madurai North,S.MANICKAVASAGAM,IND,62
S22,Tamil Nadu,32,Madurai,191,Madurai North,T.N.BHARATH NACHIAPPAN,INC,4539
S22,Tamil Nadu,32,Madurai,191,Madurai North,T.RAMASAMY,IND,48
S22,Tamil Nadu,32,Madurai,191,Madurai North,V VELUSAMY,DMK,39903
S22,Tamil Nadu,32,Madurai,191,Madurai North,V.ANDICHAMY,IND,206
S22,Tamil Nadu,32,Madurai,191,Madurai North,V.G.RAMDOSS,IND,513
S22,Tamil Nadu,32,Madurai,191,Madurai North,V.KARUPPAIAH,IND,205
S22,Tamil Nadu,32,Madurai,192,Madurai South,A THAVAMANI,BSP,180
S22,Tamil Nadu,32,Madurai,192,Madurai South,A.KANNAN,IND,58
S22,Tamil Nadu,32,Madurai,192,Madurai South,B.VIKRAMAN,CPM,5299
S22,Tamil Nadu,32,Madurai,192,Madurai South,BHARATHI KANNAMMA,IND,202
S22,Tamil Nadu,32,Madurai,192,Madurai South,D SIVAMUTHU KUMAR,DMDK,30053
S22,Tamil Nadu,32,Madurai,192,Madurai South,G.KANNAN,IND,50
S22,Tamil Nadu,32,Madurai,192,Madurai South,G.MARIA JOSEPH XAVIOUR,IND,98
S22,Tamil Nadu,32,Madurai,192,Madurai South,J.MANIKANDESWARAN,IND,211
S22,Tamil Nadu,32,Madurai,192,Madurai South,K. RAJA,DFBL,251
S22,Tamil Nadu,32,Madurai,192,Madurai South,K.K.RAMESH,IND,85
S22,Tamil Nadu,32,Madurai,192,Madurai South,K.THANGAPANDI,IND,108
S22,Tamil Nadu,32,Madurai,192,Madurai South,M VENKATESAN,IND,53
S22,Tamil Nadu,32,Madurai,192,Madurai South,M.GOPALAKRISHNAN,IND,505
S22,Tamil Nadu,32,Madurai,192,Madurai South,M.KAMACIS,AAAP,621
S22,Tamil Nadu,32,Madurai,192,Madurai South,M.MEENAKSHISUNDARAM,IND,44
S22,Tamil Nadu,32,Madurai,192,Madurai South,M.MOHAMMED ALI,SAP,273
S22,Tamil Nadu,32,Madurai,192,Madurai South,N ALAGU MUTHU VELAYUDAM,IND,56
S22,Tamil Nadu,32,Madurai,192,Madurai South,P.CHANDRABOSE,IND,129
S22,Tamil Nadu,32,Madurai,192,Madurai South,P.GOPALAKRISHNAN,IND,1004
S22,Tamil Nadu,32,Madurai,192,Madurai South,P.JEYAKUMAR,IND,170
S22,Tamil Nadu,32,Madurai,192,Madurai South,P.RAMASUBRAMANIAN,IND,84
S22,Tamil Nadu,32,Madurai,192,Madurai South,R.GOPALAKRISHNAN,ADMK,64769
S22,Tamil Nadu,32,Madurai,192,Madurai South,S.ARIVUDAINAMBI,IND,45
S22,Tamil Nadu,32,Madurai,192,Madurai South,S.GANESAN,IND,38
S22,Tamil Nadu,32,Madurai,192,Madurai South,S.MANICKAVASAGAM,IND,40
S22,Tamil Nadu,32,Madurai,192,Madurai South,T.N.BHARATH NACHIAPPAN,INC,3145
S22,Tamil Nadu,32,Madurai,192,Madurai South,T.RAMASAMY,IND,58
S22,Tamil Nadu,32,Madurai,192,Madurai South,V VELUSAMY,DMK,30887
S22,Tamil Nadu,32,Madurai,192,Madurai South,V.ANDICHAMY,IND,150
S22,Tamil Nadu,32,Madurai,192,Madurai South,V.G.RAMDOSS,IND,1445
S22,Tamil Nadu,32,Madurai,192,Madurai South,V.KARUPPAIAH,IND,268
S22,Tamil Nadu,32,Madurai,193,Madurai Central,A THAVAMANI,BSP,177
S22,Tamil Nadu,32,Madurai,193,Madurai Central,A.KANNAN,IND,56
S22,Tamil Nadu,32,Madurai,193,Madurai Central,B.VIKRAMAN,CPM,6183
S22,Tamil Nadu,32,Madurai,193,Madurai Central,BHARATHI KANNAMMA,IND,205
S22,Tamil Nadu,32,Madurai,193,Madurai Central,D SIVAMUTHU KUMAR,DMDK,27591
S22,Tamil Nadu,32,Madurai,193,Madurai Central,G.KANNAN,IND,65
S22,Tamil Nadu,32,Madurai,193,Madurai Central,G.MARIA JOSEPH XAVIOUR,IND,93
S22,Tamil Nadu,32,Madurai,193,Madurai Central,J.MANIKANDESWARAN,IND,218
S22,Tamil Nadu,32,Madurai,193,Madurai Central,K. RAJA,DFBL,60
S22,Tamil Nadu,32,Madurai,193,Madurai Central,K.K.RAMESH,IND,42
S22,Tamil Nadu,32,Madurai,193,Madurai Central,K.THANGAPANDI,IND,82
S22,Tamil Nadu,32,Madurai,193,Madurai Central,M VENKATESAN,IND,69
S22,Tamil Nadu,32,Madurai,193,Madurai Central,M.GOPALAKRISHNAN,IND,521
S22,Tamil Nadu,32,Madurai,193,Madurai Central,M.KAMACIS,AAAP,934
S22,Tamil Nadu,32,Madurai,193,Madurai Central,M.MEENAKSHISUNDARAM,IND,57
S22,Tamil Nadu,32,Madurai,193,Madurai Central,M.MOHAMMED ALI,SAP,127
S22,Tamil Nadu,32,Madurai,193,Madurai Central,N ALAGU MUTHU VELAYUDAM,IND,62
S22,Tamil Nadu,32,Madurai,193,Madurai Central,P.CHANDRABOSE,IND,117
S22,Tamil Nadu,32,Madurai,193,Madurai Central,P.GOPALAKRISHNAN,IND,1013
S22,Tamil Nadu,32,Madurai,193,Madurai Central,P.JEYAKUMAR,IND,163
S22,Tamil Nadu,32,Madurai,193,Madurai Central,P.RAMASUBRAMANIAN,IND,55
S22,Tamil Nadu,32,Madurai,193,Madurai Central,R.GOPALAKRISHNAN,ADMK,62044
S22,Tamil Nadu,32,Madurai,193,Madurai Central,S.ARIVUDAINAMBI,IND,54
S22,Tamil Nadu,32,Madurai,193,Madurai Central,S.GANESAN,IND,33
S22,Tamil Nadu,32,Madurai,193,Madurai Central,S.MANICKAVASAGAM,IND,35
S22,Tamil Nadu,32,Madurai,193,Madurai Central,T.N.BHARATH NACHIAPPAN,INC,4062
S22,Tamil Nadu,32,Madurai,193,Madurai Central,T.RAMASAMY,IND,71
S22,Tamil Nadu,32,Madurai,193,Madurai Central,V VELUSAMY,DMK,40688
S22,Tamil Nadu,32,Madurai,193,Madurai Central,V.ANDICHAMY,IND,153
S22,Tamil Nadu,32,Madurai,193,Madurai Central,V.G.RAMDOSS,IND,239
S22,Tamil Nadu,32,Madurai,193,Madurai Central,V.KARUPPAIAH,IND,238
S22,Tamil Nadu,32,Madurai,194,Madurai West,A THAVAMANI,BSP,215
S22,Tamil Nadu,32,Madurai,194,Madurai West,A.KANNAN,IND,59
S22,Tamil Nadu,32,Madurai,194,Madurai West,B.VIKRAMAN,CPM,7304
S22,Tamil Nadu,32,Madurai,194,Madurai West,BHARATHI KANNAMMA,IND,208
S22,Tamil Nadu,32,Madurai,194,Madurai West,D SIVAMUTHU KUMAR,DMDK,29852
S22,Tamil Nadu,32,Madurai,194,Madurai West,G.KANNAN,IND,69
S22,Tamil Nadu,32,Madurai,194,Madurai West,G.MARIA JOSEPH XAVIOUR,IND,60
S22,Tamil Nadu,32,Madurai,194,Madurai West,J.MANIKANDESWARAN,IND,233
S22,Tamil Nadu,32,Madurai,194,Madurai West,K. RAJA,DFBL,59
S22,Tamil Nadu,32,Madurai,194,Madurai West,K.K.RAMESH,IND,48
S22,Tamil Nadu,32,Madurai,194,Madurai West,K.THANGAPANDI,IND,97
S22,Tamil Nadu,32,Madurai,194,Madurai West,M VENKATESAN,IND,66
S22,Tamil Nadu,32,Madurai,194,Madurai West,M.GOPALAKRISHNAN,IND,515
S22,Tamil Nadu,32,Madurai,194,Madurai West,M.KAMACIS,AAAP,1034
S22,Tamil Nadu,32,Madurai,194,Madurai West,M.MEENAKSHISUNDARAM,IND,66
S22,Tamil Nadu,32,Madurai,194,Madurai West,M.MOHAMMED ALI,SAP,107
S22,Tamil Nadu,32,Madurai,194,Madurai West,N ALAGU MUTHU VELAYUDAM,IND,78
S22,Tamil Nadu,32,Madurai,194,Madurai West,P.CHANDRABOSE,IND,133
S22,Tamil Nadu,32,Madurai,194,Madurai West,P.GOPALAKRISHNAN,IND,1105
S22,Tamil Nadu,32,Madurai,194,Madurai West,P.JEYAKUMAR,IND,152
S22,Tamil Nadu,32,Madurai,194,Madurai West,P.RAMASUBRAMANIAN,IND,51
S22,Tamil Nadu,32,Madurai,194,Madurai West,R.GOPALAKRISHNAN,ADMK,81494
S22,Tamil Nadu,32,Madurai,194,Madurai West,S.ARIVUDAINAMBI,IND,67
S22,Tamil Nadu,32,Madurai,194,Madurai West,S.GANESAN,IND,39
S22,Tamil Nadu,32,Madurai,194,Madurai West,S.MANICKAVASAGAM,IND,42
S22,Tamil Nadu,32,Madurai,194,Madurai West,T.N.BHARATH NACHIAPPAN,INC,4095
S22,Tamil Nadu,32,Madurai,194,Madurai West,T.RAMASAMY,IND,61
S22,Tamil Nadu,32,Madurai,194,Madurai West,V VELUSAMY,DMK,40040
S22,Tamil Nadu,32,Madurai,194,Madurai West,V.ANDICHAMY,IND,174
S22,Tamil Nadu,32,Madurai,194,Madurai West,V.G.RAMDOSS,IND,100
S22,Tamil Nadu,32,Madurai,194,Madurai West,V.KARUPPAIAH,IND,250
S22,Tamil Nadu,33,Theni,190,Sholavandan,"AARON RASHID,J.M.",INC,10668
S22,Tamil Nadu,33,Theni,190,Sholavandan,"ALAGUSUNDARAM,K.",MDMK,16286
S22,Tamil Nadu,33,Theni,190,Sholavandan,"ASATH,M.M.",IND,161
S22,Tamil Nadu,33,Theni,190,Sholavandan,"INIYAVAN,R.",IND,95
S22,Tamil Nadu,33,Theni,190,Sholavandan,"INNASIMUTHU,M.S.",IND,118
S22,Tamil Nadu,33,Theni,190,Sholavandan,"KANNAN,S.",IND,172
S22,Tamil Nadu,33,Theni,190,Sholavandan,"KARUPPIAH,R.",IND,91
S22,Tamil Nadu,33,Theni,190,Sholavandan,"KRISHNAMOORTHY,K.",CPIM,121
S22,Tamil Nadu,33,Theni,190,Sholavandan,MAMALLAN THA. KANAGAMUTHU,IND,378
S22,Tamil Nadu,33,Theni,190,Sholavandan,"MANI,S.V.",IND,167
S22,Tamil Nadu,33,Theni,190,Sholavandan,"MARIAPPAN,S.K.",IND,564
S22,Tamil Nadu,33,Theni,190,Sholavandan,"MEENAKSHI SUNDARAM,G.K.",SP,141
S22,Tamil Nadu,33,Theni,190,Sholavandan,"MOHAMED MIAKHAN,P.",IND,280
S22,Tamil Nadu,33,Theni,190,Sholavandan,"MUTHURAMALINGAM,M.",IND,127
S22,Tamil Nadu,33,Theni,190,Sholavandan,"PARTHIPAN,R.",ADMK,83587
S22,Tamil Nadu,33,Theni,190,Sholavandan,PON. MUTHURAMALINGAM,DMK,42818
S22,Tamil Nadu,33,Theni,190,Sholavandan,"RABEEK,K.",IND,85
S22,Tamil Nadu,33,Theni,190,Sholavandan,"RAJA,V.",IND,76
S22,Tamil Nadu,33,Theni,190,Sholavandan,"RAMAYA,R.",IND,83
S22,Tamil Nadu,33,Theni,190,Sholavandan,"RAMPRAKASH,J.",AAAP,389
S22,Tamil Nadu,33,Theni,190,Sholavandan,"SENTHIL RAJAN MALLAR,K.",IND,338
S22,Tamil Nadu,33,Theni,190,Sholavandan,"THANGADURAI,V.",BSP,640
S22,Tamil Nadu,33,Theni,190,Sholavandan,"VOLTAIRE,M.J.",SUCI,70
S22,Tamil Nadu,33,Theni,197,Usilampatti,"AARON RASHID,J.M.",INC,8047
S22,Tamil Nadu,33,Theni,197,Usilampatti,"ALAGUSUNDARAM,K.",MDMK,17631
S22,Tamil Nadu,33,Theni,197,Usilampatti,"ASATH,M.M.",IND,172
S22,Tamil Nadu,33,Theni,197,Usilampatti,"INIYAVAN,R.",IND,121
S22,Tamil Nadu,33,Theni,197,Usilampatti,"INNASIMUTHU,M.S.",IND,209
S22,Tamil Nadu,33,Theni,197,Usilampatti,"KANNAN,S.",IND,201
S22,Tamil Nadu,33,Theni,197,Usilampatti,"KARUPPIAH,R.",IND,142
S22,Tamil Nadu,33,Theni,197,Usilampatti,"KRISHNAMOORTHY,K.",CPIM,188
S22,Tamil Nadu,33,Theni,197,Usilampatti,MAMALLAN THA. KANAGAMUTHU,IND,423
S22,Tamil Nadu,33,Theni,197,Usilampatti,"MANI,S.V.",IND,262
S22,Tamil Nadu,33,Theni,197,Usilampatti,"MARIAPPAN,S.K.",IND,704
S22,Tamil Nadu,33,Theni,197,Usilampatti,"MEENAKSHI SUNDARAM,G.K.",SP,266
S22,Tamil Nadu,33,Theni,197,Usilampatti,"MOHAMED MIAKHAN,P.",IND,310
S22,Tamil Nadu,33,Theni,197,Usilampatti,"MUTHURAMALINGAM,M.",IND,128
S22,Tamil Nadu,33,Theni,197,Usilampatti,"PARTHIPAN,R.",ADMK,109269
S22,Tamil Nadu,33,Theni,197,Usilampatti,PON. MUTHURAMALINGAM,DMK,47738
S22,Tamil Nadu,33,Theni,197,Usilampatti,"RABEEK,K.",IND,246
S22,Tamil Nadu,33,Theni,197,Usilampatti,"RAJA,V.",IND,129
S22,Tamil Nadu,33,Theni,197,Usilampatti,"RAMAYA,R.",IND,137
S22,Tamil Nadu,33,Theni,197,Usilampatti,"RAMPRAKASH,J.",AAAP,503
S22,Tamil Nadu,33,Theni,197,Usilampatti,"SENTHIL RAJAN MALLAR,K.",IND,378
S22,Tamil Nadu,33,Theni,197,Usilampatti,"THANGADURAI,V.",BSP,1013
S22,Tamil Nadu,33,Theni,197,Usilampatti,"VOLTAIRE,M.J.",SUCI,129
S22,Tamil Nadu,33,Theni,198,Andipatti,"AARON RASHID,J.M.",INC,11233
S22,Tamil Nadu,33,Theni,198,Andipatti,"ALAGUSUNDARAM,K.",MDMK,23996
S22,Tamil Nadu,33,Theni,198,Andipatti,"ASATH,M.M.",IND,212
S22,Tamil Nadu,33,Theni,198,Andipatti,"INIYAVAN,R.",IND,90
S22,Tamil Nadu,33,Theni,198,Andipatti,"INNASIMUTHU,M.S.",IND,159
S22,Tamil Nadu,33,Theni,198,Andipatti,"KANNAN,S.",IND,226
S22,Tamil Nadu,33,Theni,198,Andipatti,"KARUPPIAH,R.",IND,114
S22,Tamil Nadu,33,Theni,198,Andipatti,"KRISHNAMOORTHY,K.",CPIM,167
S22,Tamil Nadu,33,Theni,198,Andipatti,MAMALLAN THA. KANAGAMUTHU,IND,461
S22,Tamil Nadu,33,Theni,198,Andipatti,"MANI,S.V.",IND,253
S22,Tamil Nadu,33,Theni,198,Andipatti,"MARIAPPAN,S.K.",IND,563
S22,Tamil Nadu,33,Theni,198,Andipatti,"MEENAKSHI SUNDARAM,G.K.",SP,132
S22,Tamil Nadu,33,Theni,198,Andipatti,"MOHAMED MIAKHAN,P.",IND,313
S22,Tamil Nadu,33,Theni,198,Andipatti,"MUTHURAMALINGAM,M.",IND,137
S22,Tamil Nadu,33,Theni,198,Andipatti,"PARTHIPAN,R.",ADMK,101528
S22,Tamil Nadu,33,Theni,198,Andipatti,PON. MUTHURAMALINGAM,DMK,39663
S22,Tamil Nadu,33,Theni,198,Andipatti,"RABEEK,K.",IND,95
S22,Tamil Nadu,33,Theni,198,Andipatti,"RAJA,V.",IND,99
S22,Tamil Nadu,33,Theni,198,Andipatti,"RAMAYA,R.",IND,126
S22,Tamil Nadu,33,Theni,198,Andipatti,"RAMPRAKASH,J.",AAAP,693
S22,Tamil Nadu,33,Theni,198,Andipatti,"SENTHIL RAJAN MALLAR,K.",IND,589
S22,Tamil Nadu,33,Theni,198,Andipatti,"THANGADURAI,V.",BSP,896
S22,Tamil Nadu,33,Theni,198,Andipatti,"VOLTAIRE,M.J.",SUCI,119
S22,Tamil Nadu,33,Theni,199,Periyakulam,"AARON RASHID,J.M.",INC,13968
S22,Tamil Nadu,33,Theni,199,Periyakulam,"ALAGUSUNDARAM,K.",MDMK,28959
S22,Tamil Nadu,33,Theni,199,Periyakulam,"ASATH,M.M.",IND,143
S22,Tamil Nadu,33,Theni,199,Periyakulam,"INIYAVAN,R.",IND,208
S22,Tamil Nadu,33,Theni,199,Periyakulam,"INNASIMUTHU,M.S.",IND,183
S22,Tamil Nadu,33,Theni,199,Periyakulam,"KANNAN,S.",IND,215
S22,Tamil Nadu,33,Theni,199,Periyakulam,"KARUPPIAH,R.",IND,110
S22,Tamil Nadu,33,Theni,199,Periyakulam,"KRISHNAMOORTHY,K.",CPIM,148
S22,Tamil Nadu,33,Theni,199,Periyakulam,MAMALLAN THA. KANAGAMUTHU,IND,398
S22,Tamil Nadu,33,Theni,199,Periyakulam,"MANI,S.V.",IND,171
S22,Tamil Nadu,33,Theni,199,Periyakulam,"MARIAPPAN,S.K.",IND,481
S22,Tamil Nadu,33,Theni,199,Periyakulam,"MEENAKSHI SUNDARAM,G.K.",SP,254
S22,Tamil Nadu,33,Theni,199,Periyakulam,"MOHAMED MIAKHAN,P.",IND,320
S22,Tamil Nadu,33,Theni,199,Periyakulam,"MUTHURAMALINGAM,M.",IND,124
S22,Tamil Nadu,33,Theni,199,Periyakulam,"PARTHIPAN,R.",ADMK,85581
S22,Tamil Nadu,33,Theni,199,Periyakulam,PON. MUTHURAMALINGAM,DMK,43894
S22,Tamil Nadu,33,Theni,199,Periyakulam,"RABEEK,K.",IND,95
S22,Tamil Nadu,33,Theni,199,Periyakulam,"RAJA,V.",IND,96
S22,Tamil Nadu,33,Theni,199,Periyakulam,"RAMAYA,R.",IND,127
S22,Tamil Nadu,33,Theni,199,Periyakulam,"RAMPRAKASH,J.",AAAP,480
S22,Tamil Nadu,33,Theni,199,Periyakulam,"SENTHIL RAJAN MALLAR,K.",IND,300
S22,Tamil Nadu,33,Theni,199,Periyakulam,"THANGADURAI,V.",BSP,1231
S22,Tamil Nadu,33,Theni,199,Periyakulam,"VOLTAIRE,M.J.",SUCI,141
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"AARON RASHID,J.M.",INC,13737
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"ALAGUSUNDARAM,K.",MDMK,23784
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"ASATH,M.M.",IND,202
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"INIYAVAN,R.",IND,140
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"INNASIMUTHU,M.S.",IND,161
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"KANNAN,S.",IND,230
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"KARUPPIAH,R.",IND,121
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"KRISHNAMOORTHY,K.",CPIM,179
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,MAMALLAN THA. KANAGAMUTHU,IND,576
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"MANI,S.V.",IND,227
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"MARIAPPAN,S.K.",IND,570
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"MEENAKSHI SUNDARAM,G.K.",SP,160
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"MOHAMED MIAKHAN,P.",IND,326
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"MUTHURAMALINGAM,M.",IND,172
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"PARTHIPAN,R.",ADMK,99633
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,PON. MUTHURAMALINGAM,DMK,39402
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"RABEEK,K.",IND,109
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"RAJA,V.",IND,183
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"RAMAYA,R.",IND,144
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"RAMPRAKASH,J.",AAAP,491
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"SENTHIL RAJAN MALLAR,K.",IND,565
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"THANGADURAI,V.",BSP,857
S22,Tamil Nadu,33,Theni,200,Bodinayakanur,"VOLTAIRE,M.J.",SUCI,123
S22,Tamil Nadu,33,Theni,201,Cumbum,"AARON RASHID,J.M.",INC,13745
S22,Tamil Nadu,33,Theni,201,Cumbum,"ALAGUSUNDARAM,K.",MDMK,23567
S22,Tamil Nadu,33,Theni,201,Cumbum,"ASATH,M.M.",IND,192
S22,Tamil Nadu,33,Theni,201,Cumbum,"INIYAVAN,R.",IND,85
S22,Tamil Nadu,33,Theni,201,Cumbum,"INNASIMUTHU,M.S.",IND,161
S22,Tamil Nadu,33,Theni,201,Cumbum,"KANNAN,S.",IND,229
S22,Tamil Nadu,33,Theni,201,Cumbum,"KARUPPIAH,R.",IND,101
S22,Tamil Nadu,33,Theni,201,Cumbum,"KRISHNAMOORTHY,K.",CPIM,143
S22,Tamil Nadu,33,Theni,201,Cumbum,MAMALLAN THA. KANAGAMUTHU,IND,444
S22,Tamil Nadu,33,Theni,201,Cumbum,"MANI,S.V.",IND,269
S22,Tamil Nadu,33,Theni,201,Cumbum,"MARIAPPAN,S.K.",IND,639
S22,Tamil Nadu,33,Theni,201,Cumbum,"MEENAKSHI SUNDARAM,G.K.",SP,154
S22,Tamil Nadu,33,Theni,201,Cumbum,"MOHAMED MIAKHAN,P.",IND,405
S22,Tamil Nadu,33,Theni,201,Cumbum,"MUTHURAMALINGAM,M.",IND,171
S22,Tamil Nadu,33,Theni,201,Cumbum,"PARTHIPAN,R.",ADMK,91321
S22,Tamil Nadu,33,Theni,201,Cumbum,PON. MUTHURAMALINGAM,DMK,42986
S22,Tamil Nadu,33,Theni,201,Cumbum,"RABEEK,K.",IND,137
S22,Tamil Nadu,33,Theni,201,Cumbum,"RAJA,V.",IND,112
S22,Tamil Nadu,33,Theni,201,Cumbum,"RAMAYA,R.",IND,125
S22,Tamil Nadu,33,Theni,201,Cumbum,"RAMPRAKASH,J.",AAAP,652
S22,Tamil Nadu,33,Theni,201,Cumbum,"SENTHIL RAJAN MALLAR,K.",IND,735
S22,Tamil Nadu,33,Theni,201,Cumbum,"THANGADURAI,V.",BSP,660
S22,Tamil Nadu,33,Theni,201,Cumbum,"VOLTAIRE,M.J.",SUCI,114
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,DHANUSHKODI M,IND,352
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,KAMALAVELSELVAN,BSP,212
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,KANNAN G,IND,140
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,KARTHIKAISAMY P,CPIM,353
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,LAKSHMI KANDHAN S,IND,135
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,MADHAVAN P,IND,96
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,MAHALINGAM T,DFBL,107
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,MANICKAM TAGORE B,INC,7044
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,MANMATHAN M,IND,107
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,MARIMUTHU C,IND,84
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,MOHANRAJ J,JJ,202
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,PALANICHAMY MALLAR P,IND,129
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,PALPANDI S DR,IND,366
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,PANDIARAJAN R,IND,150
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,PRADEEPKUMAR D,LSP,141
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,RADHAKRISHNAN PV,IND,281
S22,Tamil Nadu,34,Virudhunagar,195,Thiruparankundram,RADHAKRISHNAN T,ADMK,81338
