ST_NAME,AC_NAME,AC_NO,CANDIDATE,PARTY,VOTES
Maharashtra,PUNE CANTONMENT,214,KAMBLE SUNIL DYANDEV,BJP,76032
Maharashtra,PUNE CANTONMENT,214,BAGWE RAMESH ANANDRAO,INC,65712
Maharashtra,PUNE CANTONMENT,214,MAHESH JAGTAP (ALIAS) MAHARAJ,BSP,1023
Maharashtra,PUNE CANTONMENT,214,ALHAT NILESH SURESH,VBA,8869
Maharashtra,PUNE CANTONMENT,214,CHAYATAI BALKRISHNA JADHAV,OTH,176
Maharashtra,PUNE CANTONMENT,214,BHIMRAO DATTU KAMBLE,OTH,413
Maharashtra,PUNE CANTONMENT,214,YASHWANT BHUJANG NADGAM,OTH,739
Maharashtra,PUNE CANTONMENT,214,YUVRAJ AKARAM BANSODE,OTH,623
Maharashtra,PUNE CANTONMENT,214,AMOL TUJARE,IND,57
Maharashtra,PUNE CANTONMENT,214,KAMBALE DILIP,IND,78
Maharashtra,PUNE CANTONMENT,214,GANESH DADU SHENDGE,IND,66
Maharashtra,PUNE CANTONMENT,214,GANGARAM VASANT GAIKWAD,IND,87
Maharashtra,PUNE CANTONMENT,214,DATTA BANSI JADHAV,IND,198
Maharashtra,PUNE CANTONMENT,214,DR. BALASAHEB ARJUN POL,IND,78
Maharashtra,PUNE CANTONMENT,214,BHAGALE SHATAYU SIDRAM,IND,174
Maharashtra,PUNE CANTONMENT,214,BHOSALE RAJABHAU,IND,278
Maharashtra,PUNE CANTONMENT,214,RAMESH SHAMRAO POKHARNIKAR,IND,203
Maharashtra,PUNE CANTONMENT,214,RAKESH HARGULAL WALMIKI,IND,135
Maharashtra,PUNE CANTONMENT,214,LAKHN ALIAS LAXMAN BABAN JAWALE,IND,134
Maharashtra,PUNE CANTONMENT,214,VIKRAM JAGTAP PRALHAD,IND,77
Maharashtra,PUNE CANTONMENT,214,NOTA,NOTA,1815
Maharashtra,PURANDAR,202,UMESH NARAYAN JAGTAP,MNS,2920
Maharashtra,PURANDAR,202,VIJAYBAPU SHIVTARE,SHS,125819
Maharashtra,PURANDAR,202,SURAJ SANJAY BHOSALE,BSP,951
Maharashtra,PURANDAR,202,SANJAY CHANDUKAKA JAGTAP,INC,101631
Maharashtra,PURANDAR,202,SAMBHAJI SADASHIV( ANNA) ZENDE (COLLECTOR SAHEB)I.A.S.,NCP,47196
Maharashtra,PURANDAR,202,UTTAM GULAB KAMTHE,OTH,1529
Maharashtra,PURANDAR,202,KIRTY SHYAM MANE,VBA,1366
Maharashtra,PURANDAR,202,SURAJ RAJENDRA GHORPADE,OTH,198
Maharashtra,PURANDAR,202,SANJAY SHAHAJI NIGADE,OTH,166
Maharashtra,PURANDAR,202,ATUL MAHADEV NAGARE,IND,137
Maharashtra,PURANDAR,202,ANIL NARAYAN GAIKWAD,IND,96
Maharashtra,PURANDAR,202,DR.UDAYKUMAR VASANTRAO JAGTAP,IND,204
Maharashtra,PURANDAR,202,PAWAR VISHAL ARUN,IND,207
Maharashtra,PURANDAR,202,MAHADEV SAHEBARAV KHENGARE,IND,138
Maharashtra,PURANDAR,202,SHEKHAR BHAGWAN KADAM,IND,232
Maharashtra,PURANDAR,202,SURESHDADA BABURAO VEER,IND,354
Maharashtra,PURANDAR,202,NOTA,NOTA,1484
Maharashtra,PUSAD,81,ASHWIN RAMESHLALJI JAISWAL,MNS,1614
Maharashtra,PUSAD,81,INDRANIL MANOHAR NAIK,NCP,127964
Maharashtra,PUSAD,81,SHARAD APPARAO MAIND,NCPSP,37195
Maharashtra,PUSAD,81,SHARAD YASHVANT BHAGAT,BSP,824
Maharashtra,PUSAD,81,DR ARJUNKUMAR SITARAM RATHOD,OTH,277
Maharashtra,PUSAD,81,CHAKKARWAR SUSHRUT MAROTRAO,OTH,414
Maharashtra,PUSAD,81,MANISH ALIAS MANOHAR SUBHASHRAO JADHAO,SWP,660
Maharashtra,PUSAD,81,MADHAV RUKHMAJI VAIDYA,VBA,36575
Maharashtra,PUSAD,81,MAROTI KISANRAO BHASME,OTH,1193
Maharashtra,PUSAD,81,GOPALKRISHNA BABUSING JADHAO,IND,341
Maharashtra,PUSAD,81,MAZHAR KHAN RAHIM KHAN,IND,936
Maharashtra,PUSAD,81,MADHUKAR RAJU RATHOD,IND,2545
Maharashtra,PUSAD,81,VISHAL BALIRAM JADHAO,IND,1942
Maharashtra,PUSAD,81,NOTA,NOTA,1348
Maharashtra,RADHANAGARI,272,ABITKAR PRAKASH ANANDRAO,SHS,144359
Maharashtra,RADHANAGARI,272,KRISHNARAO PARSHRAM ALIAS K P PATIL,SHSUBT,106100
Maharashtra,RADHANAGARI,272,PANDURANG GANPATI KAMBLE,BSP,569
Maharashtra,RADHANAGARI,272,YUVRAJ RAMCHANDRA YEDURE,MNS,614
Maharashtra,RADHANAGARI,272,ANANDRAO YASHWANT ALIAS A Y PATIL,IND,19117
Maharashtra,RADHANAGARI,272,KUDRATULLA ADAM LATIF,IND,149
Maharashtra,RADHANAGARI,272,K P PATIL,IND,1157
Maharashtra,RADHANAGARI,272,NOTA,NOTA,996
Maharashtra,RAHURI,223,KARDILE SHIVAJI BHANUDAS,BJP,135859
Maharashtra,RAHURI,223,PRAJAKT PRASADRAO TANPURE,NCPSP,101372
Maharashtra,RAHURI,223,DNYANESHWAR DATTATRAY GADE,MNS,779
Maharashtra,RAHURI,223,ANIL BHIKAJI JADHAV,VBA,1236
Maharashtra,RAHURI,223,JAYESH SAHEBRAO MALI,OTH,135
Maharashtra,RAHURI,223,PRADIP PRABHAKAR MAKASARE,OTH,142
Maharashtra,RAHURI,223,MHASE SAHEBRAO PATILBA,OTH,600
Maharashtra,RAHURI,223,SIKANDAR BABAN INAMDAR,OTH,208
Maharashtra,RAHURI,223,ARUN BHAGCHAND TANPURE,IND,88
Maharashtra,RAHURI,223,ALTAF IBRAHIM SHAIKH,IND,89
Maharashtra,RAHURI,223,IMRAN NABI DESHMUKH,IND,232
Maharashtra,RAHURI,223,DR JALINDER GHIGE,IND,1240
Maharashtra,RAHURI,223,DIPAK VITTHAL BARDE,IND,527
Maharashtra,RAHURI,223,NOTA,NOTA,1264
Maharashtra,RAJAPUR,267,KIRAN ALIAS BHAIYYA SAMANT,SHS,80256
Maharashtra,RAJAPUR,267,JADHAV SANDEEP VISHRAM,BSP,1065
Maharashtra,RAJAPUR,267,RAJAN PRABHAKAR SALVI,SHSUBT,60579
Maharashtra,RAJAPUR,267,AMRUT TAMBADE (DADA),IND,1204
Maharashtra,RAJAPUR,267,AVINASH SHANTARAM LAD,IND,7945
Maharashtra,RAJAPUR,267,YASHWANT RAMCHANDRA HARYAN,IND,286
Maharashtra,RAJAPUR,267,RAJENDRA RAVINDRANATH SALVI,IND,1074
Maharashtra,RAJAPUR,267,SANJAY ATMARAM YADAV ALIAS YADAVRAO,IND,372
Maharashtra,RAJAPUR,267,NOTA,NOTA,1834
Maharashtra,RAJURA,70,ABHAY MAROTI DONGRE,BSP,1173
Maharashtra,RAJURA,70,DEORAO VITHOBA BHONGLE,BJP,72882
Maharashtra,RAJURA,70,DHOTE SUBHASH RAMCHANDRARAO,INC,69828
Maharashtra,RAJURA,70,SACHIN BAPURAO BHOYAR,MNS,4252
Maharashtra,RAJURA,70,GAJANAN GODRU PATIL JUMNAKE,OTH,28529
Maharashtra,RAJURA,70,ADV CHATAP WAMANRAO SADASHIV,SBP,55090
Maharashtra,RAJURA,70,PRIYA BANDU KHADE,OTH,600
Maharashtra,RAJURA,70,BHUSHAN MADHUKARRAO FUSE,OTH,834
Maharashtra,RAJURA,70,MANGESH HIRAMAN GEDAM,OTH,459
Maharashtra,RAJURA,70,KIRAN GANGADHAR GEDAM,IND,590
Maharashtra,RAJURA,70,KUMARE PRAVIN RAMRAO,IND,896
Maharashtra,RAJURA,70,CHITRALEKHA KALIDAS DHANDRE (CHAPLE),IND,644
Maharashtra,RAJURA,70,NINAD CHANDRAPRAKASH BORKAR,IND,1231
Maharashtra,RAJURA,70,PRAVIN RAMDAS SATPADE,IND,670
Maharashtra,RAJURA,70,NOTA,NOTA,1036
Maharashtra,RALEGAON,77,ASHOK MARUTI MESHRAM,MNS,2023
Maharashtra,RALEGAON,77,PROF. DR. ASHOK RAMAJI WOOIKE,BJP,101398
Maharashtra,RALEGAON,77,VASANT CHINDHUJI PURKE,INC,98586
Maharashtra,RALEGAON,77,ARVIND CHANDRABHAN KULMETHE,OTH,1671
Maharashtra,RALEGAON,77,KIRAN JAYPAL KUMRE,VBA,2938
Maharashtra,RALEGAON,77,JIWAN DEVIDAS KOWE,OTH,367
Maharashtra,RALEGAON,77,RAMDAS MAROTRAO MAHURE,OTH,237
Maharashtra,RALEGAON,77,SUVARNA ARUN NAGOSE,OTH,1302
Maharashtra,RALEGAON,77,UDDHAV KAPALU TEKAM,IND,2816
Maharashtra,RALEGAON,77,BABANRAO WASUDEV GEDAM,IND,714
Maharashtra,RALEGAON,77,RAMESH GOVIND KANAKE,IND,857
Maharashtra,RALEGAON,77,NOTA,NOTA,1317
Maharashtra,RAMTEK,59,ASHISH NANDKISHORE JAISWAL(VAKIL),SHS,107967
Maharashtra,RAMTEK,59,CHANDRASHEKHAR NAMADE BHIMTE,BSP,2567
Maharashtra,RAMTEK,59,VISHAL GANGADHARRAO BARBATE,SHSUBT,5501
Maharashtra,RAMTEK,59,ADV. DR. GOWARDHAN NAMDEO SOMDEVE,AIFB,194
Maharashtra,RAMTEK,59,PANKAJ SEVAKRAM MASURKAR,OTH,92
Maharashtra,RAMTEK,59,PRADIP NARAYAN SALVE,OTH,66
Maharashtra,RAMTEK,59,BAWANKULE RAJENDRA BHIMRAO SHAHIR,OTH,189
Maharashtra,RAMTEK,59,VISHESH VASANTA FUTANE,OTH,224
Maharashtra,RAMTEK,59,AMBADE PRAFULLA PREMDAS,IND,744
Maharashtra,RAMTEK,59,CHANDRAPAL NATHUSAO CHOUKASEY,IND,3254
Maharashtra,RAMTEK,59,PUKRAJ KRUSHNAJI KAMDE,IND,176
Maharashtra,RAMTEK,59,MANOJ KOTHUJI BAWANE,IND,823
Maharashtra,RAMTEK,59,RAJENDRA BHAURAO MULAK,IND,81412
Maharashtra,RAMTEK,59,RAMESHWAR MANGALJI INWATE,IND,273
Maharashtra,RAMTEK,59,ROSHAN RUPCHAND GADE,IND,278
Maharashtra,RAMTEK,59,VIJAY NATTHUJI HATWAR,IND,1592
Maharashtra,RAMTEK,59,SACHIN MAROTRAO KIRPAN,IND,1544
Maharashtra,RAMTEK,59,NOTA,NOTA,562
Maharashtra,RATNAGIRI,266,UDAY RAVINDRA SAMANT,SHS,111335
Maharashtra,RATNAGIRI,266,BAL MANE,SHSUBT,69745
Maharashtra,RATNAGIRI,266,BHARAT SITARAM PAWAR,BSP,1002
Maharashtra,RATNAGIRI,266,KAIS NOORMAHAMAD PHANSOPKAR,IND,309
Maharashtra,RATNAGIRI,266,KOMAL KISHOR TODANKAR,IND,194
Maharashtra,RATNAGIRI,266,JYOTIPRABHA PRABHAKAR PATIL,IND,1061
Maharashtra,RATNAGIRI,266,DILIP KASHINATH YADAV,IND,280
Maharashtra,RATNAGIRI,266,PANKAJ PRATAP TODANKAR,IND,603
Maharashtra,RATNAGIRI,266,NOTA,NOTA,3073
Maharashtra,RAVER,11,AMOL HARIBHAU JAWALE,BJP,113676
Maharashtra,RAVER,11,CHAUDHARI DHANANJAY SHIRISH,INC,70114
Maharashtra,RAVER,11,NARAYAN HIRAMAN ADAKMOL,BSP,764
Maharashtra,RAVER,11,ANIL CHHABILDAS CHAUDHARI,OTH,25170
Maharashtra,RAVER,11,ARIF KHALIQ SHAIKH,OTH,349
Maharashtra,RAVER,11,KHALLOBAI YUNUS TADAVI,OTH,285
Maharashtra,RAVER,11,MUSTAQ KAMAL MULLA,OTH,498
Maharashtra,RAVER,11,SHAMEEBHA BHANUDAS PATIL,VBA,8453
Maharashtra,RAVER,11,DARA MOHAMMAD JAFAR MOHAMMAD,IND,9814
Maharashtra,RAVER,11,NOTA,NOTA,1477
Maharashtra,RISOD,33,AMEET SUBHASHRAO ZANAK,INC,76809
Maharashtra,RISOD,33,BHAVANA PUNDLIKRAO GAWALI,SHS,60693
Maharashtra,RISOD,33,ADV.RAHUL DAMODHAR GAVAI,BSP,615
Maharashtra,RISOD,33,GAJANAN DNYANBA LOKHANDE,OTH,517
Maharashtra,RISOD,33,DR.CHETANBHAI INGALE,OTH,179
Maharashtra,RISOD,33,DIPAK SHRIRAM TIRKE,OTH,1738
Maharashtra,RISOD,33,PRASHANT SUDHIR GOLEY,VBA,15907
Maharashtra,RISOD,33,SANGITA DINESH CHAVHAN,OTH,412
Maharashtra,RISOD,33,ANANTRAO VITTHALRAO DESHMUKH,IND,70673
Maharashtra,RISOD,33,NOOR ALI MAHBOB ALI SHAH,IND,297
Maharashtra,RISOD,33,RAMCHANDRA TUKARAMJI WANKHEDE,IND,199
Maharashtra,RISOD,33,VISHNUPANT KADUJI BHUTEKAR,IND,1218
Maharashtra,RISOD,33,ADV.SANJAY SHIVRAM INGOLE,IND,443
Maharashtra,RISOD,33,NOTA,NOTA,1271
Maharashtra,SAKOLI,62,AVINASH ANANDRAO BRAHMANKAR,BJP,96587
Maharashtra,SAKOLI,62,NANABHAU FALGUNRAO PATOLE,INC,96795
Maharashtra,SAKOLI,62,ROSHAN BABURAO FULE,BSP,6037
Maharashtra,SAKOLI,62,DR. AVINASH RAGHUNATH NANHE,VBA,11188
Maharashtra,SAKOLI,62,GOVINDRAO KRUSHNAJI BRAHMANKAR,OTH,315
Maharashtra,SAKOLI,62,DIKSHA MORESHWAR BODELE,OTH,219
Maharashtra,SAKOLI,62,NARESH BALKRUSHNA GAJBHIYE,OTH,359
Maharashtra,SAKOLI,62,ASHOK SADASHIV PATLE,IND,3634
Maharashtra,SAKOLI,62,CHHAGANLAL NARAYANJI RAMTEKE,IND,104
Maharashtra,SAKOLI,62,BHOJRAJ RAMDAS GABHANE,IND,267
Maharashtra,SAKOLI,62,ROHAN HARIDAS SONPIMPLE,IND,160
Maharashtra,SAKOLI,62,SHRIKANT KARU BARSAGADE,IND,286
Maharashtra,SAKOLI,62,DR. SOMADATTA BRAHMANAND KARANJEKAR,IND,18309
Maharashtra,SAKOLI,62,NOTA,NOTA,1340
Maharashtra,SAKRI,5,PRAVIN (GOTU) BAPU CHAURE,INC,99065
Maharashtra,SAKRI,5,MANJULA TULSHIRAM GAVIT,SHS,104649
Maharashtra,SAKRI,5,RAMESH DOULAT SANE,BSP,1401
Maharashtra,SAKRI,5,ASHOK RAGHO SONAWANE,OTH,2139
Maharashtra,SAKRI,5,YASHVANT DEVMAN MALCHE,PWPI,5468
Maharashtra,SAKRI,5,LAKHAN DEWAJI PAWAR,OTH,1135
Maharashtra,SAKRI,5,GULAB TANAJI PAWAR,IND,547
Maharashtra,SAKRI,5,DHARMENDRA BARKU BORSE,IND,638
Maharashtra,SAKRI,5,PRAVIN BAPU CHAURE,IND,458
Maharashtra,SAKRI,5,PRAVIN SUBHASH SONWANE,IND,343
Maharashtra,SAKRI,5,MIRA BABULAL SHINDE,IND,489
Maharashtra,SAKRI,5,MOTHAJI TUKARAM THAKARE,IND,712
Maharashtra,SAKRI,5,ER. MOHAN GOKUL SURYAWANSHI,IND,14288
Maharashtra,SAKRI,5,YUVRAJ SAKHARAM THAKARE,IND,694
Maharashtra,SAKRI,5,RANJEET SHANTARAM GAWALI,IND,1749
Maharashtra,SAKRI,5,RANJIT BHIVRAJ GAIKWAD,IND,3535
Maharashtra,SAKRI,5,VAISHALI VISHVJIT RAUT,IND,2185
Maharashtra,SAKRI,5,SANJAY SHIVAJI BAHIRAM,IND,1620
Maharashtra,SAKRI,5,NOTA,NOTA,1138
Maharashtra,SANGAMNER,217,AMOL DHONDIBA KHATAL,SHS,112386
Maharashtra,SANGAMNER,217,BALASAHEB BHAUSAHEB THORAT,INC,101826
Maharashtra,SANGAMNER,217,YOGESH MANOHAR SURYAVANSHI,MNS,1285
Maharashtra,SANGAMNER,217,SURYABHAN BABURAO GORE,BSP,154
Maharashtra,SANGAMNER,217,ABDULAZIZ AHMEDSHARIF VOHARA,VBA,2069
Maharashtra,SANGAMNER,217,AVINASH HAUSHIRAM BHOR,OTH,73
Maharashtra,SANGAMNER,217,KALIRAM BAHIRU POPALGHAT,OTH,66
Maharashtra,SANGAMNER,217,GAIKWAD BHAGWAT DHONDIBA,AIFB,61
Maharashtra,SANGAMNER,217,PRADEEP VITTHAL GHULE,OTH,91
Maharashtra,SANGAMNER,217,BHARAT SAMBHAJI BHOSALE,OTH,174
Maharashtra,SANGAMNER,217,SHASHIKANT VINAYAK DAROLE,OTH,226
Maharashtra,SANGAMNER,217,AJAY GANPAT BHADANGE,IND,153
Maharashtra,SANGAMNER,217,DATTATRAYA RAOSAHEB DHAGE,IND,547
Maharashtra,SANGAMNER,217,NOTA,NOTA,1470
Maharashtra,SANGLI,282,ARATI SARJERAO KAMBLE,BSP,600
Maharashtra,SANGLI,282,PRITHVIRAJ (BABA) GULABRAO PATIL,INC,76363
Maharashtra,SANGLI,282,SUDHIRDADA ALIAS DHANANJAY HARI GADGIL,BJP,112498
Maharashtra,SANGLI,282,ALLAUDDIN HYATCHAND KAZI,VBA,689
Maharashtra,SANGLI,282,SATISH BHUPAL SANADI (SAHEB),OTH,150
Maharashtra,SANGLI,282,JAYASHREE JAGANNATH PATIL,IND,196
Maharashtra,SANGLI,282,JAYSHRITAI PATIL,IND,602
Maharashtra,SANGLI,282,JAYASHREE MADAN PATIL,IND,32736
Maharashtra,SANGLI,282,MAYURESH SIDDHARTH BHISE,IND,192
Maharashtra,SANGLI,282,MEENAKSHI VILAS SHEWALE,IND,100
Maharashtra,SANGLI,282,MILIND VISHNU SABALE,IND,134
Maharashtra,SANGLI,282,RAFIK MOHAMAD SHAIKH,IND,144
Maharashtra,SANGLI,282,SAMIR AHMED SAYED,IND,166
Maharashtra,SANGLI,282,SANGRAM RAJARAM MORE,IND,271
Maharashtra,SANGLI,282,NOTA,NOTA,1224
Maharashtra,SANGOLE,253,DIPAKABA BAPUSAHEB SALUNKHE,SHSUBT,50962
Maharashtra,SANGOLE,253,SHASHIKANT SUBRAV GADHIRE,BSP,848
Maharashtra,SANGOLE,253,ADV. SHAHAJIBAPU RAJARAM PATIL,SHS,90870
Maharashtra,SANGOLE,253,DR. BABASAHEB ANNASAHEB DESHMUKH,PWPI,116256
Maharashtra,SANGOLE,253,RAGHU YETALA GHUTUKADE,OTH,977
Maharashtra,SANGOLE,253,EKANATH HANMANT SHEMBADE,IND,164
Maharashtra,SANGOLE,253,PARMESHWAR PANDURANG GEJAGE,IND,265
Maharashtra,SANGOLE,253,BABASO GANPAT DESHMUKH,IND,460
Maharashtra,SANGOLE,253,BALASAHEB NAMDEO INGAWALE,IND,142
Maharashtra,SANGOLE,253,MOHAN VISHNU RAUT,IND,323
Maharashtra,SANGOLE,253,RANSINHA VITTHAL DESHMUKH,IND,504
Maharashtra,SANGOLE,253,RAJARAM DAMU KALEBAG,IND,521
Maharashtra,SANGOLE,253,DNYANESHVAR SAMBHAJI UBALE,IND,281
Maharashtra,SANGOLE,253,NOTA,NOTA,1106
Maharashtra,SATARA,262,AMIT GENUJI KADAM,SHSUBT,34725
Maharashtra,SATARA,262,MILIND VAMAN KAMBLE,BSP,1161
Maharashtra,SATARA,262,SHIVENDRARAJE ABHAYSINHRAJE BHONSLE,BJP,176849
Maharashtra,SATARA,262,BABAN GANPAT KARDE,VBA,2772
Maharashtra,SATARA,262,SHIVAJI BHAGWAN MANE,OTH,606
Maharashtra,SATARA,262,DR. ABHIJEET VAMANRAO AVADE-BICHUKALE,IND,529
Maharashtra,SATARA,262,GANESH BALASAHEB JAGTAP,IND,504
Maharashtra,SATARA,262,PATIL KRISHNA BHAURAO,IND,516
Maharashtra,SATARA,262,NOTA,NOTA,2419
Maharashtra,SAVNER,49,ANUJA SUNIL KEDAR,INC,93324
Maharashtra,SAVNER,49,DR ASHISHRAO DESHMUKH,BJP,119725
Maharashtra,SAVNER,49,TARABAI BABULALJI GAURAKAR,BSP,2263
Maharashtra,SAVNER,49,NIKHADE GHANASHYAM DAULATRAO,MNS,219
Maharashtra,SAVNER,49,AJAY KUNDALIK SAHARE,VBA,2152
Maharashtra,SAVNER,49,ASHOK BAPURAO NANWATKAR,OTH,80
Maharashtra,SAVNER,49,DR PRANAY SUBHASH CHANDEKAR,OTH,161
Maharashtra,SAVNER,49,ADV. PRADIP SHALIKRAM SOMKUWAR,OTH,103
Maharashtra,SAVNER,49,BHIMRAO RAGHUNATH DONGRE,OTH,154
Maharashtra,SAVNER,49,BHOJRAJ JAGANNATH BHUTE,OTH,77
Maharashtra,SAVNER,49,RAJESH SHRIRAM SHRIKHANDE,OTH,120
Maharashtra,SAVNER,49,SANJAY MOTIRAMJI MONDHORIYA,OTH,96
Maharashtra,SAVNER,49,ANIL NARAYAN BODKHE,IND,355
Maharashtra,SAVNER,49,DR.AMOL RANJEET DESHMUKH,IND,567
Maharashtra,SAVNER,49,ASHISH DESHMUKH,IND,735
Maharashtra,SAVNER,49,KADU DIWAKAR VASANTA,IND,815
Maharashtra,SAVNER,49,GAJANAN MADHUKAR BHINGARE,IND,758
Maharashtra,SAVNER,49,GHATODE PANKAJ MANOHARRAO,IND,1037
Maharashtra,SAVNER,49,NOTA,NOTA,633
Maharashtra,SAWANTWADI,270,DEEPAK VASANTRAO KESARKAR,SHS,81008
Maharashtra,SAWANTWADI,270,RAJAN KRISHNA TELI,SHSUBT,41109
Maharashtra,SAWANTWADI,270,ARCHANA SANDEEP GHARE,IND,6174
Maharashtra,SAWANTWADI,270,DATTARAM VISHNU GAONKAR,IND,1234
Maharashtra,SAWANTWADI,270,VISHAL PRABHAKAR PARAB,IND,33281
Maharashtra,SAWANTWADI,270,YASHWANT VASANT PEDNEKAR,IND,899
Maharashtra,SAWANTWADI,270,NOTA,NOTA,2385
Maharashtra,SHAHADA,2,RAJESH UDESING PADVI,BJP,146839
Maharashtra,SHAHADA,2,RAJENDRAKUMAR KRISHNARAO GAVIT,INC,93635
Maharashtra,SHAHADA,2,GOPAL SURESH BHANDARI,IND,2396
Maharashtra,SHAHADA,2,NOTA,NOTA,2425
Maharashtra,SHAHAPUR,135,DAULAT BHIKA DARODA,NCP,73081
Maharashtra,SHAHAPUR,135,BARORA PANDURANG MAHADU,NCPSP,71409
Maharashtra,SHAHAPUR,135,YASHWANT GOPAL WAKH,BSP,2202
Maharashtra,SHAHAPUR,135,HARISHCHANDRA (HARRY) BANGO KHANDVI,MNS,5648
Maharashtra,SHAHAPUR,135,AVINASH YASHWANT SHINGE,IND,955
Maharashtra,SHAHAPUR,135,GANESH KESHAV NIRGUDE,IND,477
Maharashtra,SHAHAPUR,135,GAURAV PRAKASH RAJE,IND,1460
Maharashtra,SHAHAPUR,135,RAMA BALU SHENDE ALIAS RUPALI RAVIKANT ARAJ,IND,3892
Maharashtra,SHAHAPUR,135,RANJANA KALURAM UGHADA,IND,42776
Maharashtra,SHAHAPUR,135,NOTA,NOTA,4872
Maharashtra,SHAHUWADI,277,DR. BHARAT KASAM DEVALEKAR SARKAR,MNS,693
Maharashtra,SHAHUWADI,277,SHAMALA UTTAMKUMAR SARDESAI,BSP,483
Maharashtra,SHAHUWADI,277,SATYAJIT BABASAHEB PATIL (AABA) SARUDKAR,SHSUBT,100011
Maharashtra,SHAHUWADI,277,ABHISHEK SURESH PATIL,OTH,777
Maharashtra,SHAHUWADI,277,ANANDRAO VASANTRAO SARNAIK (FOUJI BAPU),OTH,492
Maharashtra,SHAHUWADI,277,KHOT SANTOSH KERBA,OTH,531
Maharashtra,SHAHUWADI,277,DR. VINAY VILASRAO KORE (SAVKAR),JSS,136064
Maharashtra,SHAHUWADI,277,ADV. DINKAR GANPATI GHODE,IND,742
Maharashtra,SHAHUWADI,277,DHANAJI JAGANNATH GURAV (SHIVAREKAR),IND,710
Maharashtra,SHAHUWADI,277,VINAY V. KORGAONKAR (SAVKAR),IND,938
Maharashtra,SHAHUWADI,277,VINAY V. CHAVAN (SAVKAR),IND,334
Maharashtra,SHAHUWADI,277,SATYAJIT BALASAHEB PATIL (AABA),IND,994
Maharashtra,SHAHUWADI,277,SATYAJEET VILASRAO PATIL,IND,741
Maharashtra,SHAHUWADI,277,SAMBHAJI SITARAM KAMBALE,IND,268
Maharashtra,SHAHUWADI,277,NOTA,NOTA,574
Maharashtra,SHEVGAON,222,ADV. DHAKNE PRATAPRAO BABANRAO,NCPSP,80732
Maharashtra,SHEVGAON,222,MONICA RAJEEV RAJALE,BJP,99775
Maharashtra,SHEVGAON,222,SUBHASH TRIMBAK SABALE,BSP,785
Maharashtra,SHEVGAON,222,ATMARAM KISAN KUNDKAR,OTH,459
Maharashtra,SHEVGAON,222,CHAVAN KISAN JAGANNATH,VBA,4437
Maharashtra,SHEVGAON,222,EKNATH VISHNU SUSE,IND,473
Maharashtra,SHEVGAON,222,KAKADE HARSHADA VIDYADHAR,IND,12232
Maharashtra,SHEVGAON,222,GHULE PATIL CHANDRASHEKHAR MARUTRAO,IND,57988
Maharashtra,SHEVGAON,222,CHOTHE SUDHAKAR RAMBHAU,IND,650
Maharashtra,SHEVGAON,222,YUNUS CHAND SHAIKH,IND,713
Maharashtra,SHEVGAON,222,RATNAKAR JANARDHAN JAWALE,IND,232
Maharashtra,SHEVGAON,222,RAJENDRA RANGNATH DHAKANE,IND,1923
Maharashtra,SHEVGAON,222,SHIVHAR PUNJARAM KALE,IND,264
Maharashtra,SHEVGAON,222,SALMAN ESUB BEG,IND,295
Maharashtra,SHEVGAON,222,SANDEEP GORAKSHANATH SHELAR,IND,600
Maharashtra,SHEVGAON,222,NOTA,NOTA,1561
Maharashtra,SHIRALA,284,GAOUS BABASO MUJAWAR,BSP,596
Maharashtra,SHIRALA,284,DESHMUKH SATYAJIT SHIVAJIRAO,BJP,130738
Maharashtra,SHIRALA,284,MANSINGBHAU  FATTESINGRAO NAIK,NCPSP,108049
Maharashtra,SHIRALA,284,ANIL RANGRAO ALUGADE,IND,2265
Maharashtra,SHIRALA,284,JITUBHAU SHIVAJIRAO DESHMUKH,IND,1066
Maharashtra,SHIRALA,284,MANSING ISHWARA NAIK,IND,472
Maharashtra,SHIRALA,284,NOTA,NOTA,664
Maharashtra,SHIRDI,218,PATIL VIKHE RADHAKRUSHNA EKNATHRAO,BJP,144778
Maharashtra,SHIRDI,218,PRABHAVATI JANARDAN GHOGARE,INC,74496
Maharashtra,SHIRDI,218,MOHAMMED ISHAQUE IBRAHIM SHAH,OTH,407
Maharashtra,SHIRDI,218,RAJU SADIK SHAIKH,VBA,643
Maharashtra,SHIRDI,218,DR. PIPADA RAJENDRA MADANLAL,IND,1510
Maharashtra,SHIRDI,218,MAYUR SANJAY MURTADAK,IND,138
Maharashtra,SHIRDI,218,RAMNATH BHAUSAHEB SADAPHAL,IND,143
Maharashtra,SHIRDI,218,RESHMA ALTAF SHAIKH,IND,235
Maharashtra,SHIRDI,218,NOTA,NOTA,1121
Maharashtra,SHIROL,280,GANPATRAO APPASAHEB  PATIL,INC,93814
Maharashtra,SHIROL,280,DADASO TUKARAM MOHITE,BSP,499
Maharashtra,SHIROL,280,ULHAS SAMBHAJI PATIL,SWP,25010
Maharashtra,SHIROL,280,KAMBLE VISHWAJIT PANDURANG,OTH,828
Maharashtra,SHIROL,280,RAJENDRA SHAMGONDA PATIL (YADRAVKAR),OTH,134630
Maharashtra,SHIROL,280,GAJALA MUBIN MULLA (AASHTEKAR),IND,466
Maharashtra,SHIROL,280,JEETENDRA RAMCHANDRA THOMBARE,IND,1494
Maharashtra,SHIROL,280,RAHUL RAMKRISHNA KAMBLE,IND,599
