ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TVTSPOL_IC,POSITION
S01,Andhra Pradesh,5,2014,Vizianagaram,136,Nellimarla,GEN,LALITHA KUMARI SAKINETI,F,GEN,30,PPOI,1206,5
S01,Andhra Pradesh,5,2014,Vizianagaram,136,Nellimarla,GEN,APPA RAO BAGGA,M,SC,33,IND,806,6
S01,Andhra Pradesh,5,2014,Vizianagaram,136,Nellimarla,GEN,None of the Above,NULL,NULL,NULL,NOTA,681,7
S01,Andhra Pradesh,5,2014,Vizianagaram,136,Nellimarla,GEN,TALLAPUDI SATYANARAYANA,M,GEN,51,JaSPa,526,8
S01,Andhra Pradesh,5,2014,Vizianagaram,136,Nellimarla,GEN,MULA BHUSHANA.APPARAO,M,GEN,50,AAAP,381,9
S01,Andhra Pradesh,5,2014,Vizianagaram,136,Nellimarla,GEN,KANDI TATUNAIDU,M,GEN,63,IND,306,10
S01,Andhra Pradesh,5,2014,Vizianagaram,136,Nellimarla,GEN,IJJUROTHU RAMUNAIDU,M,GEN,43,IND,258,11
S01,Andhra Pradesh,5,2014,Vizianagaram,137,Vizianagaram,GEN,GEETHA MEESALA,F,GEN,41,TDP,77320,1
S01,Andhra Pradesh,5,2014,Vizianagaram,137,Vizianagaram,GEN,KOLAGATLA.VEERABHADHRASWAMY,M,GEN,54,YSRCP,61916,2
S01,Andhra Pradesh,5,2014,Vizianagaram,137,Vizianagaram,GEN,YEDLA RAMANAMURTHY,M,GEN,57,INC,5656,3
S01,Andhra Pradesh,5,2014,Vizianagaram,137,Vizianagaram,GEN,GANDRETI SATYA NARAYANA,M,SC,51,BSP,5226,4
S01,Andhra Pradesh,5,2014,Vizianagaram,137,Vizianagaram,GEN,PANDRINKI VENKATA RAMANA,M,SC,37,LSP,1441,5
S01,Andhra Pradesh,5,2014,Vizianagaram,137,Vizianagaram,GEN,None of the Above,NULL,NULL,NULL,NOTA,1148,6
S01,Andhra Pradesh,5,2014,Vizianagaram,137,Vizianagaram,GEN,CHANAMALLA PRASADARAO,M,GEN,45,JaSPa,715,7
S01,Andhra Pradesh,5,2014,Vizianagaram,137,Vizianagaram,GEN,VIJAYA RAMA RAJU.VEGESHANA(CHITTIRAJU),M,GEN,48,PPOI,647,8
S01,Andhra Pradesh,5,2014,Vizianagaram,137,Vizianagaram,GEN,SEERA RAMESH KUMAR,M,GEN,41,AAAP,513,9
S01,Andhra Pradesh,5,2014,Vizianagaram,137,Vizianagaram,GEN,REDDY THRINADHARAO,M,GEN,63,IND,254,10
S01,Andhra Pradesh,5,2014,Vizianagaram,137,Vizianagaram,GEN,SARIPALLI SRINIVASARAO,M,GEN,50,IND,199,11
S01,Andhra Pradesh,5,2014,Vizianagaram,137,Vizianagaram,GEN,V. SIVANANDA,M,GEN,29,NBNP,171,12
S01,Andhra Pradesh,5,2014,Vizianagaram,138,Srungavarapukota,GEN,KOLLA LALITHA KUMARI,F,GEN,44,TDP,82177,1
S01,Andhra Pradesh,5,2014,Vizianagaram,138,Srungavarapukota,GEN,RONGALI JAGANNADHAM,M,GEN,56,YSRCP,53605,2
S01,Andhra Pradesh,5,2014,Vizianagaram,138,Srungavarapukota,GEN,INDUKURI RAGHU RAJU,M,GEN,40,INC,30696,3
S01,Andhra Pradesh,5,2014,Vizianagaram,138,Srungavarapukota,GEN,None of the Above,NULL,NULL,NULL,NOTA,1139,4
S01,Andhra Pradesh,5,2014,Vizianagaram,138,Srungavarapukota,GEN,GUDE MUTYALU RAO,M,GEN,31,BSP,1070,5
S01,Andhra Pradesh,5,2014,Vizianagaram,138,Srungavarapukota,GEN,DARIMIREDDI VENKATA RAO,M,GEN,43,JaSPa,845,6
S01,Andhra Pradesh,5,2014,Vizianagaram,138,Srungavarapukota,GEN,GANDRETI APPARAO,M,GEN,63,PPOI,751,7
S01,Andhra Pradesh,5,2014,Vizianagaram,138,Srungavarapukota,GEN,PUSAPATI K.V.S.S. PRATAP VARMA,M,GEN,52,AAAP,729,8
S01,Andhra Pradesh,5,2014,Vizianagaram,138,Srungavarapukota,GEN,GOMPA NAGABUSHANAM,M,GEN,42,IND,575,9
S01,Andhra Pradesh,5,2014,Vizianagaram,138,Srungavarapukota,GEN,KANDREGULA NARASINGA RAO,M,GEN,47,IND,557,10
S01,Andhra Pradesh,5,2014,Visakhapatnam,139,Bhimli,GEN,GANTA SRINIVASA RAO,M,GEN,54,TDP,118020,1
S01,Andhra Pradesh,5,2014,Visakhapatnam,139,Bhimli,GEN,KARRI SITA RAMU,M,GEN,56,YSRCP,80794,2
S01,Andhra Pradesh,5,2014,Visakhapatnam,139,Bhimli,GEN,CHENNA DAS,M,GEN,49,INC,4733,3
S01,Andhra Pradesh,5,2014,Visakhapatnam,139,Bhimli,GEN,None of the Above,NULL,NULL,NULL,NOTA,2468,4
S01,Andhra Pradesh,5,2014,Visakhapatnam,139,Bhimli,GEN,ANITA SAKURU,F,GEN,44,IND,1673,5
S01,Andhra Pradesh,5,2014,Visakhapatnam,139,Bhimli,GEN,RAJANI KANTH POTTI,M,GEN,35,BSP,1422,6
S01,Andhra Pradesh,5,2014,Visakhapatnam,139,Bhimli,GEN,DEMUDU KINTHADA,M,SC,42,AILP,1128,7
S01,Andhra Pradesh,5,2014,Visakhapatnam,139,Bhimli,GEN,DR. KANTUBUKTHA SRINIVAS,M,GEN,36,IND,1001,8
S01,Andhra Pradesh,5,2014,Visakhapatnam,139,Bhimli,GEN,PEDAGAPU KRISHNA,M,GEN,50,IND,647,9
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,RAMAKRISHNA BABU VELAGAPUDI,M,GEN,54,TDP,100624,1
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,VAMSI KRISHNA SRINIVAS,M,GEN,39,YSRCP,52741,2
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,PRABHA GOUD DODDI,F,GEN,28,INC,2783,3
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,MADENU ANIL KUMAR,M,GEN,31,LSP,2716,4
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,KUMAR R K S V,M,GEN,41,CPM,1649,5
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,None of the Above,NULL,NULL,NULL,NOTA,1042,6
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,THADI MANOHAR KUMAR,M,GEN,57,JaSPa,789,7
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,DEVARAKONDA MARKANDEYULU,M,GEN,62,CPI,774,8
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,MADDILA SRINIVASA RAO,M,GEN,41,AAAP,515,9
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,PADMAKAR YADAV,M,GEN,50,IND,430,10
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,SARADA VANGALAPUDI,F,GEN,30,BSP,426,11
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,SIVARAMA KRISHNA ANAGANI,M,GEN,30,IND,357,12
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,ESTHER LEPCHA,F,GEN,33,ICSP,265,13
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,DR. PAPPUR NIKUNJ,M,GEN,52,PPOI,232,14
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,MANDDA VIJAAI,M,GEN,25,IND,192,15
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,MURARI JAGAN,M,GEN,26,IND,174,16
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,SUN MURTHY,M,GEN,39,IND,167,17
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,AVASARALA BHAGAVANULU,M,GEN,76,IND,142,18
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,S.GOVINDA RAJULU,M,GEN,47,SUCI,125,19
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,I.M AHMED,M,GEN,46,IND,124,20
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,CHENNUBOINA MALAKONDAIAH,M,GEN,49,IND,108,21
S01,Andhra Pradesh,5,2014,Visakhapatnam,140,Visakhapatnam East,GEN,MALLETI BHEEMAIAH,M,SC,63,IND,78,22
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,VASUPALLI GANESH KUMAR,M,GEN,50,TDP,66686,1
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,KOLA GURUVULU,M,GEN,48,YSRCP,48370,2
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,DRONAMRAJU SRINIVASA RAO,M,GEN,53,INC,8280,3
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,CHANDRA MOULI PATNAYAKUNI,M,GEN,37,LSP,2251,4
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,None of the Above,NULL,NULL,NULL,NOTA,1032,5
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,CHINTAPALLI POTHARAJU,M,GEN,45,JaSPa,808,6
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,SHAIK ABDUL MUNEER,M,GEN,55,AAAP,554,7
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,MOHAMMED ZIAUDDIN,M,GEN,43,BSP,523,8
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,AMULOJU RAMA MOHAN RAO,M,GEN,49,IND,284,9
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,ANGATI APPARAO,M,GEN,63,IND,184,10
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,SHAIK BASHEER AHMED,M,GEN,39,IND,144,11
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,KOPPALA RAM KUMAR,M,GEN,35,IND,134,12
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,T.V.S. PRASAD,M,GEN,51,IND,95,13
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,I.M. AHMED,M,GEN,46,IND,93,14
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,KAVURU ANIL KUMAR,M,GEN,37,IND,90,15
S01,Andhra Pradesh,5,2014,Visakhapatnam,141,Visakhapatnam South,GEN,DURGA PRASAD GUNTU,M,GEN,45,IND,85,16
S01,Andhra Pradesh,5,2014,Visakhapatnam,142,Visakhapatnam  North,GEN,PENMETSA VISHNU KUMAR RAJU,M,GEN,52,BJP,82079,1
S01,Andhra Pradesh,5,2014,Visakhapatnam,142,Visakhapatnam  North,GEN,CHOKKAKULA VENKATA RAO,M,GEN,44,YSRCP,63839,2
S01,Andhra Pradesh,5,2014,Visakhapatnam,142,Visakhapatnam  North,GEN,BHESETTY APPARAO BABJI,M,GEN,48,LSP,4847,3
S01,Andhra Pradesh,5,2014,Visakhapatnam,142,Visakhapatnam  North,GEN,BHARATHI VENKATESWARI GUNTURU,F,GEN,44,INC,4072,4
S01,Andhra Pradesh,5,2014,Visakhapatnam,142,Visakhapatnam  North,GEN,None of the Above,NULL,NULL,NULL,NOTA,1440,5
S01,Andhra Pradesh,5,2014,Visakhapatnam,142,Visakhapatnam  North,GEN,GADU VVS KAMALAKARA RAO,M,GEN,30,JaSPa,1317,6
S01,Andhra Pradesh,5,2014,Visakhapatnam,142,Visakhapatnam  North,GEN,SHAIK NAGOOR,M,GEN,39,AAAP,654,7
S01,Andhra Pradesh,5,2014,Visakhapatnam,142,Visakhapatnam  North,GEN,BANNA RAMESH,M,SC,38,DABAP,388,8
S01,Andhra Pradesh,5,2014,Visakhapatnam,142,Visakhapatnam  North,GEN,ENGAMURI RAMYA,F,GEN,35,IND,316,9
S01,Andhra Pradesh,5,2014,Visakhapatnam,142,Visakhapatnam  North,GEN,OMMI YELLAJI RAO YADAV,M,GEN,32,IND,218,10
S01,Andhra Pradesh,5,2014,Visakhapatnam,142,Visakhapatnam  North,GEN,VIJAYAKUMAR NALLABILLI,M,GEN,50,IND,198,11
S01,Andhra Pradesh,5,2014,Visakhapatnam,142,Visakhapatnam  North,GEN,SELAGAMSETTY PRASADA RAO,M,GEN,50,IND,187,12
S01,Andhra Pradesh,5,2014,Visakhapatnam,142,Visakhapatnam  North,GEN,KARI MADHUSUDHANA RAO,M,GEN,31,IND,176,13
S01,Andhra Pradesh,5,2014,Visakhapatnam,142,Visakhapatnam  North,GEN,SARIPALLI DEMULLU,M,GEN,63,IND,131,14
S01,Andhra Pradesh,5,2014,Visakhapatnam,143,Visakhapatnam  West,GEN,P.G.V.R. NAIDU (GANA BABU),M,GEN,45,TDP,76791,1
S01,Andhra Pradesh,5,2014,Visakhapatnam,143,Visakhapatnam  West,GEN,DADI RATNAKAR,M,GEN,37,YSRCP,45934,2
S01,Andhra Pradesh,5,2014,Visakhapatnam,143,Visakhapatnam  West,GEN,PEDADA RAMANI KUMARI,F,GEN,42,INC,3781,3
S01,Andhra Pradesh,5,2014,Visakhapatnam,143,Visakhapatnam  West,GEN,BOTTA ESWARAMMA,F,GEN,47,CPM,2357,4
S01,Andhra Pradesh,5,2014,Visakhapatnam,143,Visakhapatnam  West,GEN,RAMAN BALLA,M,SC,33,LSP,2333,5
S01,Andhra Pradesh,5,2014,Visakhapatnam,143,Visakhapatnam  West,GEN,None of the Above,NULL,NULL,NULL,NOTA,1119,6
S01,Andhra Pradesh,5,2014,Visakhapatnam,143,Visakhapatnam  West,GEN,B.V.RAMANA RAO,M,GEN,47,AAAP,877,7
S01,Andhra Pradesh,5,2014,Visakhapatnam,143,Visakhapatnam  West,GEN,GNANA SUNDARA RAJU MOGILI,M,SC,54,BSP,829,8
S01,Andhra Pradesh,5,2014,Visakhapatnam,143,Visakhapatnam  West,GEN,GUDELA KOTESWARA RAO,M,GEN,45,JaSPa,724,9
S01,Andhra Pradesh,5,2014,Visakhapatnam,143,Visakhapatnam  West,GEN,SAI ARAVIND SANAM,M,GEN,26,PPOI,222,10
S01,Andhra Pradesh,5,2014,Visakhapatnam,143,Visakhapatnam  West,GEN,KULIDI SURESH BABU,M,GEN,42,ICSP,201,11
S01,Andhra Pradesh,5,2014,Visakhapatnam,143,Visakhapatnam  West,GEN,CHEVALA VENKATARAMANA,M,SC,28,IND,188,12
S01,Andhra Pradesh,5,2014,Visakhapatnam,143,Visakhapatnam  West,GEN,RAMAKRISHNA MAMIDI,M,GEN,46,IND,167,13
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,PALLA SRINIVAS RAO,M,GEN,44,TDP,97109,1
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,NAGIREDDY TIPPALA,M,GEN,61,YSRCP,75397,2
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,JAMPANA SRIDEVI,F,GEN,41,LSP,3627,3
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,NARASINGA RAO CHANDADA,M,GEN,63,CPM,3262,4
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,Y.V. SUDHAKAR NAIDU (GV),M,GEN,51,INC,2350,5
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,APPARI JOSEPH STALIN,M,GEN,63,CPI,1505,6
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,None of the Above,NULL,NULL,NULL,NOTA,1103,7
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,K. NARASINGA RAO  (KNR),M,GEN,38,IND,597,8
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,C.H. PRASAD GANDHI,M,SC,59,BSP,572,9
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,SHINISHETTI GUPTA,M,GEN,33,AAAP,539,10
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,PADMA PALISHETTI,F,GEN,33,IND,501,11
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,B. KIRANMYI,F,GEN,42,PPOI,440,12
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,MALLIPULA NIRMALA KUMARI,F,ST,53,ICSP,417,13
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,ASMATHALI (ALI BAI),M,GEN,41,IND,326,14
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,BALA PROMOD GANGUMALLA,M,GEN,25,IND,254,15
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,UPPE KRISHNAJI,M,SC,34,JD(U),170,16
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,JAYAKRISHNA PATHIVADA,M,GEN,34,IND,137,17
S01,Andhra Pradesh,5,2014,Visakhapatnam,144,Gajuwaka,GEN,KOSIREDDY SRI LAKSHMI,F,GEN,34,IND,95,18
S01,Andhra Pradesh,5,2014,Visakhapatnam,145,Chodavaram,GEN,KALIDINDI SURYA NAGA SANYASI RAJU (BABU),M,GEN,47,TDP,80560,1
S01,Andhra Pradesh,5,2014,Visakhapatnam,145,Chodavaram,GEN,KARANAM DHARMASRI,M,GEN,46,YSRCP,79651,2
S01,Andhra Pradesh,5,2014,Visakhapatnam,145,Chodavaram,GEN,ATCHUTA RAO GUNURU,M,GEN,49,INC,1937,3
S01,Andhra Pradesh,5,2014,Visakhapatnam,145,Chodavaram,GEN,BHUPATHI APPARAO,M,SC,56,BSP,1206,4
S01,Andhra Pradesh,5,2014,Visakhapatnam,145,Chodavaram,GEN,RAMA PAPAYYA NAIDU JERRIPOTHULA,M,GEN,34,JaSPa,1089,5
S01,Andhra Pradesh,5,2014,Visakhapatnam,145,Chodavaram,GEN,None of the Above,NULL,NULL,NULL,NOTA,931,6
S01,Andhra Pradesh,5,2014,Visakhapatnam,145,Chodavaram,GEN,KAMIREDDI PATRU NAIDU,M,GEN,38,IND,414,7
S01,Andhra Pradesh,5,2014,Visakhapatnam,145,Chodavaram,GEN,RAMA CHANDRA RAO VANKAYALA,M,GEN,61,IND,403,8
S01,Andhra Pradesh,5,2014,Visakhapatnam,145,Chodavaram,GEN,K.S.SUNDARAO,M,SC,39,IND,392,9
S01,Andhra Pradesh,5,2014,Visakhapatnam,146,V.Madugula,GEN,BUDI. MUTYALA NAIDU,M,GEN,52,YSRCP,72299,1
S01,Andhra Pradesh,5,2014,Visakhapatnam,146,V.Madugula,GEN,GAVIREDDI RAMANAIDU,M,GEN,43,TDP,67538,2
S01,Andhra Pradesh,5,2014,Visakhapatnam,146,V.Madugula,GEN,NARYANA MURTY KURACHA,M,GEN,56,INC,2824,3
S01,Andhra Pradesh,5,2014,Visakhapatnam,146,V.Madugula,GEN,SIYADRI TRINADHARAO,M,SC,50,BSP,1376,4
S01,Andhra Pradesh,5,2014,Visakhapatnam,146,V.Madugula,GEN,None of the Above,NULL,NULL,NULL,NOTA,946,5
S01,Andhra Pradesh,5,2014,Visakhapatnam,146,V.Madugula,GEN,KAMBHAMPATI JALA DURGA SRINIVAS,M,GEN,48,JaSPa,852,6
S01,Andhra Pradesh,5,2014,Visakhapatnam,146,V.Madugula,GEN,BANDARU VENKATA RAMANA,M,GEN,51,IND,819,7
S01,Andhra Pradesh,5,2014,Visakhapatnam,146,V.Madugula,GEN,VIJAYA LAKSHMI. S.T.G.,F,GEN,48,IND,506,8
S01,Andhra Pradesh,5,2014,Visakhapatnam,147,Araku valley ,ST,KIDARI SARVESWARA RAO,M,ST,41,YSRCP,63700,1
S01,Andhra Pradesh,5,2014,Visakhapatnam,147,Araku valley ,ST,SIVERI SOMA,M,ST,48,TDP,29647,2
S01,Andhra Pradesh,5,2014,Visakhapatnam,147,Araku valley ,ST,RAVIBABU KUMBHA,M,ST,55,IND,25789,3
S01,Andhra Pradesh,5,2014,Visakhapatnam,147,Araku valley ,ST,KILLO SURENDRA,M,ST,35,CPM,9032,4
S01,Andhra Pradesh,5,2014,Visakhapatnam,147,Araku valley ,ST,None of the Above,NULL,NULL,NULL,NOTA,4933,5
S01,Andhra Pradesh,5,2014,Visakhapatnam,147,Araku valley ,ST,LAKE RAJA RAO,M,ST,49,BSP,4398,6
S01,Andhra Pradesh,5,2014,Visakhapatnam,147,Araku valley ,ST,MATTAM MALLESWARA PADAL,M,ST,39,INC,3465,7
S01,Andhra Pradesh,5,2014,Visakhapatnam,147,Araku valley ,ST,PENUMALA RANJITKUMAR,M,ST,32,IND,2408,8
S01,Andhra Pradesh,5,2014,Visakhapatnam,147,Araku valley ,ST,DEVID BURIDI,M,ST,44,IND,2047,9
S01,Andhra Pradesh,5,2014,Visakhapatnam,147,Araku valley ,ST,VAMPURU GANGULAYYA,M,ST,44,JaSPa,1712,10
S01,Andhra Pradesh,5,2014,Visakhapatnam,147,Araku valley ,ST,KORRA RAJESHKUMAR,M,ST,30,AAAP,1584,11
S01,Andhra Pradesh,5,2014,Visakhapatnam,147,Araku valley ,ST,NIKKULA SIMHACHALAM,M,ST,37,IND,1394,12
S01,Andhra Pradesh,5,2014,Visakhapatnam,148,Paderu ,ST,ESWARI GIDDI,F,ST,44,YSRCP,52384,1
S01,Andhra Pradesh,5,2014,Visakhapatnam,148,Paderu ,ST,GODDETI DEMUDU,M,ST,49,CPI,26243,2
S01,Andhra Pradesh,5,2014,Visakhapatnam,148,Paderu ,ST,BALARAJU PASUPULETI,M,ST,49,INC,21086,3
S01,Andhra Pradesh,5,2014,Visakhapatnam,148,Paderu ,ST,LOKULA GANDHI,M,ST,38,BJP,17029,4
S01,Andhra Pradesh,5,2014,Visakhapatnam,148,Paderu ,ST,None of the Above,NULL,NULL,NULL,NOTA,2828,5
S01,Andhra Pradesh,5,2014,Visakhapatnam,148,Paderu ,ST,SEEDARI SRINU,M,ST,27,AAAP,2396,6
S01,Andhra Pradesh,5,2014,Visakhapatnam,148,Paderu ,ST,VANTHALA SATYANARAYANA,M,ST,49,IND,1576,7
S01,Andhra Pradesh,5,2014,Visakhapatnam,148,Paderu ,ST,SURLA LOVARAJU,M,ST,26,JaSPa,1168,8
S01,Andhra Pradesh,5,2014,Visakhapatnam,148,Paderu ,ST,LOCHALA GANGADHARA RAO,M,ST,35,IND,1142,9
S01,Andhra Pradesh,5,2014,Visakhapatnam,148,Paderu ,ST,GADUTHURI GOPALA KRISHNA,M,ST,46,IND,1003,10
S01,Andhra Pradesh,5,2014,Visakhapatnam,148,Paderu ,ST,DUDDU LAXMOJI,M,ST,44,IND,994,11
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,PEELA GOVINDA SATYANARAYANA,M,GEN,48,TDP,79911,1
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,KONATHALA RAGHUNATH,M,GEN,49,YSRCP,57570,2
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,DANTHULURI DILIP KUMAR,M,GEN,54,INC,5957,3
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,VELAM NOOKARAJU,M,GEN,41,LSP,1591,4
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,SUDIKONDA MANIKYALA RAO,M,GEN,29,BSP,1201,5
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,GANDAM NANDA GOPAL,M,GEN,67,JaSPa,802,6
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,None of the Above,NULL,NULL,NULL,NOTA,774,7
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,KARRI GANESH,M,GEN,28,AAAP,529,8
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,SURISETTY NANAJI,M,GEN,37,PPOI,267,9
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,KARANAM SRINIVASARAO,M,GEN,54,IND,260,10
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,SATISH CHOPPA,M,GEN,29,IND,241,11
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,BUGIDI NOOKAAPPARAO,M,GEN,37,MaSP,224,12
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,KANISETTY SURESH BABU,M,GEN,33,IND,180,13
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,DOMMESI APPARAO,M,GEN,47,RPI(KH),179,14
S01,Andhra Pradesh,5,2014,Visakhapatnam,149,Anakapalli,GEN,PENTAKOTA RAMA RAO,M,GEN,59,IND,151,15
S01,Andhra Pradesh,5,2014,Visakhapatnam,150,Pendurthi,GEN,BANDARU SATYANARAYANA MURTHY,M,GEN,54,TDP,94531,1
S01,Andhra Pradesh,5,2014,Visakhapatnam,150,Pendurthi,GEN,GANDI.BABJI,M,GEN,52,YSRCP,75883,2
S01,Andhra Pradesh,5,2014,Visakhapatnam,150,Pendurthi,GEN,MUMMANA DEMUDU,M,GEN,53,INC,6296,3
S01,Andhra Pradesh,5,2014,Visakhapatnam,150,Pendurthi,GEN,None of the Above,NULL,NULL,NULL,NOTA,1150,4
S01,Andhra Pradesh,5,2014,Visakhapatnam,150,Pendurthi,GEN,PUDI RAMANA,M,SC,36,BSP,1129,5
S01,Andhra Pradesh,5,2014,Visakhapatnam,150,Pendurthi,GEN,CHIRANJEEVI .S,M,GEN,39,PPOI,880,6
S01,Andhra Pradesh,5,2014,Visakhapatnam,150,Pendurthi,GEN,MEDAPUREDDI NUTAN KUMAR,M,GEN,34,JaSPa,876,7
S01,Andhra Pradesh,5,2014,Visakhapatnam,150,Pendurthi,GEN,BASWA VEERA VENKATA SATYANARAYANA MURTHY,M,GEN,49,AAAP,576,8
S01,Andhra Pradesh,5,2014,Visakhapatnam,150,Pendurthi,GEN,GANESWARA RAO VANGURI,M,GEN,44,IND,340,9
S01,Andhra Pradesh,5,2014,Visakhapatnam,150,Pendurthi,GEN,SREERAMULU TATIPUDI,M,SC,45,ICSP,316,10
S01,Andhra Pradesh,5,2014,Visakhapatnam,150,Pendurthi,GEN,KUTCHU APPARAO,M,GEN,50,IND,271,11
S01,Andhra Pradesh,5,2014,Visakhapatnam,151,ELAMANCHILI,GEN,PANCHAKARLA RAMESH BABU,M,GEN,49,TDP,80563,1
S01,Andhra Pradesh,5,2014,Visakhapatnam,151,ELAMANCHILI,GEN,PRAGADA NAGESWARA RAO,M,GEN,48,YSRCP,72188,2
S01,Andhra Pradesh,5,2014,Visakhapatnam,151,ELAMANCHILI,GEN,DUBASI NAGENDRA KUMAR,M,GEN,44,INC,1891,3
S01,Andhra Pradesh,5,2014,Visakhapatnam,151,ELAMANCHILI,GEN,KATIPALLI VENKATA APPARAO,M,SC,42,BSP,1037,4
