ST_CODE,ST_NAME,AC_NO,AC_NAME,CANDIDATE,YEAR,CANDIDATE_SEX,CANDIDATE_AGE,CANDIDATE_CATEGORY,PARTY,DIST_NAME,AC_TYPE,VOTES,,,,,,,,
S24,Uttar Pradesh,132,Jalalabad,NEERAJ KUSHWAHA MAURYA,2017,M,47,GEN,BSP,,,58337,,,,,,,,
S24,Uttar Pradesh,132,Jalalabad,None of the Above,2017,,,,NOTA,,,1614,,,,,,,,
S24,Uttar Pradesh,132,Jalalabad,AMIT PRIYADARSHI RAJPUT,2017,M,31,GEN,RLD,,,1306,,,,,,,,
S24,Uttar Pradesh,132,Jalalabad,ASHA RAM,2017,M,54,GEN,IND,,,1281,,,,,,,,
S24,Uttar Pradesh,132,Jalalabad,RAM PRAKASH,2017,M,62,GEN,BSRD,,,1175,,,,,,,,
S24,Uttar Pradesh,132,Jalalabad,MOHD. AKIL,2017,M,34,GEN,BMUP,,,1149,,,,,,,,
S24,Uttar Pradesh,132,Jalalabad,BHARAT BHUSHAN,2017,M,39,SC,IND,,,1065,,,,,,,,
S24,Uttar Pradesh,132,Jalalabad,JAY SHREE,2017,F,40,GEN,LD,,,621,,,,,,,,
S24,Uttar Pradesh,132,Jalalabad,JAGPAL,2017,M,40,GEN,RVNP,,,429,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,ROSHAN LAL VERMA,2017,M,52,GEN,BJP,,,81770,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,KUNWAR JITIN PRASADA,2017,M,40,GEN,INC,,,76065,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,AVADHESH KUMAR VERMA,2017,M,53,GEN,BSP,,,31418,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,PRADIP KUMAR,2017,M,42,GEN,RLD,,,3983,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,RAGNI SINGH,2017,F,42,GEN,IND,,,1733,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,None of the Above,2017,,,,NOTA,,,1683,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,RAJESH YADAV,2017,M,40,GEN,SARSAMP,,,1253,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,ANISH KUMAR SINGH,2017,M,35,GEN,BHIP,,,1225,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,PRAMOD KUMAR YADAV,2017,M,46,GEN,BKRD,,,1178,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,RAKESH KUMAR,2017,M,40,GEN,IND,,,968,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,RAMESH PAL SINGH YADAV,2017,M,54,GEN,IND,,,946,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,SUKHVEER SINGH,2017,M,40,GEN,LD,,,545,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,ARUNA DEVI,2017,F,48,GEN,IND,,,530,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,HARISH CHANDRA,2017,M,49,GEN,BSRD,,,521,,,,,,,,
S24,Uttar Pradesh,133,Tilhar,SHIVAM SHARMA,2017,M,26,GEN,SHS,,,431,,,,,,,,
S24,Uttar Pradesh,134,Powayan,CHETRAM,2017,M,56,SC,BJP,,,126635,,,,,,,,
S24,Uttar Pradesh,134,Powayan,SHAKUNTLA DEVI,2017,F,54,SC,SP,,,54218,,,,,,,,
S24,Uttar Pradesh,134,Powayan,GURBACHAN LAL,2017,M,64,SC,BSP,,,38797,,,,,,,,
S24,Uttar Pradesh,134,Powayan,None of the Above,2017,,,,NOTA,,,2065,,,,,,,,
S24,Uttar Pradesh,134,Powayan,MAHENDRA,2017,M,46,SC,SARSAMP,,,1448,,,,,,,,
S24,Uttar Pradesh,134,Powayan,DHIRENDRA PRASAD,2017,M,46,SC,IND,,,1369,,,,,,,,
S24,Uttar Pradesh,134,Powayan,ARUN KUMAR,2017,M,48,SC,BSRD,,,1176,,,,,,,,
S24,Uttar Pradesh,134,Powayan,BANDHU PRASAD,2017,M,72,SC,IND,,,991,,,,,,,,
S24,Uttar Pradesh,134,Powayan,CHANDRAKALA,2017,F,35,SC,IND,,,823,,,,,,,,
S24,Uttar Pradesh,134,Powayan,KANDHAI,2017,M,53,SC,IND,,,692,,,,,,,,
S24,Uttar Pradesh,134,Powayan,RAKESH KUMAR,2017,M,31,SC,LD,,,582,,,,,,,,
S24,Uttar Pradesh,134,Powayan,RAJNISH,2017,M,42,SC,RAJAP,,,409,,,,,,,,
S24,Uttar Pradesh,135,Shahjahanpur,SURESH KUMAR KHANNA,2017,M,63,GEN,BJP,,,100734,,,,,,,,
S24,Uttar Pradesh,135,Shahjahanpur,TANVEER KHAN,2017,M,46,GEN,SP,,,81531,,,,,,,,
S24,Uttar Pradesh,135,Shahjahanpur,MOHAMMAD ASLAM KHAN,2017,M,56,GEN,BSP,,,16546,,,,,,,,
S24,Uttar Pradesh,135,Shahjahanpur,MANISH CHANDRA,2017,M,30,SC,CPI,,,1309,,,,,,,,
S24,Uttar Pradesh,135,Shahjahanpur,None of the Above,2017,,,,NOTA,,,1151,,,,,,,,
S24,Uttar Pradesh,135,Shahjahanpur,GAURAV,2017,M,30,GEN,RLD,,,991,,,,,,,,
S24,Uttar Pradesh,135,Shahjahanpur,ANIL KUMAR SINGH,2017,M,50,GEN,LD,,,782,,,,,,,,
S24,Uttar Pradesh,135,Shahjahanpur,RAJEEV KUMAR SAXENA,2017,M,51,GEN,SARSAMP,,,611,,,,,,,,
S24,Uttar Pradesh,135,Shahjahanpur,HEERA LAL SHUKLA,2017,M,70,GEN,IND,,,608,,,,,,,,
S24,Uttar Pradesh,135,Shahjahanpur,ROHIT DIXIT,2017,M,31,GEN,IND,,,523,,,,,,,,
S24,Uttar Pradesh,135,Shahjahanpur,SANJAY KUMAR,2017,M,29,SC,IND,,,376,,,,,,,,
S24,Uttar Pradesh,135,Shahjahanpur,LOKESH SRIVASTAVA,2017,M,41,GEN,IND,,,310,,,,,,,,
S24,Uttar Pradesh,135,Shahjahanpur,KISHAN LAL,2017,M,57,SC,IND,,,278,,,,,,,,
S24,Uttar Pradesh,135,Shahjahanpur,SARVESH KUMAR,2017,M,30,GEN,BSRD,,,275,,,,,,,,
S24,Uttar Pradesh,136,Dadraul,MANVENDRA SINGH,2017,M,61,GEN,BJP,,,86435,,,,,,,,
S24,Uttar Pradesh,136,Dadraul,RAMMURTEE SINGH VERMA,2017,M,69,GEN,SP,,,69037,,,,,,,,
S24,Uttar Pradesh,136,Dadraul,RIZWAN ALI,2017,M,51,GEN,BSP,,,50762,,,,,,,,
S24,Uttar Pradesh,136,Dadraul,ROOPA,2017,F,53,GEN,CPI,,,2387,,,,,,,,
S24,Uttar Pradesh,136,Dadraul,None of the Above,2017,,,,NOTA,,,2383,,,,,,,,
S24,Uttar Pradesh,136,Dadraul,KUVER,2017,M,62,GEN,IND,,,1410,,,,,,,,
S24,Uttar Pradesh,136,Dadraul,PRATAP SINGH,2017,M,46,GEN,IND,,,1246,,,,,,,,
S24,Uttar Pradesh,136,Dadraul,RAJENDRA PRASAD,2017,M,44,SC,IND,,,971,,,,,,,,
S24,Uttar Pradesh,136,Dadraul,GUR DAYAL,2017,M,39,GEN,BSRD,,,689,,,,,,,,
S24,Uttar Pradesh,136,Dadraul,OMKAR SINGH VERMA,2017,M,53,GEN,LD,,,687,,,,,,,,
S24,Uttar Pradesh,136,Dadraul,GUR PREET SINGH,2017,M,34,GEN,IND,,,556,,,,,,,,
S24,Uttar Pradesh,137,PALIA,HARVINDER KUMAR SAHANI,2017,M,52,GEN,BJP,,,118069,,,,,,,,
S24,Uttar Pradesh,137,PALIA,SAIF ALI NAQVI,2017,M,36,GEN,INC,,,48841,,,,,,,,
S24,Uttar Pradesh,137,PALIA,VIRENDRA KUMAR AGARWAL,2017,M,71,GEN,BSP,,,43436,,,,,,,,
S24,Uttar Pradesh,137,PALIA,RAMNARESH,2017,M,37,ST,RKMP,,,7795,,,,,,,,
S24,Uttar Pradesh,137,PALIA,None of the Above,2017,,,,NOTA,,,2077,,,,,,,,
S24,Uttar Pradesh,137,PALIA,ARTI RAI,2017,F,44,GEN,CPI(ML)(L),,,1661,,,,,,,,
S24,Uttar Pradesh,137,PALIA,NASEER AHMAD,2017,M,39,GEN,NCP,,,1387,,,,,,,,
S24,Uttar Pradesh,137,PALIA,KEVAL SINGH,2017,M,39,GEN,SARSAMP,,,1384,,,,,,,,
S24,Uttar Pradesh,137,PALIA,DEEPCHAND,2017,M,60,SC,BMUP,,,1278,,,,,,,,
S24,Uttar Pradesh,137,PALIA,UPENDRA SINGH,2017,M,48,GEN,IND,,,1225,,,,,,,,
S24,Uttar Pradesh,137,PALIA,SRI RAM,2017,M,45,SC,UPRP,,,1104,,,,,,,,
S24,Uttar Pradesh,137,PALIA,RAKESH KUMAR GUPTA,2017,M,50,GEN,IND,,,1096,,,,,,,,
S24,Uttar Pradesh,137,PALIA,VANDNA GUPTA,2017,F,33,GEN,IND,,,1032,,,,,,,,
S24,Uttar Pradesh,137,PALIA,VIJAYPAL,2017,M,44,GEN,RVIP,,,719,,,,,,,,
S24,Uttar Pradesh,137,PALIA,NETRAPAL,2017,M,30,GEN,BSRD,,,695,,,,,,,,
S24,Uttar Pradesh,138,NIGHASAN,PATEL RAMKUMAR VERMA,2017,M,62,GEN,BJP,,,107487,,,,,,,,
S24,Uttar Pradesh,138,NIGHASAN,KRISHNA GOPAL PATEL,2017,M,59,GEN,SP,,,61364,,,,,,,,
S24,Uttar Pradesh,138,NIGHASAN,GIRJASHANKAR SINGH ALIAS G.S. SINGH,2017,M,58,GEN,BSP,,,40674,,,,,,,,
S24,Uttar Pradesh,138,NIGHASAN,None of the Above,2017,,,,NOTA,,,2663,,,,,,,,
S24,Uttar Pradesh,138,NIGHASAN,RADHEYSHYAM,2017,M,52,GEN,NINSHAD,,,2470,,,,,,,,
S24,Uttar Pradesh,138,NIGHASAN,MAHIPAL SINGH,2017,M,31,GEN,BSRD,,,1885,,,,,,,,
S24,Uttar Pradesh,138,NIGHASAN,SHIV KUMAR MAURYA,2017,M,51,GEN,RPI(A),,,1453,,,,,,,,
S24,Uttar Pradesh,138,NIGHASAN,S.P.MISHRA ALIAS SATYAPRAKASH,2017,M,46,GEN,KISP,,,1300,,,,,,,,
S24,Uttar Pradesh,138,NIGHASAN,SARIKA GUPTA,2017,F,35,GEN,IND,,,1122,,,,,,,,
S24,Uttar Pradesh,138,NIGHASAN,RAM KHELAWAN,2017,M,43,GEN,PMHP,,,886,,,,,,,,
S24,Uttar Pradesh,138,NIGHASAN,RATNAKAR MAURYA,2017,M,52,GEN,JAM,,,843,,,,,,,,
S24,Uttar Pradesh,139,GOLA GOKRANNATH,ARVIND GIRI,2017,M,60,GEN,BJP,,,122497,,,,,,,,
S24,Uttar Pradesh,139,GOLA GOKRANNATH,VINAY TIWARI,2017,M,47,GEN,SP,,,67480,,,,,,,,
S24,Uttar Pradesh,139,GOLA GOKRANNATH,BRIJ SWAROOP KANAUJIA,2017,M,34,GEN,BSP,,,51542,,,,,,,,
S24,Uttar Pradesh,139,GOLA GOKRANNATH,None of the Above,2017,,,,NOTA,,,3022,,,,,,,,
S24,Uttar Pradesh,139,GOLA GOKRANNATH,MAKARAND SINGH,2017,M,42,GEN,NCP,,,1252,,,,,,,,
S24,Uttar Pradesh,139,GOLA GOKRANNATH,VIDYAWATI,2017,F,57,SC,IND,,,1113,,,,,,,,
S24,Uttar Pradesh,139,GOLA GOKRANNATH,DINESH KUMAR,2017,M,40,GEN,RKMP,,,964,,,,,,,,
S24,Uttar Pradesh,139,GOLA GOKRANNATH,MANISH KUMAR GUPTA,2017,M,36,GEN,PECP,,,870,,,,,,,,
S24,Uttar Pradesh,139,GOLA GOKRANNATH,PARAMJEET SHARMA,2017,M,55,GEN,BSRD,,,580,,,,,,,,
S24,Uttar Pradesh,139,GOLA GOKRANNATH,NARENDRA KUMAR URF NARENDRA KUMAR,2017,M,41,SC,IND,,,530,,,,,,,,
S24,Uttar Pradesh,139,GOLA GOKRANNATH,SHAMSHUDDIN,2017,M,53,GEN,RVIP,,,517,,,,,,,,
S24,Uttar Pradesh,139,GOLA GOKRANNATH,RAGHVENDRA SINGH CHAUHAN,2017,M,29,GEN,RALOPA,,,473,,,,,,,,
S24,Uttar Pradesh,140,SRI NAGAR,MANJU TYAGI,2017,F,34,SC,BJP,,,112941,,,,,,,,
S24,Uttar Pradesh,140,SRI NAGAR,MEERA BANO,2017,F,36,SC,SP,,,58002,,,,,,,,
S24,Uttar Pradesh,140,SRI NAGAR,PRAVEEN KUMAR,2017,M,33,SC,BSP,,,44757,,,,,,,,
S24,Uttar Pradesh,140,SRI NAGAR,None of the Above,2017,,,,NOTA,,,2141,,,,,,,,
S24,Uttar Pradesh,140,SRI NAGAR,DINESH KUMAR,2017,M,34,SC,SWPI,,,1914,,,,,,,,
S24,Uttar Pradesh,140,SRI NAGAR,CHANDRAVATI DEVI,2017,F,48,SC,RLD,,,1810,,,,,,,,
S24,Uttar Pradesh,140,SRI NAGAR,NEELAM DEVI CHAUDHARY,2017,F,43,SC,RBCP,,,1300,,,,,,,,
S24,Uttar Pradesh,141,DHAURAHRA,AWASTHI BALA PRASAD,2017,M,67,GEN,BJP,,,79809,,,,,,,,
S24,Uttar Pradesh,141,DHAURAHRA,YESHPAL SINGH CHAUDHARI,2017,M,59,GEN,SP,,,76456,,,,,,,,
S24,Uttar Pradesh,141,DHAURAHRA,SHAMSHER BAHADUR,2017,M,50,GEN,BSP,,,54723,,,,,,,,
S24,Uttar Pradesh,141,DHAURAHRA,None of the Above,2017,,,,NOTA,,,3360,,,,,,,,
S24,Uttar Pradesh,141,DHAURAHRA,ANUJ KUMAR,2017,M,47,GEN,LD,,,2065,,,,,,,,
S24,Uttar Pradesh,141,DHAURAHRA,SHAMSHER,2017,M,57,GEN,IND,,,1757,,,,,,,,
S24,Uttar Pradesh,141,DHAURAHRA,SURESH,2017,M,49,GEN,BSRD,,,1374,,,,,,,,
S24,Uttar Pradesh,141,DHAURAHRA,KAPIL KUMAR KATIYAR ADVOCATE,2017,M,34,GEN,SHS,,,913,,,,,,,,
S24,Uttar Pradesh,141,DHAURAHRA,SUNEEL KUMAR,2017,M,39,GEN,PECP,,,866,,,,,,,,
S24,Uttar Pradesh,142,LAKHIMPUR,YOGESH VERMA,2017,M,43,GEN,BJP,,,122677,,,,,,,,
S24,Uttar Pradesh,142,LAKHIMPUR,UTKARSH VERMA MADHUR,2017,M,32,GEN,SP,,,84929,,,,,,,,
S24,Uttar Pradesh,142,LAKHIMPUR,SHASHIDHAR MISHRA NAAME MAHRAJ,2017,M,52,GEN,BSP,,,39068,,,,,,,,
S24,Uttar Pradesh,142,LAKHIMPUR,None of the Above,2017,,,,NOTA,,,2434,,,,,,,,
S24,Uttar Pradesh,142,LAKHIMPUR,LIAQAT ALI KHAN,2017,M,66,GEN,RLD,,,1674,,,,,,,,
S24,Uttar Pradesh,142,LAKHIMPUR,PARO KINNAR,2017,O,37,GEN,IND,,,1231,,,,,,,,
S24,Uttar Pradesh,142,LAKHIMPUR,OOSHA VERMA,2017,F,25,GEN,MAHISAP,,,1160,,,,,,,,
S24,Uttar Pradesh,142,LAKHIMPUR,VINAY TIWARI,2017,M,34,GEN,RVIP,,,946,,,,,,,,
S24,Uttar Pradesh,142,LAKHIMPUR,OM PRAKASH,2017,M,47,GEN,BSRD,,,861,,,,,,,,
S24,Uttar Pradesh,142,LAKHIMPUR,PUJAA SHUKLA,2017,F,32,GEN,BHAJSP,,,642,,,,,,,,
S24,Uttar Pradesh,143,KASTA,SAURABH SINGH,2017,M,32,SC,BJP,,,92824,,,,,,,,
S24,Uttar Pradesh,143,KASTA,SUNIL KUMAR LALA,2017,M,43,SC,SP,,,68551,,,,,,,,
S24,Uttar Pradesh,143,KASTA,RAJESH KUMAR,2017,M,53,SC,BSP,,,41778,,,,,,,,
S24,Uttar Pradesh,143,KASTA,ARVIND KUMAR,2017,M,44,SC,CPM,,,1997,,,,,,,,
S24,Uttar Pradesh,143,KASTA,None of the Above,2017,,,,NOTA,,,1978,,,,,,,,
S24,Uttar Pradesh,143,KASTA,KUSUM DEVI,2017,F,31,SC,BSRD,,,1864,,,,,,,,
S24,Uttar Pradesh,143,KASTA,RAMESH CHANDRA,2017,M,43,SC,IND,,,995,,,,,,,,
S24,Uttar Pradesh,144,MOHAMMDI,LOKENDRA PRATAP SINGH,2017,M,54,GEN,BJP,,,93000,,,,,,,,
S24,Uttar Pradesh,144,MOHAMMDI,SANJAY SHARMA,2017,M,51,GEN,INC,,,59082,,,,,,,,
S24,Uttar Pradesh,144,MOHAMMDI,DAUD AHMAD,2017,M,48,GEN,BSP,,,57902,,,,,,,,
S24,Uttar Pradesh,144,MOHAMMDI,None of the Above,2017,,,,NOTA,,,2330,,,,,,,,
S24,Uttar Pradesh,144,MOHAMMDI,ADESH KUMAR,2017,M,37,GEN,JAM,,,1207,,,,,,,,
S24,Uttar Pradesh,144,MOHAMMDI,NAR SINGH,2017,M,42,GEN,IND,,,1187,,,,,,,,
S24,Uttar Pradesh,144,MOHAMMDI,RAMBETI SHARMA,2017,F,34,GEN,RLD,,,1151,,,,,,,,
S24,Uttar Pradesh,144,MOHAMMDI,OM PRAKASH,2017,M,49,SC,IND,,,626,,,,,,,,
S24,Uttar Pradesh,144,MOHAMMDI,RACHANA,2017,F,50,GEN,IND,,,622,,,,,,,,
S24,Uttar Pradesh,144,MOHAMMDI,MALKEET SINGH,2017,M,32,GEN,BSRD,,,615,,,,,,,,
S24,Uttar Pradesh,144,MOHAMMDI,SAZIYA KHATOON,2017,F,30,GEN,SWPI,,,483,,,,,,,,
S24,Uttar Pradesh,144,MOHAMMDI,HARISHANKAR,2017,M,45,GEN,RAJAP,,,471,,,,,,,,
S24,Uttar Pradesh,144,MOHAMMDI,RAMRATI,2017,F,48,SC,BKRD,,,470,,,,,,,,
S24,Uttar Pradesh,145,Maholi,SHASHANK TRIVEDI,2017,M,43,GEN,BJP,,,80938,,,,,,,,
S24,Uttar Pradesh,145,Maholi,ANOOP KUMAR GUPTA,2017,M,47,GEN,SP,,,77221,,,,,,,,
S24,Uttar Pradesh,145,Maholi,MAHESH CHANDRA MISHRA,2017,M,53,GEN,BSP,,,60917,,,,,,,,
S24,Uttar Pradesh,145,Maholi,MAHENDRA SINGH VERMA,2017,M,31,GEN,LD,,,11214,,,,,,,,
S24,Uttar Pradesh,145,Maholi,None of the Above,2017,,,,NOTA,,,1665,,,,,,,,
S24,Uttar Pradesh,145,Maholi,VINEET KUMAR,2017,M,38,GEN,RLD,,,1554,,,,,,,,
S24,Uttar Pradesh,145,Maholi,AMIT SINGH,2017,M,32,GEN,BSRD,,,1482,,,,,,,,
S24,Uttar Pradesh,145,Maholi,RAJA RAM,2017,M,53,GEN,IND,,,1304,,,,,,,,
S24,Uttar Pradesh,145,Maholi,SUBEDAR,2017,M,61,SC,IND,,,1019,,,,,,,,
S24,Uttar Pradesh,145,Maholi,S. P. SINGH,2017,M,63,GEN,IND,,,943,,,,,,,,
S24,Uttar Pradesh,145,Maholi,ASHISH KUMAR,2017,M,42,GEN,IND,,,694,,,,,,,,
S24,Uttar Pradesh,145,Maholi,DR. VIJAY SHREE,2017,F,48,GEN,RPI(A),,,621,,,,,,,,
S24,Uttar Pradesh,145,Maholi,SAROJANI DEVI,2017,F,48,GEN,CPI(ML)(L),,,575,,,,,,,,
S24,Uttar Pradesh,145,Maholi,RAMAUTAR NISHAD,2017,M,73,GEN,JHSPT,,,549,,,,,,,,
S24,Uttar Pradesh,145,Maholi,MAHANAND BAJPAI,2017,M,52,GEN,IND,,,548,,,,,,,,
S24,Uttar Pradesh,145,Maholi,KHUSHI RAM CHOUDHARI,2017,M,47,GEN,UPRP,,,455,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,RAKESH RATHORE,2017,M,52,GEN,BJP,,,98850,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,RADHEY SHYAM JAISWAL,2017,M,56,GEN,SP,,,74011,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,ASHFAQ KHAN,2017,M,39,GEN,BSP,,,52181,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,None of the Above,2017,,,,NOTA,,,1842,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,RAKESH,2017,M,36,GEN,IND,,,1706,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,SATROHAN LAL,2017,M,43,GEN,RLD,,,1059,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,RUPENDRA KUMAR,2017,M,37,GEN,IND,,,834,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,PRADEEP MISHRA,2017,M,29,GEN,LD,,,787,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,DINESH JAISWAL &#39,2017,DINNU&#39,,M,41,,,655,,0.281895023154126,,,,,,
S24,Uttar Pradesh,146,Sitapur,NARAYAN URF RAMNARAYAN,2017,M,54,GEN,IND,,,461,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,ERAJ BEG,2017,M,42,GEN,VIP,,,407,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,SATYENDRA KUMAR,2017,M,33,GEN,BSRD,,,329,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,VISHWADEEP ANAND,2017,M,28,GEN,SDU,,,303,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,TILAK RAM LODHI,2017,M,34,GEN,AIPJSP,,,261,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,AJAY KUMAR THAKUR,2017,M,30,GEN,IND,,,260,,,,,,,,
S24,Uttar Pradesh,146,Sitapur,KONIKA,2017,F,46,GEN,UPRP,,,252,,,,,,,,
S24,Uttar Pradesh,147,Hargaon ,SURESH RAHI,2017,M,45,SC,BJP,,,101680,,,,,,,,
S24,Uttar Pradesh,147,Hargaon ,RAMHET BHARTI,2017,M,61,SC,BSP,,,56685,,,,,,,,
S24,Uttar Pradesh,147,Hargaon ,MANOJ KUMAR RAJVANSHI,2017,M,43,SC,SP,,,50211,,,,,,,,
S24,Uttar Pradesh,147,Hargaon ,AMIT KUMAR,2017,M,32,SC,SARSAMP,,,2700,,,,,,,,
S24,Uttar Pradesh,147,Hargaon ,RAMNARESH,2017,M,47,SC,PECP,,,2648,,,,,,,,
S24,Uttar Pradesh,147,Hargaon ,None of the Above,2017,,,,NOTA,,,2220,,,,,,,,
S24,Uttar Pradesh,147,Hargaon ,ARJUN LAL,2017,M,50,SC,CPI(ML)(L),,,2053,,,,,,,,
S24,Uttar Pradesh,147,Hargaon ,KHLAWN,2017,M,28,SC,IND,,,1053,,,,,,,,
S24,Uttar Pradesh,147,Hargaon ,MOHAN LAL,2017,M,60,SC,RLD,,,1025,,,,,,,,
S24,Uttar Pradesh,147,Hargaon ,JAGPAL,2017,M,52,SC,BSRD,,,986,,,,,,,,
S24,Uttar Pradesh,148,Laharpur,SUNEEL VERMA,2017,M,39,GEN,BJP,,,79467,,,,,,,,
S24,Uttar Pradesh,148,Laharpur,MO. JASMEER ANSARI,2017,M,48,GEN,BSP,,,70349,,,,,,,,
S24,Uttar Pradesh,148,Laharpur,ANIL KUMAR VERMA,2017,M,52,GEN,INC,,,67102,,,,,,,,
S24,Uttar Pradesh,148,Laharpur,None of the Above,2017,,,,NOTA,,,2861,,,,,,,,
S24,Uttar Pradesh,148,Laharpur,NEERAJ KUMAR VERMA,2017,M,40,GEN,LOGAP,,,1682,,,,,,,,
S24,Uttar Pradesh,148,Laharpur,RAJKUMAR,2017,M,41,GEN,RLD,,,1580,,,,,,,,
S24,Uttar Pradesh,148,Laharpur,SUNDARI DEVI,2017,F,49,GEN,IND,,,1299,,,,,,,,
S24,Uttar Pradesh,148,Laharpur,VINOD KUMAR,2017,M,28,GEN,IND,,,1100,,,,,,,,
S24,Uttar Pradesh,148,Laharpur,RAMSANEHI,2017,M,46,GEN,IND,,,1038,,,,,,,,
S24,Uttar Pradesh,148,Laharpur,MAIKU LAL,2017,M,60,SC,SDU,,,927,,,,,,,,
S24,Uttar Pradesh,148,Laharpur,SURESH CHANDRA,2017,M,28,GEN,ASAP,,,698,,,,,,,,
S24,Uttar Pradesh,148,Laharpur,RAJESH KUMAR RATHOUR,2017,M,41,GEN,BSRD,,,496,,,,,,,,
S24,Uttar Pradesh,148,Laharpur,RAKESH KUMAR,2017,M,53,GEN,IND,,,493,,,,,,,,
S24,Uttar Pradesh,148,Laharpur,MANTOONA,2017,F,42,GEN,IND,,,463,,,,,,,,
S24,Uttar Pradesh,149,Biswan,MAHENDRA SINGH,2017,M,50,GEN,BJP,,,81907,,,,,,,,
S24,Uttar Pradesh,149,Biswan,AFZAAL KAUSAR,2017,M,41,GEN,SP,,,71672,,,,,,,,
S24,Uttar Pradesh,149,Biswan,NIRMAL VERMA,2017,M,53,GEN,BSP,,,65040,,,,,,,,
S24,Uttar Pradesh,149,Biswan,None of the Above,2017,,,,NOTA,,,2080,,,,,,,,
S24,Uttar Pradesh,149,Biswan,SUNILA,2017,F,41,SC,IND,,,2035,,,,,,,,
S24,Uttar Pradesh,149,Biswan,RAM PRAKASH SINGH CHAUHAN,2017,M,37,GEN,RLD,,,1716,,,,,,,,
S24,Uttar Pradesh,149,Biswan,RAM SANEHI,2017,M,52,GEN,IND,,,1176,,,,,,,,
S24,Uttar Pradesh,149,Biswan,SANGEETA SHARMA,2017,F,33,GEN,BSRD,,,789,,,,,,,,
S24,Uttar Pradesh,149,Biswan,JAN AALM,2017,M,35,GEN,IND,,,715,,,,,,,,
S24,Uttar Pradesh,149,Biswan,RAMESH,2017,M,47,GEN,IND,,,495,,,,,,,,
S24,Uttar Pradesh,149,Biswan,RAM LAKHAN GAUTAM,2017,M,38,GEN,AIPJSP,,,429,,,,,,,,
S24,Uttar Pradesh,150,Sevata,GYAN TIWARI,2017,M,48,GEN,BJP,,,94697,,,,,,,,
S24,Uttar Pradesh,150,Sevata,ENGINEER MOHAMMAD NASIM,2017,M,50,GEN,BSP,,,51038,,,,,,,,
S24,Uttar Pradesh,150,Sevata,SHIV KUMAR GUPTA,2017,M,60,GEN,SP,,,43488,,,,,,,,
S24,Uttar Pradesh,150,Sevata,RAMPAL YADAV,2017,M,52,GEN,LD,,,13130,,,,,,,,
S24,Uttar Pradesh,150,Sevata,None of the Above,2017,,,,NOTA,,,2990,,,,,,,,
S24,Uttar Pradesh,150,Sevata,AMARJEET SINGH,2017,M,28,GEN,RVIP,,,2470,,,,,,,,
S24,Uttar Pradesh,150,Sevata,UDAI BHANU SINGH,2017,M,61,GEN,IND,,,1779,,,,,,,,
S24,Uttar Pradesh,150,Sevata,KAMAL AHEMAD,2017,M,49,GEN,SDU,,,1106,,,,,,,,
S24,Uttar Pradesh,150,Sevata,NUR MOAHMMAD,2017,M,42,GEN,IND,,,981,,,,,,,,
S24,Uttar Pradesh,150,Sevata,SHANTI DEVI NISHAD,2017,F,40,GEN,JHSPT,,,972,,,,,,,,
S24,Uttar Pradesh,150,Sevata,DR. SHUCHITA,2017,F,58,GEN,SP(I),,,846,,,,,,,,
S24,Uttar Pradesh,150,Sevata,ANUPAM MISHRA,2017,M,45,GEN,SWPI,,,589,,,,,,,,
S24,Uttar Pradesh,151,Mahmoodabad,NARENDRA SINGH VERMA,2017,M,53,GEN,SP,,,81469,,,,,,,,
S24,Uttar Pradesh,151,Mahmoodabad,ASHA MAURYA,2017,F,55,GEN,BJP,,,79563,,,,,,,,
S24,Uttar Pradesh,151,Mahmoodabad,PRADYUMN VERMA,2017,M,48,GEN,BSP,,,45050,,,,,,,,
S24,Uttar Pradesh,151,Mahmoodabad,None of the Above,2017,,,,NOTA,,,1896,,,,,,,,
