ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTY,VOTES,POSITION
S13,Maharashtra,10,2014,Dhule,5,Sakri ,ST,BAHIRAM RANILAL POPAT,M,ST,48,IND,1174,12
S13,Maharashtra,10,2014,Dhule,6,Dhule Rural,GEN,KUNAL (BABA) ROHIDAS PATIL,M,GEN,40,INC,119094,1
S13,Maharashtra,10,2014,Dhule,6,Dhule Rural,GEN,BHADANE MANOHAR DATTATRAY,M,GEN,48,BJP,73012,2
S13,Maharashtra,10,2014,Dhule,6,Dhule Rural,GEN,PATIL KIRAN GULABRAO,M,GEN,38,NCP,17682,3
S13,Maharashtra,10,2014,Dhule,6,Dhule Rural,GEN,PROF.PATIL SHARAD MADHAVRAO,M,GEN,55,SHS,15093,4
S13,Maharashtra,10,2014,Dhule,6,Dhule Rural,GEN,AJAY GOVINDRAO MALI,M,GEN,45,MNS,2452,5
S13,Maharashtra,10,2014,Dhule,6,Dhule Rural,GEN,CHAVHAN RAJ JAGANNATH,M,SC,46,BSP,2199,6
S13,Maharashtra,10,2014,Dhule,6,Dhule Rural,GEN,None of the Above,NULL,NULL,NULL,NOTA,1676,7
S13,Maharashtra,10,2014,Dhule,6,Dhule Rural,GEN,ARUN KRISHNARAO PATIL,M,GEN,57,STBP,1203,8
S13,Maharashtra,10,2014,Dhule,6,Dhule Rural,GEN,MALI DINKAR SADASHIV,M,GEN,40,IND,889,9
S13,Maharashtra,10,2014,Dhule,6,Dhule Rural,GEN,AMBAR MAHADU MALICH,M,ST,35,IND,603,10
S13,Maharashtra,10,2014,Dhule,6,Dhule Rural,GEN,RAJDEEP BHATU AGALE,M,SC,40,BMUP,466,11
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,ANIL ANNA GOTE,M,GEN,66,BJP,57780,1
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,KADAMBANDE RAJWARDHAN RAGHUJIRAO,M,GEN,55,NCP,44852,2
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,DEORE SUBHASH SHIVAJIRAO,M,GEN,65,SHS,27379,3
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,KHAN MOHAMMAD SABIR MUHIBULLAH,M,GEN,68,INC,13470,4
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,SHAIKH FIROZ BASHIR,M,GEN,46,AIMIM,3775,5
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,DAMODAR ANIL MAHADU,M,SC,44,BSP,1823,6
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,YUVAMITRA UTKARSHA VISHWAS. RAVANDALE (PATIL),M,GEN,38,IND,1691,7
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,VARADE BHIKAN MADHUKAR,M,GEN,47,IND,1209,8
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,None of the Above,NULL,NULL,NULL,NOTA,878,9
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,BHAGWAN RAMBHAU KARANAKAL,M,GEN,49,IND,785,10
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,ADV. NITIN LAXMAN CHAUDHARI,M,GEN,41,MNS,764,11
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,SHINDE SHRAVAN HILAL,M,GEN,71,CPI,332,12
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,GANGWAR KALPANA JAMUNAPRASAD,F,GEN,35,SP,317,13
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,ASHFAK AHMAD SHAIKH SULEMAN,M,GEN,33,IND,209,14
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,DR. NANDKISHOR SUDHAKAR PIMPLISKAR,M,SC,26,BMUP,169,15
S13,Maharashtra,10,2014,Dhule,7,Dhule City,GEN,DEORE MAHENDRA TRAMBAK,M,GEN,38,IND,156,16
S13,Maharashtra,10,2014,Dhule,8,Sindkheda,GEN,JAYKUMAR JITENDRASINH RAWAL,M,GEN,40,BJP,92794,1
S13,Maharashtra,10,2014,Dhule,8,Sindkheda,GEN,BEDSE SANDEEP TRAYAMBAKRAO,M,GEN,44,NCP,50636,2
S13,Maharashtra,10,2014,Dhule,8,Sindkheda,GEN,SANER SHAMKANT RAGHUNATH,M,GEN,43,INC,48025,3
S13,Maharashtra,10,2014,Dhule,8,Sindkheda,GEN,GIRASE RAJENDRASING RAMSING,M,GEN,57,SHS,2263,4
S13,Maharashtra,10,2014,Dhule,8,Sindkheda,GEN,None of the Above,NULL,NULL,NULL,NOTA,1264,5
S13,Maharashtra,10,2014,Dhule,8,Sindkheda,GEN,SAINDANE ANAND JAYRAM,M,SC,36,BSP,1000,6
S13,Maharashtra,10,2014,Dhule,8,Sindkheda,GEN,SANJAY BHAWAN RAJPUT,M,GEN,38,IND,884,7
S13,Maharashtra,10,2014,Dhule,8,Sindkheda,GEN,SHARAD MAHADU SANER,M,GEN,34,IND,696,8
S13,Maharashtra,10,2014,Dhule,8,Sindkheda,GEN,AHIRE SHEPA SITARAM,M,ST,50,BMUP,561,9
S13,Maharashtra,10,2014,Dhule,8,Sindkheda,GEN,PINJARI SALIM KASAM,M,GEN,58,IND,411,10
S13,Maharashtra,10,2014,Dhule,8,Sindkheda,GEN,TELI EKABAL BAHADUR,M,GEN,49,BBM,334,11
S13,Maharashtra,10,2014,Dhule,9,Shirpur ,ST,KASHIRAM VECHAN PAWARA,M,ST,48,INC,98114,1
S13,Maharashtra,10,2014,Dhule,9,Shirpur ,ST,DR.JITENDRA YUVRAJ THAKUR,M,ST,39,BJP,72913,2
S13,Maharashtra,10,2014,Dhule,9,Shirpur ,ST,PADVI JAYVANT PRATAP,M,ST,33,NCP,11409,3
S13,Maharashtra,10,2014,Dhule,9,Shirpur ,ST,GULABRAO GUMANSING MALCHE,M,ST,44,CPI,5547,4
S13,Maharashtra,10,2014,Dhule,9,Shirpur ,ST,PAWARA RANJITSINH BHARATSINH,M,ST,52,SHS,3942,5
S13,Maharashtra,10,2014,Dhule,9,Shirpur ,ST,None of the Above,NULL,NULL,NULL,NOTA,2318,6
S13,Maharashtra,10,2014,Dhule,9,Shirpur ,ST,BHIL LAKHU MAHARU,M,ST,45,BSP,1123,7
S13,Maharashtra,10,2014,Dhule,9,Shirpur ,ST,DEVSING VANA SONAWANE,M,ST,45,IND,893,8
S13,Maharashtra,10,2014,Jalgaon,10,Chopda ,ST,SONAWANE CHANDRAKANT BALIRAM,M,ST,53,SHS,54176,1
S13,Maharashtra,10,2014,Jalgaon,10,Chopda ,ST,PATIL MADHURI KISHOR,F,ST,37,NCP,42241,2
S13,Maharashtra,10,2014,Jalgaon,10,Chopda ,ST,JAGDISHCHANDRA RAMESH VALVI,M,ST,51,BJP,30559,3
S13,Maharashtra,10,2014,Jalgaon,10,Chopda ,ST,DR. BARELA CHANDRAKANT JAMSING,M,ST,31,IND,24506,4
S13,Maharashtra,10,2014,Jalgaon,10,Chopda ,ST,ITBAR A. TADAVI,M,ST,60,MNS,18536,5
S13,Maharashtra,10,2014,Jalgaon,10,Chopda ,ST,BHADALE DNYANESHWAR RAYSING,M,ST,39,INC,10280,6
S13,Maharashtra,10,2014,Jalgaon,10,Chopda ,ST,None of the Above,NULL,NULL,NULL,NOTA,2885,7
S13,Maharashtra,10,2014,Jalgaon,10,Chopda ,ST,DILIP ANANDSING MAHALE,M,ST,35,IND,2295,8
S13,Maharashtra,10,2014,Jalgaon,10,Chopda ,ST,RAJU NATHU TADAVI,M,ST,37,APoI,1188,9
S13,Maharashtra,10,2014,Jalgaon,10,Chopda ,ST,TADAVI RAJJAK JAHANKHA,M,ST,35,BSP,1055,10
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,HARIBHAU MADHAV JAWALE,M,GEN,61,BJP,65962,1
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,CHAUDHARI SHIRISH MADHUKARRAO,M,GEN,56,INC,55962,2
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,ABDUL GAFFAR MALIK,M,GEN,63,NCP,31271,3
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,MAHAJAN PRALHAD RAMDAS,M,GEN,58,SHS,14928,4
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,ISHWAR PUNDLIK TAYDE,M,SC,40,IND,4019,5
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,SAPKALE PRADIP BHIMRAO,M,SC,36,BSP,2828,6
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,SHAIKH RAUF HAFIJ,M,GEN,62,WPOI,1970,7
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,None of the Above,NULL,NULL,NULL,NOTA,1722,8
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,JUGAL SHRINIVAS PATIL,M,GEN,26,MNS,1167,9
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,WANI D. D. (PHOTOGRAPHER) DNYANESHWAR DIVAKAR WANI,M,GEN,49,IND,1050,10
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,SHE. MAHEMUD SHE. MARU,M,GEN,58,MNDP,738,11
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,ASHOK RAMDAS BOREKAR,M,SC,49,RPI,594,12
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,TADVI SANJAY HAMID,M,ST,35,IND,452,13
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,MAHAJAN VILAS GHANSHYAM,M,GEN,49,IND,448,14
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,DILIP TANBAJI KAMBLE,M,SC,52,IND,415,15
S13,Maharashtra,10,2014,Jalgaon,11,Raver,GEN,TAYADE ASHOK GOVARDHAN,M,SC,35,RVNP,239,16
S13,Maharashtra,10,2014,Jalgaon,12,Bhusawal ,SC,SAWAKARE SANJAY WAMAN,M,SC,45,BJP,87818,1
S13,Maharashtra,10,2014,Jalgaon,12,Bhusawal ,SC,ZALTE RAJESH DHANAJI,M,SC,45,NCP,53181,2
S13,Maharashtra,10,2014,Jalgaon,12,Bhusawal ,SC,BRAMHANE SANJAY PANDIT,M,SC,42,SHS,7598,3
S13,Maharashtra,10,2014,Jalgaon,12,Bhusawal ,SC,SONAWANE PUSHPA JAGANNATH,F,SC,36,INC,3005,4
S13,Maharashtra,10,2014,Jalgaon,12,Bhusawal ,SC,None of the Above,NULL,NULL,NULL,NOTA,1447,5
S13,Maharashtra,10,2014,Jalgaon,12,Bhusawal ,SC,RAMDAS SHRAWAN SAWAKARE,M,SC,47,MNS,1123,6
S13,Maharashtra,10,2014,Jalgaon,12,Bhusawal ,SC,DR. VANDANA UMENDRA WAGHCHOURE,F,SC,35,BSP,1048,7
S13,Maharashtra,10,2014,Jalgaon,12,Bhusawal ,SC,BAWISKAR GOKUL NAMDEO,M,SC,43,IND,296,8
S13,Maharashtra,10,2014,Jalgaon,12,Bhusawal ,SC,SONAWANE VINOD ASHOK,M,SC,36,BBM,256,9
S13,Maharashtra,10,2014,Jalgaon,12,Bhusawal ,SC,JAGDISH GANGADHAR BHALERAO,M,SC,39,IND,238,10
S13,Maharashtra,10,2014,Jalgaon,12,Bhusawal ,SC,CHANGARE JITENDRA MANIRAM,M,SC,51,IND,222,11
S13,Maharashtra,10,2014,Jalgaon,12,Bhusawal ,SC,ASHOK SONYABAPU SHIRSATH,M,SC,58,IND,165,12
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,SURESH DAMU BHOLE (RAJUMAMA),M,GEN,49,BJP,88363,1
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,SURESHKUMAR JAIN,M,GEN,70,SHS,46049,2
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,KOLHE LALIT VIJAY,M,GEN,39,MNS,21333,3
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,PATEL IBRAHIM MUSA,M,GEN,44,SP,17383,4
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,CHAUDHARI MANOJ DAYARAM,M,GEN,43,NCP,4835,5
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,DR.CHAUDHARI RADHESHYAM DHARAMRAJ,M,GEN,39,INC,4014,6
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,SAIYAD NAJIR MAHAMAD,M,GEN,51,BSP,1390,7
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,None of the Above,NULL,NULL,NULL,NOTA,1256,8
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,VIKAS KASHINATH ALAWANI,M,GEN,51,IND,836,9
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,SACHIN CHABULAL GANGURDE,M,SC,39,IND,498,10
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,NAMDEO RAGHUNATH KOLI,M,GEN,51,IND,299,11
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,PRO. PRATAP MOHAN KOLI,M,ST,40,IND,221,12
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,VISHAL ANANATKUMAR SHARMA,M,GEN,33,ABHM,212,13
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,FARUKH SAI.GAFFAR SAI.,M,GEN,52,IND,206,14
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,SONAWANE RAJESH PITAMBAR,M,SC,43,RSP(S),195,15
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,RAJESH RAMESH SONAWANE,M,GEN,34,IND,171,16
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,MANOJ DIGAMBAR CHAUDHARI,M,GEN,33,IND,154,17
S13,Maharashtra,10,2014,Jalgaon,13,Jalgaon City,GEN,DEEPAK SUDHAKAR TAYADE,M,GEN,36,IND,121,18
S13,Maharashtra,10,2014,Jalgaon,14,Jalgaon Rural,GEN,PATIL GULAB RAGHUNATH,M,GEN,48,SHS,84020,1
S13,Maharashtra,10,2014,Jalgaon,14,Jalgaon Rural,GEN,DEOKAR GULABRAO BABURAO,M,GEN,58,NCP,52653,2
S13,Maharashtra,10,2014,Jalgaon,14,Jalgaon Rural,GEN,PATIL ABASAHEB P.C.,M,GEN,45,BJP,44011,3
S13,Maharashtra,10,2014,Jalgaon,14,Jalgaon Rural,GEN,D.G. PATIL,M,GEN,55,INC,3968,4
S13,Maharashtra,10,2014,Jalgaon,14,Jalgaon Rural,GEN,None of the Above,NULL,NULL,NULL,NOTA,1608,5
S13,Maharashtra,10,2014,Jalgaon,14,Jalgaon Rural,GEN,MUKUNDA AANNDA ROTE,M,GEN,33,MNS,1256,6
S13,Maharashtra,10,2014,Jalgaon,14,Jalgaon Rural,GEN,MACHHINDRANATH ARJUN SONWANE,M,SC,36,IND,770,7
S13,Maharashtra,10,2014,Jalgaon,14,Jalgaon Rural,GEN,MALI KIRAN SURESH,M,GEN,26,IND,477,8
S13,Maharashtra,10,2014,Jalgaon,14,Jalgaon Rural,GEN,SUNIL GULABRAO SONWANE,M,SC,38,IND,415,9
S13,Maharashtra,10,2014,Jalgaon,14,Jalgaon Rural,GEN,ARVIND BHIMRAO MANKARI,M,SC,37,ARP,307,10
S13,Maharashtra,10,2014,Jalgaon,14,Jalgaon Rural,GEN,BIRHADE MOHAN SHANKAR,M,SC,48,RSP(S),277,11
S13,Maharashtra,10,2014,Jalgaon,15,Amalner,GEN,SHIRISHDADA HIRALAL CHAUDHARI,M,GEN,44,IND,68149,1
S13,Maharashtra,10,2014,Jalgaon,15,Amalner,GEN,ANIL BHAIDAS PATIL (AMALNER),M,GEN,46,BJP,46910,2
S13,Maharashtra,10,2014,Jalgaon,15,Amalner,GEN,KRUSHIBHUSHAN SAHEBRAO PATIL,M,GEN,62,NCP,43667,3
S13,Maharashtra,10,2014,Jalgaon,15,Amalner,GEN,ANIL AMBAR PATIL,M,GEN,55,SHS,2879,4
S13,Maharashtra,10,2014,Jalgaon,15,Amalner,GEN,SONAWANE MANGALABAI BAPU,F,ST,45,IND,1557,5
S13,Maharashtra,10,2014,Jalgaon,15,Amalner,GEN,ENG. GIRISH SONJI PATIL,M,GEN,48,INC,1458,6
S13,Maharashtra,10,2014,Jalgaon,15,Amalner,GEN,PATIL ANIL BHAIDAS (DHABE),M,GEN,33,IND,1293,7
S13,Maharashtra,10,2014,Jalgaon,15,Amalner,GEN,None of the Above,NULL,NULL,NULL,NOTA,1162,8
S13,Maharashtra,10,2014,Jalgaon,15,Amalner,GEN,BHARAT PRAKASH PAWAR,M,GEN,34,IND,685,9
S13,Maharashtra,10,2014,Jalgaon,15,Amalner,GEN,KRUSHITADNYA PATIL SAHEBRAO DHONDU,M,GEN,69,IND,560,10
S13,Maharashtra,10,2014,Jalgaon,15,Amalner,GEN,BHAUSO BANSODE RAMKRISHNA VIJAY,M,GEN,30,BSP,537,11
S13,Maharashtra,10,2014,Jalgaon,15,Amalner,GEN,PATIL SANDEEP YUVRAJ,M,GEN,29,IND,462,12
S13,Maharashtra,10,2014,Jalgaon,15,Amalner,GEN,ANIL BHAIDAS PATIL (RANAICHE),M,GEN,38,IND,356,13
S13,Maharashtra,10,2014,Jalgaon,15,Amalner,GEN,JAGDANE RAMESH SOMA,M,GEN,54,IND,198,14
S13,Maharashtra,10,2014,Jalgaon,16,Erandol,GEN,ANNASAHEB DR. SATISH BHASKARRAO PATIL,M,GEN,57,NCP,55656,1
S13,Maharashtra,10,2014,Jalgaon,16,Erandol,GEN,PATIL CHIMANRAO RUPCHAND,M,GEN,64,SHS,53673,2
S13,Maharashtra,10,2014,Jalgaon,16,Erandol,GEN,MACHHINDRA RATAN PATIL,M,GEN,45,BJP,28901,3
S13,Maharashtra,10,2014,Jalgaon,16,Erandol,GEN,DADASO PATIL NARENDR JAYVEER,M,GEN,34,MNS,24094,4
S13,Maharashtra,10,2014,Jalgaon,16,Erandol,GEN,WAGH PRAVIN CHANDRABHAN,M,GEN,57,INC,1670,5
S13,Maharashtra,10,2014,Jalgaon,16,Erandol,GEN,PATIL SATISH BHASKRRAO,M,GEN,60,IND,1528,6
S13,Maharashtra,10,2014,Jalgaon,16,Erandol,GEN,None of the Above,NULL,NULL,NULL,NOTA,992,7
S13,Maharashtra,10,2014,Jalgaon,16,Erandol,GEN,KHATIK SUBHAN RAHIMATULLA,M,GEN,46,BSP,842,8
S13,Maharashtra,10,2014,Jalgaon,16,Erandol,GEN,SAIYAD AFASR ALI HAIDARALI,M,GEN,54,IND,829,9
S13,Maharashtra,10,2014,Jalgaon,16,Erandol,GEN,CHIMANRAO PATIL(TOLI),M,GEN,35,IND,499,10
S13,Maharashtra,10,2014,Jalgaon,16,Erandol,GEN,PAWAR PRATAP RAMDAS,M,GEN,63,IND,469,11
S13,Maharashtra,10,2014,Jalgaon,16,Erandol,GEN,CHIMANRAO PATIL(MHASVE),M,GEN,29,IND,246,12
S13,Maharashtra,10,2014,Jalgaon,17,Chalisgaon,GEN,UNMESH BHAIYYASAHEB PATIL,M,GEN,36,BJP,94754,1
S13,Maharashtra,10,2014,Jalgaon,17,Chalisgaon,GEN,DESHMUKH RAJIV ANIL,M,GEN,44,NCP,72374,2
S13,Maharashtra,10,2014,Jalgaon,17,Chalisgaon,GEN,GUNJAL RAMESH SAHEBRAO,M,GEN,38,IND,25689,3
S13,Maharashtra,10,2014,Jalgaon,17,Chalisgaon,GEN,RAMDAS MOTIRAM PATIL,M,GEN,42,SHS,4789,4
S13,Maharashtra,10,2014,Jalgaon,17,Chalisgaon,GEN,JADHAV RAKESH LALCHAND,M,GEN,57,MNS,4356,5
S13,Maharashtra,10,2014,Jalgaon,17,Chalisgaon,GEN,ASHOK HARI KHALANE,M,GEN,56,INC,3328,6
S13,Maharashtra,10,2014,Jalgaon,17,Chalisgaon,GEN,None of the Above,NULL,NULL,NULL,NOTA,1734,7
S13,Maharashtra,10,2014,Jalgaon,17,Chalisgaon,GEN,PITAMBAR ZULAL ZALTE,M,SC,37,IND,1471,8
S13,Maharashtra,10,2014,Jalgaon,17,Chalisgaon,GEN,MORE RAJARAM BARKU,M,SC,58,BSP,1360,9
S13,Maharashtra,10,2014,Jalgaon,18,Pachora,GEN,KISHOR APPA PATIL,M,GEN,44,SHS,87520,1
S13,Maharashtra,10,2014,Jalgaon,18,Pachora,GEN,DILIP ONKAR WAGH,M,GEN,48,NCP,59117,2
S13,Maharashtra,10,2014,Jalgaon,18,Pachora,GEN,UTTAMRAO DHANA MAHAJAN,M,GEN,59,BJP,20772,3
S13,Maharashtra,10,2014,Jalgaon,18,Pachora,GEN,BHAUSAHEB DILIP MUKUNDRAO PATIL,M,GEN,52,MNS,12833,4
S13,Maharashtra,10,2014,Jalgaon,18,Pachora,GEN,PRADIPRAO GULABRAO PAWAR,M,GEN,57,INC,4904,5
S13,Maharashtra,10,2014,Jalgaon,18,Pachora,GEN,None of the Above,NULL,NULL,NULL,NOTA,1272,6
S13,Maharashtra,10,2014,Jalgaon,18,Pachora,GEN,NANASO M. P. PAGARE,M,SC,48,IND,1124,7
S13,Maharashtra,10,2014,Jalgaon,18,Pachora,GEN,JADHAV SANDIP FAKIRA,M,SC,31,IND,855,8
S13,Maharashtra,10,2014,Jalgaon,18,Pachora,GEN,MORE SURENDRA CHANDRARAO,M,SC,43,BSP,765,9
S13,Maharashtra,10,2014,Jalgaon,18,Pachora,GEN,NILESH SHIVRAO SHELAR,M,GEN,40,BMUP,482,10
S13,Maharashtra,10,2014,Jalgaon,19,Jamner,GEN,GIRISH DATTATRAY MAHAJAN,M,GEN,54,BJP,103498,1
S13,Maharashtra,10,2014,Jalgaon,19,Jamner,GEN,PATIL DIGAMBAR KESHAV,M,GEN,63,NCP,67730,2
S13,Maharashtra,10,2014,Jalgaon,19,Jamner,GEN,SUBHASH DAGADU TANWAR,M,GEN,44,SHS,14232,3
S13,Maharashtra,10,2014,Jalgaon,19,Jamner,GEN,VISPUTE JYOTSNA SUNIL,F,GEN,47,INC,2691,4
S13,Maharashtra,10,2014,Jalgaon,19,Jamner,GEN,RAJPUT VILAS DHANSING,M,GEN,35,MNS,2241,5
S13,Maharashtra,10,2014,Jalgaon,19,Jamner,GEN,None of the Above,NULL,NULL,NULL,NOTA,1796,6
S13,Maharashtra,10,2014,Jalgaon,19,Jamner,GEN,SANJAY LAXMAN LOKHANDE,M,SC,40,BSP,1046,7
S13,Maharashtra,10,2014,Jalgaon,19,Jamner,GEN,SURWADE PANDHARINATH JYOTIRAM,M,SC,64,IND,788,8
S13,Maharashtra,10,2014,Jalgaon,19,Jamner,GEN,KRUSHNA SAMADHAN MALI,M,GEN,35,IND,336,9
S13,Maharashtra,10,2014,Jalgaon,19,Jamner,GEN,ALIBABA RASHID TADAVI,M,ST,58,IND,190,10
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,KHADSE EKNATHRAO GANPATRAO,M,GEN,63,BJP,85657,1
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,PATIL CHANDRAKANT NIMBA,M,GEN,41,SHS,75949,2
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,ARUN PANDURANG PATIL,M,GEN,67,NCP,6499,3
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,PATIL YOGENDRASING BHAGWAN,M,GEN,43,INC,4495,4
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,THAKARE SURESH SHIVRAM,M,GEN,51,BSP,2895,5
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,None of the Above,NULL,NULL,NULL,NOTA,2264,6
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,SANGALKAR RAJENDRA DAGADU,M,GEN,37,MNS,1058,7
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,DHANGAR RAVINDRA DEVIDAS,M,GEN,35,IND,889,8
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,BAVASKAR RAVINDRA EKNATH,M,GEN,48,IND,835,9
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,MEDHE HARSHAL DINKAR,M,SC,29,IND,794,10
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,SHAGARSHA ROSHPANSHAH,M,GEN,47,IND,462,11
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,PALVE SURENDRA AVCHIT,M,ST,33,IND,447,12
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,DINKAR LODHU GAVHAL (PATIL),M,GEN,51,IND,374,13
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,INGALE UTTAM KASHIRAM,M,SC,41,HJP,217,14
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,TAYADE ARUN CHANDRABHAN,M,SC,40,IND,215,15
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,SAHEBRAO VIKAS WANKHEDE,M,SC,28,BMUP,182,16
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,ARUN DNYANDEV KANDELKAR,M,GEN,41,IND,148,17
S13,Maharashtra,10,2014,Jalgaon,20,Muktainagar ,GEN,VIVEK BHIMRAO TAYADE,M,SC,32,RPI,147,18
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,CHAINSUKH MADANLAL SANCHETI,M,GEN,61,BJP,75965,1
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,DR. ARVIND KOLTE,M,GEN,57,INC,49019,2
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,VASANT RAMBHAU BHOJANE,M,GEN,57,SHS,26291,3
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,SANTOSH SAHEBRAO RAIPURE,M,GEN,44,NCP,5741,4
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,DR. KOLTE YOGENDRA VITTHAL,M,GEN,36,BSP,3773,5
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,VASANTRAO SUKHDEO DANDGE,M,GEN,62,BBM,2916,6
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,None of the Above,NULL,NULL,NULL,NOTA,1672,7
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,SHAIKH AABID SHAIKH BASHIR,M,GEN,32,IND,679,8
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,ADV. SANJAY SHANKARRAO WANKHEDE,M,GEN,52,IND,586,9
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,VINODBHAU SHAMRAO BIRHADE,M,SC,30,BMUP,386,10
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,ATISH DAYARAM KHARATE,M,SC,33,IND,371,11
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,RANA DARBARSING KAUTIKRAO SOLANKE (RAJPUT),M,GEN,38,IND,345,12
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,SHAHID SHAIKH A. SALAM,M,GEN,28,IND,340,13
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,RAJESH MUKUNDRAO INGLE,M,SC,55,RPI,210,14
S13,Maharashtra,10,2014,Buldhana,21,Malkapur,GEN,TAHESIN KHAN YASIN KHAN,M,GEN,31,IND,158,15
S13,Maharashtra,10,2014,Buldhana,22,Buldhana,GEN,HARSHWARDHAN VASANTRAO SAPKAL,M,GEN,46,INC,46985,1
