ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTY,VOTES,POSITION
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,BINOD RANA,M,GEN,30,BASAPA,730,51
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,DROPADI DEVI,F,GEN,37,IND,688,52
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,DROPADI DEVI,F,GEN,37,IND,688,53
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,DROPADI DEVI,F,GEN,37,IND,688,54
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,LILADHAN SAW,M,GEN,49,IND,671,55
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,LILADHAN SAW,M,GEN,49,IND,671,56
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,LILADHAN SAW,M,GEN,49,IND,671,57
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,ANAND KISHOR PASWAN,M,SC,40,AAMP,545,58
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,ANAND KISHOR PASWAN,M,SC,40,AAMP,545,59
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,ANAND KISHOR PASWAN,M,SC,40,AAMP,545,60
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,MRITUNJAY VISHWAKARMA,M,GEN,25,IND,422,61
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,MRITUNJAY VISHWAKARMA,M,GEN,25,IND,422,62
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,MRITUNJAY VISHWAKARMA,M,GEN,25,IND,422,63
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,CHANDRA PRAKASH CHOUDHARY,M,GEN,45,AJSUP,98987,1
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,SHAHZADA ANWAR,M,GEN,40,INC,45169,2
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,BINOD KISKU,M,ST,34,JMM,25721,3
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,SHANKAR CHOWDHURY,M,GEN,69,IND,7888,4
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,BHOGNATH OHDAR,M,GEN,55,CPI,4627,5
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,DEVKI NANDAN BEDIYA,M,ST,51,CPI(ML)(L),3381,6
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,DHARMENDRA PRASAD,M,GEN,36,IND,3042,7
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,SANJIV KUMAR,M,GEN,41,IND,2544,8
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,VIJAY JAISWAL,M,GEN,38,JVM,1967,9
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,RAJESH KUMAR,M,GEN,38,IND,1869,10
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,None of the Above,NULL,NULL,NULL,NOTA,1331,11
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,TULESHWAR KUMAR PASWAN,M,SC,34,IND,1169,12
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,MANJU JOSHI,F,GEN,35,IND,1015,13
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,DWARIKA PRASAD,M,GEN,29,JBSP,1005,14
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,NAGESHWAR SAW,M,GEN,54,IND,592,15
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,ANAND KISHOR MAHTO,M,GEN,45,IND,546,16
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,SHAHZADA AKRAM,M,GEN,28,SP,493,17
S27,Jharkhand,12,2014,Ramgarh,23,Ramgarh,GEN,BHOLA NATH DEY,M,GEN,34,DESP,404,18
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,JAI PRAKASH BHAI PATEL,M,GEN,31,JMM,78499,1
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,JAI PRAKASH BHAI PATEL,M,GEN,31,JMM,78499,2
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,KUMAR MAHESH SINGH,M,GEN,64,BJP,71487,3
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,KUMAR MAHESH SINGH,M,GEN,64,BJP,71487,4
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,CHANDRA NATH BHAI PATEL,M,GEN,44,JVM,24622,5
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,CHANDRA NATH BHAI PATEL,M,GEN,44,JVM,24622,6
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,KHIRU MAHTO,M,GEN,61,JD(U),17436,7
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,KHIRU MAHTO,M,GEN,61,JD(U),17436,8
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,PACHU RANA,M,GEN,48,CPI(ML)(L),5868,9
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,PACHU RANA,M,GEN,48,CPI(ML)(L),5868,10
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,ABDUL KAIYUM,M,GEN,47,IUML,3360,11
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,ABDUL KAIYUM,M,GEN,47,IUML,3360,12
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,MD. SALMAN ANSARI,M,GEN,32,IND,3222,13
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,MD. SALMAN ANSARI,M,GEN,32,IND,3222,14
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,PRABHAT KUMAR SINGH,M,GEN,54,IND,3219,15
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,PRABHAT KUMAR SINGH,M,GEN,54,IND,3219,16
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,ARUN PRASAD,M,GEN,35,IND,3093,17
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,ARUN PRASAD,M,GEN,35,IND,3093,18
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,DEVNATH THAKUR,M,GEN,43,IND,2874,19
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,DEVNATH THAKUR,M,GEN,43,IND,2874,20
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,MOHRA KUMAR MAHTO,M,GEN,25,IND,2723,21
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,MOHRA KUMAR MAHTO,M,GEN,25,IND,2723,22
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,ABDUL RAHIM,M,GEN,51,BSP,2325,23
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,ABDUL RAHIM,M,GEN,51,BSP,2325,24
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,MAHMOOD ALAM,M,GEN,41,SAP,2289,25
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,MAHMOOD ALAM,M,GEN,41,SAP,2289,26
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,SARAFAT ANSARI,M,GEN,33,IND,2165,27
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,SARAFAT ANSARI,M,GEN,33,IND,2165,28
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,KAPIL DEO KUMAR MAHTO,M,GEN,34,NSAM,1993,29
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,KAPIL DEO KUMAR MAHTO,M,GEN,34,NSAM,1993,30
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,MAKSUD ALAM,M,GEN,35,SP,1655,31
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,MAKSUD ALAM,M,GEN,35,SP,1655,32
S27,Jharkhand,12,2014,Hazaribagh,24,Mandu,GEN,None of the Above,NULL,NULL,NULL,NOTA,1486,33
S27,Jharkhand,12,2014,Ramgarh,24,Mandu,GEN,None of the Above,NULL,NULL,NULL,NOTA,1486,34
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,MANISH JAISWAL,M,GEN,49,BJP,89675,1
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,PRADIP PRASAD,M,GEN,40,IND,62546,2
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,RAZI AHMAD,M,GEN,46,CPI,14290,3
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,JAI SHANKAR PATHAK,M,GEN,43,INC,11528,4
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,BHUNESHWAR PRASAD,M,GEN,39,JMM,4186,5
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,IRSHAD BIN RAHMAN,M,GEN,43,JVM,2692,6
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,None of the Above,NULL,NULL,NULL,NOTA,2358,7
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,JAYASHRI RAM,M,SC,61,IND,2203,8
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,SARITA DEVI RANA,F,GEN,35,BASAPA,1523,9
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,DR. AVINASH KUMAR,M,GEN,37,IND,1441,10
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,RAJENDRA PRASAD,M,GEN,42,IND,1012,11
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,ABDUL BASIT,M,GEN,37,IUML,1007,12
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,TULSI MEHTA,M,GEN,31,SP,985,13
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,PRAYAG PRASAD,M,GEN,50,NCP,965,14
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,RAMESHWAR RAM KUSHWAHA,M,GEN,45,AIFB,818,15
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,TETRI ALIAS SHEELA DEVI,F,GEN,57,BSP,791,16
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,ALAM KHAN,M,GEN,34,IND,777,17
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,DILIP GUPTA,M,GEN,44,IND,713,18
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,ARJUN RAVIDAS,M,SC,52,IND,661,19
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,BAIJANATH PRASAD VERMA,M,GEN,46,PMS,650,20
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,DEEPAK KUMAR,M,GEN,37,IND,451,21
S27,Jharkhand,12,2014,Hazaribagh,25,Hazaribagh,GEN,DWARIKA KUMAR DAS,M,SC,52,IND,436,22
S27,Jharkhand,12,2014,Chatra,26,Simaria,SC,GANESH GANJHU,M,SC,38,JVM,67404,1
S27,Jharkhand,12,2014,Chatra,26,Simaria,SC,SUJEET KUMAR BHARATI,M,SC,36,BJP,51764,2
S27,Jharkhand,12,2014,Chatra,26,Simaria,SC,MANOJ KUMAR CHANDRA,M,SC,35,RJD,26560,3
S27,Jharkhand,12,2014,Chatra,26,Simaria,SC,None of the Above,NULL,NULL,NULL,NOTA,7619,4
S27,Jharkhand,12,2014,Chatra,26,Simaria,SC,RAJKUMARI DEVI,F,SC,39,JMM,6671,5
S27,Jharkhand,12,2014,Chatra,26,Simaria,SC,BINOD BIHARI PASWAN,M,SC,35,CPI,6636,6
S27,Jharkhand,12,2014,Chatra,26,Simaria,SC,SADANAND BHUIYAN,M,SC,41,JVD,4629,7
S27,Jharkhand,12,2014,Chatra,26,Simaria,SC,SAHDEO RAM,M,SC,49,IND,2466,8
S27,Jharkhand,12,2014,Chatra,26,Simaria,SC,GULAB RAM,M,SC,53,IND,2427,9
S27,Jharkhand,12,2014,Chatra,26,Simaria,SC,DINESHWAR RAM,M,SC,34,BSP,2278,10
S27,Jharkhand,12,2014,Chatra,26,Simaria,SC,KUMAR DIWAKAR,M,SC,28,IND,1936,11
S27,Jharkhand,12,2014,Chatra,26,Simaria,SC,RAMANAND DAS,M,SC,41,BASAPA,1762,12
S27,Jharkhand,12,2014,Chatra,26,Simaria,SC,SHANKER RAJAK,M,SC,45,SP,1273,13
S27,Jharkhand,12,2014,Chatra,26,Simaria,SC,KAMLESH GANJHU,M,SC,30,IND,1268,14
S27,Jharkhand,12,2014,Chatra,27,Chatra,SC,JAY PRAKASH SINGH BHOGTA,M,SC,32,BJP,69745,1
S27,Jharkhand,12,2014,Chatra,27,Chatra,SC,SATYANAND BHOKTA,M,SC,44,JVM,49169,2
S27,Jharkhand,12,2014,Chatra,27,Chatra,SC,JANARDAN PASWAN,M,SC,48,RJD,37320,3
S27,Jharkhand,12,2014,Chatra,27,Chatra,SC,None of the Above,NULL,NULL,NULL,NOTA,7724,4
S27,Jharkhand,12,2014,Chatra,27,Chatra,SC,NARESH RAM BHARTI,M,SC,60,CPM,7041,5
S27,Jharkhand,12,2014,Chatra,27,Chatra,SC,UMESH BHUIYAN,M,SC,36,CPI(ML)(L),4192,6
S27,Jharkhand,12,2014,Chatra,27,Chatra,SC,SAGAR RAM,M,SC,39,ABHM,3672,7
S27,Jharkhand,12,2014,Chatra,27,Chatra,SC,MANORMA DEVI,F,SC,39,JMM,3041,8
S27,Jharkhand,12,2014,Giridih,28,Dhanwar,GEN,RAJ KUMAR YADAW,M,GEN,42,CPI(ML)(L),50634,1
S27,Jharkhand,12,2014,Giridih,28,Dhanwar,GEN,BABULAL MARANDI,M,ST,56,JVM,39922,2
S27,Jharkhand,12,2014,Giridih,28,Dhanwar,GEN,LAKSHMAN PRASAD SINGH,M,GEN,60,BJP,31659,3
S27,Jharkhand,12,2014,Giridih,28,Dhanwar,GEN,MOHAMMAD SAFIK ANSARI,M,GEN,29,IND,28701,4
S27,Jharkhand,12,2014,Giridih,28,Dhanwar,GEN,None of the Above,NULL,NULL,NULL,NOTA,4628,5
S27,Jharkhand,12,2014,Giridih,28,Dhanwar,GEN,UDAY KUMAR SINHA,M,GEN,26,JVD,4143,6
S27,Jharkhand,12,2014,Giridih,28,Dhanwar,GEN,UPENDER SHINGH,M,GEN,46,INC,3989,7
S27,Jharkhand,12,2014,Giridih,28,Dhanwar,GEN,BANDHAN RAVIDAS,M,SC,57,IND,2489,8
S27,Jharkhand,12,2014,Giridih,28,Dhanwar,GEN,MANOJ KUMAR,M,GEN,39,RJD,2269,9
S27,Jharkhand,12,2014,Giridih,28,Dhanwar,GEN,MANOJ YADAV,M,GEN,33,SP,2194,10
S27,Jharkhand,12,2014,Giridih,28,Dhanwar,GEN,RAJESH KUMAR RAM,M,GEN,31,IND,2038,11
S27,Jharkhand,12,2014,Giridih,28,Dhanwar,GEN,UMESH YADAV,M,GEN,36,NYP,1423,12
S27,Jharkhand,12,2014,Giridih,28,Dhanwar,GEN,MANOJ KUMAR PANDEY,M,GEN,40,IND,1320,13
S27,Jharkhand,12,2014,Giridih,28,Dhanwar,GEN,DINESH KUMAR DAS,M,SC,28,BSP,1278,14
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,NAGENDRA MAHTO,M,GEN,63,BJP,74898,1
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,NAGENDRA MAHTO,M,GEN,63,BJP,74898,2
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,VINOD KUMAR SINGH,M,GEN,38,CPI(ML)(L),70559,3
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,VINOD KUMAR SINGH,M,GEN,38,CPI(ML)(L),70559,4
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,MOHAMMAD IQBAL,M,GEN,40,JVM,16823,5
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,MOHAMMAD IQBAL,M,GEN,40,JVM,16823,6
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,CHHOTELAL PRASAD,M,GEN,46,JMM,7222,7
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,CHHOTELAL PRASAD,M,GEN,46,JMM,7222,8
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,NIRMAL RANA,M,GEN,42,IND,4026,9
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,NIRMAL RANA,M,GEN,42,IND,4026,10
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,PUJA CHATTERJEE,F,GEN,25,INC,3281,11
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,PUJA CHATTERJEE,F,GEN,25,INC,3281,12
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,MD. SALIM AKHTAR,M,GEN,40,AWVP,2185,13
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,MD. SALIM AKHTAR,M,GEN,40,AWVP,2185,14
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,JAGDISH MAHTO,M,GEN,38,IND,2173,15
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,JAGDISH MAHTO,M,GEN,38,IND,2173,16
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,SHYAM SUNDER VERMA,M,GEN,42,RKSP,2116,17
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,SHYAM SUNDER VERMA,M,GEN,42,RKSP,2116,18
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,None of the Above,NULL,NULL,NULL,NOTA,2089,19
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,None of the Above,NULL,NULL,NULL,NOTA,2089,20
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,KAMRUDIN ANSARI,M,GEN,44,RJD,1872,21
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,KAMRUDIN ANSARI,M,GEN,44,RJD,1872,22
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,NILKANTH MAHTO,M,GEN,46,IND,1796,23
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,NILKANTH MAHTO,M,GEN,46,IND,1796,24
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,GAUTAM KUMAR,M,GEN,25,IND,1579,25
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,GAUTAM KUMAR,M,GEN,25,IND,1579,26
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,PRAKASH PRASAD,M,GEN,42,IND,970,27
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,PRAKASH PRASAD,M,GEN,42,IND,970,28
S27,Jharkhand,12,2014,Hazaribagh,29,Bagodar,GEN,GIRIDHARI RAM,M,SC,45,BSP,588,29
S27,Jharkhand,12,2014,Giridih,29,Bagodar,GEN,GIRIDHARI RAM,M,SC,45,BSP,588,30
S27,Jharkhand,12,2014,Giridih,30,Jamua,SC,KEDAR HAZRA,M,SC,54,BJP,56027,1
S27,Jharkhand,12,2014,Giridih,30,Jamua,SC,SATYA NARAYAN DAS,M,SC,47,JVM,32927,2
S27,Jharkhand,12,2014,Giridih,30,Jamua,SC,BALDEO HAZRA,M,SC,61,RJD,23999,3
S27,Jharkhand,12,2014,Giridih,30,Jamua,SC,ASHOK PASWAN,M,SC,36,CPI(ML)(L),20339,4
S27,Jharkhand,12,2014,Giridih,30,Jamua,SC,CHANDRIKA MAHTHA,M,SC,42,JMM,11791,5
S27,Jharkhand,12,2014,Giridih,30,Jamua,SC,None of the Above,NULL,NULL,NULL,NOTA,3762,6
S27,Jharkhand,12,2014,Giridih,30,Jamua,SC,GOVIND TURI,M,SC,45,BSP,3163,7
S27,Jharkhand,12,2014,Giridih,30,Jamua,SC,MANJU KUMARI,F,SC,35,JVD,2074,8
S27,Jharkhand,12,2014,Giridih,30,Jamua,SC,RAJENDRA HAJRA,M,SC,42,SP,1632,9
S27,Jharkhand,12,2014,Giridih,30,Jamua,SC,SANTOSH KUMAR LAL,M,SC,29,IND,1561,10
S27,Jharkhand,12,2014,Giridih,30,Jamua,SC,SUNIL KUMAR,M,SC,27,IND,1367,11
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,JAI PRAKASH VERMA,M,GEN,42,BJP,48838,1
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,SALAKHAN SOREN,M,ST,59,JMM,38559,2
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,DR. SARFRAZ AHMAD,M,GEN,61,INC,35727,3
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,LAXMAN SWARNKAR,M,GEN,68,JVM,11407,4
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,RAJESH KUMAR,M,GEN,43,CPI(ML)(L),11202,5
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,MUMTAZ ANSARI,M,GEN,41,IND,3579,6
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,SHHADAT ANSARI,M,GEN,56,IND,3388,7
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,YUNUS ANSARI,M,GEN,60,JVD,2521,8
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,SHIVANATH SAV,M,GEN,29,IND,2116,9
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,LALITA RAY,F,GEN,29,IND,1833,10
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,PAPPU KUMAR,M,GEN,29,RGD,1398,11
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,DR. BARNABAS HEMBROM,M,ST,44,BSP,1302,12
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,BHAWANI SAW,M,GEN,50,IND,1299,13
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,RANJIT YADAV,M,GEN,30,SP,1147,14
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,BASUDEBA PRASAD VARAMA,M,GEN,35,SSD,1145,15
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,NARAYAN GIRI,M,GEN,73,IND,1091,16
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,BADRI NARAYAN SINGH,M,GEN,33,AIFB,998,17
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,None of the Above,NULL,NULL,NULL,NOTA,868,18
S27,Jharkhand,12,2014,Giridih,31,Gandey,GEN,HEMLAL SAHU,M,GEN,27,IND,598,19
S27,Jharkhand,12,2014,Giridih,32,Giridih,GEN,NIRBHAY KUMAR SHAHABADI,M,GEN,63,BJP,57450,1
S27,Jharkhand,12,2014,Giridih,32,Giridih,GEN,SUDIVYA KUMAR,M,GEN,44,JMM,47517,2
S27,Jharkhand,12,2014,Giridih,32,Giridih,GEN,BABU LAL MARANDI,M,ST,56,JVM,26665,3
S27,Jharkhand,12,2014,Giridih,32,Giridih,GEN,RUMA SINGH,F,GEN,67,INC,2998,4
S27,Jharkhand,12,2014,Giridih,32,Giridih,GEN,None of the Above,NULL,NULL,NULL,NOTA,2457,5
S27,Jharkhand,12,2014,Giridih,32,Giridih,GEN,NAGESHWAR DAS,M,SC,42,BSP,2436,6
S27,Jharkhand,12,2014,Giridih,32,Giridih,GEN,TRIBHUWAN DAYAL,M,GEN,58,JD(U),2050,7
S27,Jharkhand,12,2014,Giridih,32,Giridih,GEN,GOVIND KUMAR YADAV,M,GEN,34,MCO,1930,8
S27,Jharkhand,12,2014,Giridih,32,Giridih,GEN,MD. AFAK NAUSHAD,M,GEN,32,NCP,1659,9
S27,Jharkhand,12,2014,Giridih,32,Giridih,GEN,RAJESH KUMAR SINHA,M,GEN,42,CPI(ML)(L),1141,10
S27,Jharkhand,12,2014,Giridih,32,Giridih,GEN,PREM KUMAR SINHA,M,GEN,45,IND,987,11
S27,Jharkhand,12,2014,Giridih,32,Giridih,GEN,SHAMSHER JANGI,M,GEN,40,AIFB,963,12
S27,Jharkhand,12,2014,Giridih,32,Giridih,GEN,NITESH KUMAR,M,GEN,31,SP,843,13
S27,Jharkhand,12,2014,Giridih,32,Giridih,GEN,DHANESHWAR MAHTO,M,GEN,29,PMS,738,14
S27,Jharkhand,12,2014,Giridih,33,Dumri,GEN,JAGARNATH MAHTO,M,GEN,48,JMM,77984,1
S27,Jharkhand,12,2014,Bokaro,33,Dumri,GEN,JAGARNATH MAHTO,M,GEN,48,JMM,77984,2
S27,Jharkhand,12,2014,Giridih,33,Dumri,GEN,LALCHAND MAHTO,M,GEN,62,BJP,45503,3
S27,Jharkhand,12,2014,Bokaro,33,Dumri,GEN,LALCHAND MAHTO,M,GEN,62,BJP,45503,4
S27,Jharkhand,12,2014,Giridih,33,Dumri,GEN,ABDUL MOBIN,M,GEN,40,JD(U),16730,5
S27,Jharkhand,12,2014,Bokaro,33,Dumri,GEN,ABDUL MOBIN,M,GEN,40,JD(U),16730,6
S27,Jharkhand,12,2014,Giridih,33,Dumri,GEN,PRADIP KUMAR SAHU,M,GEN,34,JVM,9032,7
S27,Jharkhand,12,2014,Bokaro,33,Dumri,GEN,PRADIP KUMAR SAHU,M,GEN,34,JVM,9032,8
S27,Jharkhand,12,2014,Giridih,33,Dumri,GEN,BABULAL RAVIDAS,M,SC,36,SP,4630,9
S27,Jharkhand,12,2014,Bokaro,33,Dumri,GEN,BABULAL RAVIDAS,M,SC,36,SP,4630,10
S27,Jharkhand,12,2014,Giridih,33,Dumri,GEN,NUNUCHAND MAHTO,M,GEN,42,CPI,3641,11
S27,Jharkhand,12,2014,Bokaro,33,Dumri,GEN,NUNUCHAND MAHTO,M,GEN,42,CPI,3641,12
S27,Jharkhand,12,2014,Giridih,33,Dumri,GEN,MITHU MAHTO,M,GEN,80,IND,2914,13
S27,Jharkhand,12,2014,Bokaro,33,Dumri,GEN,MITHU MAHTO,M,GEN,80,IND,2914,14
S27,Jharkhand,12,2014,Giridih,33,Dumri,GEN,SULTAN ANSARI,M,GEN,41,IND,2850,15
S27,Jharkhand,12,2014,Bokaro,33,Dumri,GEN,SULTAN ANSARI,M,GEN,41,IND,2850,16
S27,Jharkhand,12,2014,Giridih,33,Dumri,GEN,KALESHWAR RAVIDAS,M,SC,32,BSP,2074,17
S27,Jharkhand,12,2014,Bokaro,33,Dumri,GEN,KALESHWAR RAVIDAS,M,SC,32,BSP,2074,18
S27,Jharkhand,12,2014,Giridih,33,Dumri,GEN,KAMLESH KUMAR MAHTO,M,GEN,25,IND,1285,19
S27,Jharkhand,12,2014,Bokaro,33,Dumri,GEN,KAMLESH KUMAR MAHTO,M,GEN,25,IND,1285,20
S27,Jharkhand,12,2014,Giridih,33,Dumri,GEN,SHIVA MAHTO,M,GEN,80,JKPP,1276,21
S27,Jharkhand,12,2014,Bokaro,33,Dumri,GEN,SHIVA MAHTO,M,GEN,80,JKPP,1276,22
S27,Jharkhand,12,2014,Giridih,33,Dumri,GEN,MAHAVIR PRASAD,M,GEN,42,MCO,1097,23
S27,Jharkhand,12,2014,Bokaro,33,Dumri,GEN,MAHAVIR PRASAD,M,GEN,42,MCO,1097,24
S27,Jharkhand,12,2014,Giridih,33,Dumri,GEN,NAGESHWAR MANDAL,M,GEN,36,IND,1053,25
