ST_CODE,ST_NAME,PC_NO,PC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_AGE,CANDIDATE_CATEGORY,PARTY,VOTES
S22,Tamil Nadu,,Perambalur,"Shanthi, K.",F,36,GEN,NTK,53545
S22,Tamil Nadu,,Perambalur,"Muthulakshmi, R.",F,44,GEN,BSP,4586
S22,Tamil Nadu,,Perambalur,"Vinothkumar, S.",M,27,GEN,TNLK,1617
S22,Tamil Nadu,,Perambalur,"Annadurai, V.",M,37,SC,IND,962
S22,Tamil Nadu,,Perambalur,"Anandraj, B.",M,27,GEN,IND,878
S22,Tamil Nadu,,Perambalur,"Sababathi, S.",M,26,GEN,IND,885
S22,Tamil Nadu,,Perambalur,"Rajasekaran, T.",M,45,GEN,IND,2455
S22,Tamil Nadu,,Perambalur,"Suresh, K.",M,29,SC,IND,1385
S22,Tamil Nadu,,Perambalur,"Karuppaiya, M.",M,34,GEN,IND,839
S22,Tamil Nadu,,Perambalur,"Murugan, P.",M,31,GEN,IND,4313
S22,Tamil Nadu,,Perambalur,"Senthilvel, A.",M,44,GEN,UMK,1147
S22,Tamil Nadu,,Perambalur,"Pachamuthu, P.",M,36,GEN,IND,3336
S22,Tamil Nadu,,Perambalur,"Rajasekaran, M.",M,58,GEN,IND,45591
S22,Tamil Nadu,,Perambalur,"Vincent Melbone, J.",M,45,GEN,IND,3171
S22,Tamil Nadu,,Perambalur,"Uthamaselvan, N.",M,47,GEN,IND,983
S22,Tamil Nadu,,Cuddalore,S.Rajamohan,M,65,GEN,IND,920
S22,Tamil Nadu,,Cuddalore,M Pavadai Raja,M,40,GEN,AgIMK,459
S22,Tamil Nadu,,Cuddalore,R.Chithra,F,40,GEN,NTK,34692
S22,Tamil Nadu,,Cuddalore,Dr.R.Govindasamy,M,69,GEN,PMK,378177
S22,Tamil Nadu,,Cuddalore,D.Sankar,M,27,GEN,IND,2860
S22,Tamil Nadu,,Cuddalore,C.Jeyaprakash,M,35,SC,BSP,2827
S22,Tamil Nadu,,Cuddalore,Kuppusamy,M,65,SC,ACDP,7540
S22,Tamil Nadu,,Cuddalore,T.R.V .S.Ramesh,M,48,GEN,DMK,522160
S22,Tamil Nadu,,Cuddalore,M.Raghunathan,M,48,GEN,IMK,748
S22,Tamil Nadu,,Cuddalore,M.Sathiyaseelan,M,38,SC,IND,1671
S22,Tamil Nadu,,Cuddalore,D.Senthamarai Kannan,M,54,GEN,IND,1277
S22,Tamil Nadu,,Cuddalore,V.Annamalai,M,44,GEN,MNM,23713
S22,Tamil Nadu,,Cuddalore,A.Marimuthu,M,34,SC,IND,635
S22,Tamil Nadu,,Cuddalore,S.Dhanasekaran,M,37,SC,IND,3296
S22,Tamil Nadu,,Cuddalore,A.Jayamani,M,35,GEN,IND,574
S22,Tamil Nadu,,Cuddalore,K.Hemanth Kumar,M,28,GEN,IND,1350
S22,Tamil Nadu,,Cuddalore,K.Raman,M,43,GEN,IND,1943
S22,Tamil Nadu,,Cuddalore,Moovandhan,M,42,GEN,IND,1518
S22,Tamil Nadu,,Cuddalore,K.Thangavel,M,49,GEN,IND,44892
S22,Tamil Nadu,,Cuddalore,Chelladurai,M,35,SC,TNLK,2587
S22,Tamil Nadu,,Cuddalore,A.Manikandan,M,43,GEN,PUJP,638
S22,Tamil Nadu,,Chidambaram,Jagatheesan M,M,45,SC,IND,2993
S22,Tamil Nadu,,Chidambaram,Sivajothi M,M,35,SC,NTK,37471
S22,Tamil Nadu,,Chidambaram,Chandrasekar P,M,46,SC,ADMK,497010
S22,Tamil Nadu,,Chidambaram,Parvathi S,F,44,SC,DMSK,4100
S22,Tamil Nadu,,Chidambaram,Thirumaavalavan Thol,M,56,SC,VCK,500229
S22,Tamil Nadu,,Chidambaram,Ravi T,M,49,SC,MNM,15334
S22,Tamil Nadu,,Chidambaram,Kittu T,M,53,SC,IND,1200
S22,Tamil Nadu,,Chidambaram,Krishnakumari A,F,45,SC,IND,1706
S22,Tamil Nadu,,Chidambaram,Gurusamy P,M,51,SC,IND,7012
S22,Tamil Nadu,,Chidambaram,Krishnaraj M,M,29,SC,AMPK,4675
S22,Tamil Nadu,,Chidambaram,Elavarasan A,M,55,SC,IND,62308
S22,Tamil Nadu,,Chidambaram,Periyasamy T,M,29,SC,IND,1464
S22,Tamil Nadu,,Chidambaram,Kalaiyarasan R,M,31,SC,IND,2155
S22,Tamil Nadu,,Mayiladuthurai,Abdul Baseeth,M,30,GEN,IND,371
S22,Tamil Nadu,,Mayiladuthurai,Rajesh.P,M,37,SC,IND,415
S22,Tamil Nadu,,Mayiladuthurai,Raja.N,M,45,SC,IND,263
S22,Tamil Nadu,,Mayiladuthurai,Samidurai.E,M,63,SC,IND,603
S22,Tamil Nadu,,Mayiladuthurai,Kalyana Sundaram.N,M,66,SC,BSP,3183
S22,Tamil Nadu,,Mayiladuthurai,Ramalingam.S,M,74,GEN,DMK,599292
S22,Tamil Nadu,,Mayiladuthurai,Thirunavukkarasu.R,M,82,GEN,IND,478
S22,Tamil Nadu,,Mayiladuthurai,Asaimani.S,M,64,GEN,ADMK,337978
S22,Tamil Nadu,,Mayiladuthurai,Kannan.R,M,44,GEN,IND,433
S22,Tamil Nadu,,Mayiladuthurai,Subhashini.K,F,27,GEN,NTK,41056
S22,Tamil Nadu,,Mayiladuthurai,Devados.P,M,32,SC,IND,1303
S22,Tamil Nadu,,Mayiladuthurai,Sugumaran.K,M,44,SC,IND,2473
S22,Tamil Nadu,,Mayiladuthurai,Krithivasan.S,M,82,GEN,IND,906
S22,Tamil Nadu,,Mayiladuthurai,Thirugnanasambandam.D,M,78,GEN,IND,1101
S22,Tamil Nadu,,Mayiladuthurai,Annadurai.K,M,51,GEN,IND,325
S22,Tamil Nadu,,Mayiladuthurai,Srinivasan.V,M,50,GEN,IND,2158
S22,Tamil Nadu,,Mayiladuthurai,Refayudeen.M,M,46,GEN,MNM,17005
S22,Tamil Nadu,,Mayiladuthurai,Rajasekar.A,M,44,GEN,IND,1337
S22,Tamil Nadu,,Mayiladuthurai,Subramanian.P,M,41,GEN,IND,3192
S22,Tamil Nadu,,Mayiladuthurai,Kannapiran.M,M,37,SC,IND,465
S22,Tamil Nadu,,Mayiladuthurai,Senthamizhan.S,M,39,GEN,IND,69030
S22,Tamil Nadu,,Mayiladuthurai,Kappur Dhakshinamoorthy.M,M,47,SC,IND,1029
S22,Tamil Nadu,,Mayiladuthurai,Habeeb Mohamed.U,M,65,GEN,APEP,892
S22,Tamil Nadu,,Mayiladuthurai,Vilvanathan.M,M,44,GEN,IND,1608
S22,Tamil Nadu,,Mayiladuthurai,Vanidhas.M,M,65,GEN,IND,777
S22,Tamil Nadu,,Mayiladuthurai,Shanmugam.M,M,50,GEN,IND,728
S22,Tamil Nadu,,Mayiladuthurai,Aravaazhi.K,M,52,SC,IND,611
S22,Tamil Nadu,,Nagapattinam,Prem S,M,38,SC,IND,3118
S22,Tamil Nadu,,Nagapattinam,Selvaraj M,M,63,SC,CPI,522892
S22,Tamil Nadu,,Nagapattinam,Vedarethinam G,M,50,SC,ACDP,895
S22,Tamil Nadu,,Nagapattinam,Saravanan M,M,41,SC,ADMK,311539
S22,Tamil Nadu,,Nagapattinam,Malathi P,F,25,SC,NTK,51448
S22,Tamil Nadu,,Nagapattinam,Anitha V,F,37,SC,BSP,5412
S22,Tamil Nadu,,Nagapattinam,Jagadeesh J,M,27,SC,IND,2402
S22,Tamil Nadu,,Nagapattinam,Ambikapathi D,M,39,SC,MSKK,2906
S22,Tamil Nadu,,Nagapattinam,Sengodi T,F,36,SC,IND,70307
S22,Tamil Nadu,,Nagapattinam,Guruviah K,M,61,SC,MNM,14503
S22,Tamil Nadu,,Nagapattinam,Sivakumar P,M,44,SC,IND,1268
S22,Tamil Nadu,,Nagapattinam,Sampath R,M,57,SC,IND,1686
S22,Tamil Nadu,,Nagapattinam,Sambathkumar A,M,39,SC,IND,2101
S22,Tamil Nadu,,Nagapattinam,Soundararajan M,M,62,SC,IND,1090
S22,Tamil Nadu,,Nagapattinam,Jayalakshmi,F,30,SC,TNLK,1178
S22,Tamil Nadu,,Thanjavur,"Panasaiarangan,K.N.",M,56,GEN,DMSK,2041
S22,Tamil Nadu,,Thanjavur,"Krishnakumar,N.",M,44,GEN,NTK,57924
S22,Tamil Nadu,,Thanjavur,"Vijayakumar,T.",M,38,GEN,IND,5452
S22,Tamil Nadu,,Thanjavur,"Samantha,K.S.",F,36,GEN,IND,2643
S22,Tamil Nadu,,Thanjavur,"Abdulbuhari,K .",M,42,GEN,IND,1244
S22,Tamil Nadu,,Thanjavur,"Muthuvel,S .",M,49,SC,IND,4509
S22,Tamil Nadu,,Thanjavur,"Palanimanickam,S.S.",M,68,GEN,DMK,588978
S22,Tamil Nadu,,Thanjavur,"Natarajan,N.R .",M,52,GEN,TMC(M),220849
S22,Tamil Nadu,,Thanjavur,"Selvaraj,R .",M,63,GEN,IND,28274
S22,Tamil Nadu,,Thanjavur,Sampath Ramadoss,M,53,GEN,MNM,23477
S22,Tamil Nadu,,Thanjavur,"Stalin,R.",M,26,SC,BSP,5856
S22,Tamil Nadu,,Thanjavur,"Murugesan, P.",M,62,GEN,IND,102871
S22,Tamil Nadu,,Sivaganga,A.Velladurai,M,51,GEN,ETMK,2553
S22,Tamil Nadu,,Sivaganga,V.Sakthi Priya,F,27,GEN,NTK,72240
S22,Tamil Nadu,,Sivaganga,C.Chidambaram,M,63,GEN,IND,1261
S22,Tamil Nadu,,Sivaganga,M.Prabhakaran,M,34,GEN,TNLK,1231
S22,Tamil Nadu,,Sivaganga,Singadurai.R,M,28,GEN,IND,3976
S22,Tamil Nadu,,Sivaganga,H.Raja,M,61,GEN,BJP,233860
S22,Tamil Nadu,,Sivaganga,Saravanan.K,M,37,SC,BSP,5079
S22,Tamil Nadu,,Sivaganga,P.Rajendhiran,M,59,GEN,IND,11167
S22,Tamil Nadu,,Sivaganga,Karti P Chidambaram,M,47,GEN,INC,566104
S22,Tamil Nadu,,Sivaganga,M.Mohammed Rabeek,M,47,GEN,IND,1441
S22,Tamil Nadu,,Sivaganga,R.Natarajan,M,46,GEN,IND,1284
S22,Tamil Nadu,,Sivaganga,P.Selvaraj,M,52,GEN,IND,2485
S22,Tamil Nadu,,Sivaganga,A.Radha Krishnan,M,63,SC,IND,905
S22,Tamil Nadu,,Sivaganga,L.Kasinathan,M,63,GEN,IND,1789
S22,Tamil Nadu,,Sivaganga,K.Chellakkannu,M,68,SC,IND,3952
S22,Tamil Nadu,,Sivaganga,M.Raja,M,33,GEN,IND,2869
S22,Tamil Nadu,,Sivaganga,C.Saravanan,M,33,GEN,IND,2097
S22,Tamil Nadu,,Sivaganga,Kavingnar Snekan,M,46,GEN,MNM,22931
S22,Tamil Nadu,,Sivaganga,A.Antony Sesu Raja,M,37,GEN,IND,1191
S22,Tamil Nadu,,Sivaganga,Senthamilselvi.R,F,59,GEN,IND,3453
S22,Tamil Nadu,,Sivaganga,V.Pandi,M,43,GEN,IND,122534
S22,Tamil Nadu,,Sivaganga,M.Chinnaiah,M,42,GEN,IND,1248
S22,Tamil Nadu,,Sivaganga,N.Karthick,M,25,GEN,IND,1422
S22,Tamil Nadu,,Sivaganga,M.Rajasekar,M,27,GEN,IND,2140
S22,Tamil Nadu,,Sivaganga,Senthil Kumar.C,M,42,GEN,IND,4690
S22,Tamil Nadu,,Sivaganga,Arimalam Thiagi.Subramanian Muthuraja,M,80,GEN,AgIMK,1283
S22,Tamil Nadu,,Madurai,Gopalakrishnan M,M,41,GEN,IND,1916
S22,Tamil Nadu,,Madurai,Ramesh K.K,M,47,GEN,IND,707
S22,Tamil Nadu,,Madurai,Pandiammal J,F,38,GEN,NTK,42901
S22,Tamil Nadu,,Madurai,Annadurai P,M,51,GEN,IND,716
S22,Tamil Nadu,,Madurai,Venkatesan S,M,49,GEN,CPM,447075
S22,Tamil Nadu,,Madurai,Shobana S,F,37,GEN,IND,3143
S22,Tamil Nadu,,Madurai,Venkatesan M,M,50,GEN,IND,1773
S22,Tamil Nadu,,Madurai,Balachandran T,M,58,GEN,IND,937
S22,Tamil Nadu,,Madurai,Boomi Rajan K,M,34,GEN,IND,790
S22,Tamil Nadu,,Madurai,Raj Satyen V.V.R,M,36,GEN,ADMK,307680
S22,Tamil Nadu,,Madurai,Mohan N,M,37,SC,IND,1359
S22,Tamil Nadu,,Madurai,Dhavamani A,M,53,SC,BSP,2659
S22,Tamil Nadu,,Madurai,Naga Jothi K,F,33,GEN,IND,1000
S22,Tamil Nadu,,Madurai,Pasumpon Pandian S,M,54,GEN,IND,2272
S22,Tamil Nadu,,Madurai,Alagar M,M,52,GEN,MNM,85048
S22,Tamil Nadu,,Madurai,Palpandi M,M,49,SC,IND,2621
S22,Tamil Nadu,,Madurai,Venkateswaran S,M,30,GEN,IND,693
S22,Tamil Nadu,,Madurai,Boominathan K,M,47,SC,IND,920
S22,Tamil Nadu,,Madurai,Shanmugham V,M,74,GEN,IND,855
S22,Tamil Nadu,,Madurai,Mayalagan N,M,34,SC,TNLK,955
S22,Tamil Nadu,,Madurai,Dharmar P,M,35,SC,IND,1843
S22,Tamil Nadu,,Madurai,Alagar P,M,90,SC,DMSK,2644
S22,Tamil Nadu,,Madurai,Britto Jai Singh M,M,34,GEN,IND,1504
S22,Tamil Nadu,,Madurai,Ramasamy T,M,63,GEN,IND,918
S22,Tamil Nadu,,Madurai,Gopalakrishnan S,M,68,GEN,IND,551
S22,Tamil Nadu,,Madurai,Muthukumar T,M,34,GEN,IND,612
S22,Tamil Nadu,,Madurai,David Annadurai K,M,42,GEN,IND,85747
S22,Tamil Nadu,,Theni,"Kumaragurubaran, P.",M,45,GEN,IND,1602
S22,Tamil Nadu,,Theni,"Allikkodi, P.",M,58,GEN,SMFB,4044
S22,Tamil Nadu,,Theni,"Chinnasathiyamoorthy, T.",M,54,GEN,SUCI(C),2597
S22,Tamil Nadu,,Theni,"Prakash, P.",M,35,SC,IND,839
S22,Tamil Nadu,,Theni,"Raveendranath Kumar, P",M,39,GEN,ADMK,504813
S22,Tamil Nadu,,Theni,"Elangovan, E.V.K.S.",M,70,GEN,INC,428120
S22,Tamil Nadu,,Theni,"Jeyamani, K.",M,42,GEN,IND,452
S22,Tamil Nadu,,Theni,"Alexpandian, S.",M,37,GEN,IND,3217
S22,Tamil Nadu,,Theni,"Rajkumar, P.",M,30,SC,IND,290
S22,Tamil Nadu,,Theni,"Ravichandran, K.",M,47,GEN,IND,1043
S22,Tamil Nadu,,Theni,Gunasingh,M,47,GEN,IND,724
S22,Tamil Nadu,,Theni,"Ramaraj, G.",M,53,GEN,UMK,779
S22,Tamil Nadu,,Theni,"Kesavaraja, J.",M,35,SC,IND,1815
S22,Tamil Nadu,,Theni,"Radhakrishnan, S.",M,51,GEN,MNM,16879
S22,Tamil Nadu,,Theni,"Silambarasan, P.",M,32,SC,IND,4198
S22,Tamil Nadu,,Theni,"Velmurugan, S.P.",M,55,GEN,IND,926
S22,Tamil Nadu,,Theni,"Arumugam, S.",M,48,SC,BSP,3770
S22,Tamil Nadu,,Theni,"Rajasekaran, V.",M,40,GEN,IND,274
S22,Tamil Nadu,,Theni,Eswaran,M,33,SC,IND,803
S22,Tamil Nadu,,Theni,Thanga Tamilselvan,M,58,GEN,IND,144050
S22,Tamil Nadu,,Theni,Shagul Hameed,M,59,GEN,NTK,27864
S22,Tamil Nadu,,Theni,"Sivamuniyandi, A.",M,37,SC,IND,1908
S22,Tamil Nadu,,Theni,"Vaiyathurai, A.",M,59,SC,IND,1022
S22,Tamil Nadu,,Theni,"Manimurugan, C.",M,42,GEN,IND,353
S22,Tamil Nadu,,Theni,"Senthilkumar, J.",M,48,GEN,IND,2172
S22,Tamil Nadu,,Theni,"Ramachandran, K.",M,35,GEN,IND,291
S22,Tamil Nadu,,Theni,"Parthipan, G.",M,54,GEN,IND,1813
S22,Tamil Nadu,,Theni,"Ramamurthi, S.",M,46,SC,IND,273
S22,Tamil Nadu,,Theni,Annakili,F,40,SC,IND,5258
S22,Tamil Nadu,,Theni,"Rajarishigurudev, S.",M,26,GEN,IND,614
S22,Tamil Nadu,,Virudhunagar,"Arulmozhithevan, K.",M,36,GEN,NTK,53040
S22,Tamil Nadu,,Virudhunagar,"Thiagarajan, P.I.D.",M,72,GEN,IND,853
S22,Tamil Nadu,,Virudhunagar,"Alagarsamy, R.",M,47,GEN,DMDK,316329
S22,Tamil Nadu,,Virudhunagar,"Sakkaravarthy, P.",M,59,GEN,AIPTMMK,2764
S22,Tamil Nadu,,Virudhunagar,"Kalyanasundaram, A.",M,39,SC,IND,2487
S22,Tamil Nadu,,Virudhunagar,"Vallinayagam, N.",M,37,GEN,IND,2311
S22,Tamil Nadu,,Virudhunagar,"Perumalsamy, M.",M,40,SC,BSP,3770
S22,Tamil Nadu,,Virudhunagar,"Paramasiva Iyyappan, S.",M,45,GEN,IND,107615
