ST_CODE,ST_NAME,PC_NO,PC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_AGE,CATEGORY,PARTY,VOTES
S10,Karnataka,17,Dakshina Kannada,JANARDHANA POOJARY,M,76,GEN,INC,499030
S10,Karnataka,17,Dakshina Kannada,NALIN KUMAR KATEEL,M,48,GEN,BJP,642739
S10,Karnataka,17,Dakshina Kannada,MOOSE KUNHI ALIAS ABDUL KAREEM,M,39,GEN,BSP,4471
S10,Karnataka,17,Dakshina Kannada,K YADAVA SHETTY,M,50,GEN,CPM,9394
S10,Karnataka,17,Dakshina Kannada,M.R.VASUDEVA,M,61,GEN,AAAP,5442
S10,Karnataka,17,Dakshina Kannada,SUPREETH KUMAR POOJARY,M,38,GEN,HJP,657
S10,Karnataka,17,Dakshina Kannada,HANEEF KHAN KODAJE,M,44,GEN,SDPI,27254
S10,Karnataka,17,Dakshina Kannada,ADVOCATE ANANDA GATTY,M,64,GEN,IND,1116
S10,Karnataka,17,Dakshina Kannada,K.KUSHALA BELLARE,M,63,SC,IND,801
S10,Karnataka,17,Dakshina Kannada,DEEPAK RAJESH COELHO,M,38,GEN,IND,905
S10,Karnataka,17,Dakshina Kannada,MAXIM PINTO,M,49,GEN,IND,1072
S10,Karnataka,17,Dakshina Kannada,SUDATTA JAIN SHIRTHADY,M,37,GEN,IND,1613
S10,Karnataka,17,Dakshina Kannada,SUBRAMANYA GOWDA K.,M,42,GEN,IND,2450
S10,Karnataka,17,Dakshina Kannada,K.N.SOMASHEKAR,M,42,GEN,IND,3421
S10,Karnataka,18,Chitradurga,B.N.CHANDRAPPA,M,58,SC,INC,467511
S10,Karnataka,18,Chitradurga,JANARDHANA SWAMY,M,46,SC,BJP,366220
S10,Karnataka,18,Chitradurga,T.D.RAJAGIRI,M,54,SC,BSP,9441
S10,Karnataka,18,Chitradurga,GULLIHATTY.D.SHEKHAR,M,45,SC,JD(S),202108
S10,Karnataka,18,Chitradurga,M.KUMBAIAH,M,56,SC,JD(U),3970
S10,Karnataka,18,Chitradurga,S.MEETYA NAIK,M,43,SC,SP,3558
S10,Karnataka,18,Chitradurga,MOHANA DASARI,M,31,SC,AAAP,14226
S10,Karnataka,18,Chitradurga,H.SIDDAGANGAPPA,M,46,SC,ANC,2951
S10,Karnataka,18,Chitradurga,GANESHA,M,53,SC,IND,2816
S10,Karnataka,18,Chitradurga,T.DAYANANDA,M,34,SC,IND,1818
S10,Karnataka,18,Chitradurga,BASAVANAGIDEVA SHARANARU,M,39,SC,IND,2171
S10,Karnataka,18,Chitradurga,T.BHAVANA,O,34,SC,IND,3601
S10,Karnataka,18,Chitradurga,N.S.MANJUNATHA NERENAHAL,M,54,SC,IND,2702
S10,Karnataka,18,Chitradurga,T.SOMESH SHILPI,M,42,SC,IND,4511
S10,Karnataka,19,Tumkur,A.KRISHNAPPA,M,68,GEN,JD(S),258683
S10,Karnataka,19,Tumkur,CHINNAPPA.V,M,33,GEN,CPI,10448
S10,Karnataka,19,Tumkur,NILUFAR JAMANI AHMED,F,41,GEN,BSP,4732
S10,Karnataka,19,Tumkur,G.S.BASAVARAJ,M,73,GEN,BJP,355827
S10,Karnataka,19,Tumkur,MUDDAHANUMEGOWDA.S.P.,M,59,GEN,INC,429868
S10,Karnataka,19,Tumkur,A.S.D''''SILVA,M,61,GEN,AAAP,8322
S10,Karnataka,19,Tumkur,H.L.MOHAN KUMAR,M,34,GEN,HJP,1528
S10,Karnataka,19,Tumkur,B.VENKATESHA,M,36,GEN,KAP,2390
S10,Karnataka,19,Tumkur,ANWAR,M,58,GEN,IND,1245
S10,Karnataka,19,Tumkur,GOVINDARJU.G,M,58,SC,IND,1063
S10,Karnataka,19,Tumkur,G.NAGENDRA,M,38,SC,IND,1094
S10,Karnataka,19,Tumkur,BRAHMANANDA REDDY,M,34,GEN,IND,1673
S10,Karnataka,19,Tumkur,L.P.YADUNANDANA,M,51,GEN,IND,1507
S10,Karnataka,19,Tumkur,SHIVAKUMAR,M,44,GEN,IND,1674
S10,Karnataka,19,Tumkur,K.V.SRINIVAS KALKERE,M,38,SC,IND,2195
S10,Karnataka,19,Tumkur,S.B.HANUMANTHARAYAPPA,M,45,GEN,IND,6301
S10,Karnataka,20,Mandya,M.KRISHNAMURTHY,M,40,SC,BSP,22391
S10,Karnataka,20,Mandya,C.S.PUTTARAJU,M,50,GEN,JD(S),524370
S10,Karnataka,20,Mandya,RAMYA,F,31,GEN,INC,518852
S10,Karnataka,20,Mandya,PROF.B.SHIVALINGAIAH,M,63,GEN,BJP,86993
S10,Karnataka,20,Mandya,H.K.KRISHNA,M,42,SC,KAP,8604
S10,Karnataka,20,Mandya,KRISHNAMURTHY KOMMERAHALLI,M,52,SC,RPI(A),1643
S10,Karnataka,20,Mandya,JAYACHANDRA,M,52,SC,BMUP,1119
S10,Karnataka,20,Mandya,K.MAHADEVAPPA,M,66,GEN,BDBRAJP,1423
S10,Karnataka,20,Mandya,K.SHIVANANDA,M,52,GEN,HJP,1165
S10,Karnataka,20,Mandya,DR.C.S.HANUMANTHAPPA,M,70,GEN,AAAP,4098
S10,Karnataka,20,Mandya,ARAVIND PREMANAND,M,40,GEN,IND,1172
S10,Karnataka,20,Mandya,ARUNAKUMARA,M,33,GEN,IND,1179
S10,Karnataka,20,Mandya,ASHRAF,M,36,GEN,IND,2163
S10,Karnataka,20,Mandya,K.UDAYAKUMARA,M,41,GEN,IND,3070
S10,Karnataka,20,Mandya,N.C.PUTTARAJU,M,40,GEN,IND,4021
S10,Karnataka,20,Mandya,BHANUPRAKASH.K.L,M,33,GEN,IND,4354
S10,Karnataka,21,Mysore,ADAGOORU H VISHWANATH,M,64,GEN,INC,472300
S10,Karnataka,21,Mysore,CHANDRASHEKARAIAH,M,71,GEN,JD(S),138587
S10,Karnataka,21,Mysore,PRATHAP SIMHA,M,37,GEN,BJP,503908
S10,Karnataka,21,Mysore,C MOHAN KUMAR,M,40,SC,BSP,13637
S10,Karnataka,21,Mysore,THIMME GOWDA,M,42,GEN,SJPA,1516
S10,Karnataka,21,Mysore,D S NIRVANAPPA,M,50,SC,CPIM,978
S10,Karnataka,21,Mysore,PADMAMMA M V,F,59,GEN,AAAP,5650
S10,Karnataka,21,Mysore,S P MAHADEVAPPA,M,67,GEN,JD(U),1016
S10,Karnataka,21,Mysore,RATHI POOVAIAH,F,36,GEN,KAP,3726
S10,Karnataka,21,Mysore,HUNSUR K CHANDRASHEKAR,M,35,GEN,DPPS,1342
S10,Karnataka,21,Mysore,D ESWAR THOREMAVU,M,47,SC,IND,1246
S10,Karnataka,21,Mysore,BANNUR KUMAR,M,57,GEN,IND,1215
S10,Karnataka,21,Mysore,PRAVEEN M S,M,27,GEN,IND,1439
S10,Karnataka,21,Mysore,BOJANNA N SOMAIAH,M,32,GEN,IND,2032
S10,Karnataka,21,Mysore,SAMPATHU N,M,56,GEN,IND,2078
S10,Karnataka,22,Chamarajanagar,A.R.KRISHNA MURTHY,M,53,SC,BJP,426600
S10,Karnataka,22,Chamarajanagar,R.DHRUVANARAYANA,M,53,SC,INC,567782
S10,Karnataka,22,Chamarajanagar,M SHIVANNA (KOTE),M,60,SC,JD(S),58760
S10,Karnataka,22,Chamarajanagar,SHIVAMALLU,M,53,SC,BSP,34846
S10,Karnataka,22,Chamarajanagar,KATHAVARAY,M,54,SC,asdp,1949
S10,Karnataka,22,Chamarajanagar,B GURUSWAMY,M,69,SC,SP,2043
S10,Karnataka,22,Chamarajanagar,CHAUDAHALLY JAVARAIAH,M,42,SC,CPI(ML)(L),2008
S10,Karnataka,22,Chamarajanagar,PRADEEP KUMAR M,M,29,SC,KAP,2492
S10,Karnataka,22,Chamarajanagar,KANDEGALA SRINIVASAMURTHY,M,41,SC,CPIM,1825
S10,Karnataka,22,Chamarajanagar,SAMPATH KUMAR,M,43,SC,AAAP,3357
S10,Karnataka,22,Chamarajanagar,BANNUR SURENDRA,M,33,SC,SJPA,2762
S10,Karnataka,22,Chamarajanagar,ANANDA G,M,29,SC,IND,3906
S10,Karnataka,22,Chamarajanagar,S.GOVINDA NAIK,M,49,SC,IND,5398
S10,Karnataka,22,Chamarajanagar,NIRMALA KUMARI,F,34,SC,IND,6604
S10,Karnataka,23,Bangalore Rural,C THOPAIAH,M,64,SC,BSP,11594
S10,Karnataka,23,Bangalore Rural,R.PRABHAKARA REDDY,M,43,GEN,JD(S),317870
S10,Karnataka,23,Bangalore Rural,MUNIRAJU GOWDA.P,M,35,GEN,BJP,421243
S10,Karnataka,23,Bangalore Rural,D K SURESH,M,47,GEN,INC,652723
S10,Karnataka,23,Bangalore Rural,BASAVEGOWDA,M,30,GEN,RPI(A),6154
S10,Karnataka,23,Bangalore Rural,K A MOHAN,M,57,SC,KDC,1345
S10,Karnataka,23,Bangalore Rural,RAVI KRISHNA REDDY,M,39,GEN,AAAP,17195
S10,Karnataka,23,Bangalore Rural,SHANKARAPPA,M,46,SC,JVBP,1008
S10,Karnataka,23,Bangalore Rural,KENCHAIAH,M,34,GEN,IND,859
S10,Karnataka,23,Bangalore Rural,J NATARAJU,M,56,GEN,IND,958
S10,Karnataka,23,Bangalore Rural,J.T.PRAKASH,M,57,GEN,IND,1503
S10,Karnataka,23,Bangalore Rural,MALLESHA,M,31,GEN,IND,5420
S10,Karnataka,23,Bangalore Rural,M.P.MUNAWER SHARIFF,M,55,GEN,IND,2577
S10,Karnataka,23,Bangalore Rural,S.SIDDARAMAIAH (HEGGADE),M,48,GEN,IND,2142
S10,Karnataka,23,Bangalore Rural,SURESH,M,37,GEN,IND,2782
S10,Karnataka,24,Bangalore North,ABDUL AZEEM,M,61,GEN,JD(S),92681
S10,Karnataka,24,Bangalore North,C.NARAYANA SWAMY,M,65,GEN,INC,488562
S10,Karnataka,24,Bangalore North,V VELU,M,51,GEN,BSP,5586
S10,Karnataka,24,Bangalore North,D.V SADANANDA GOWDA,M,61,GEN,BJP,718326
S10,Karnataka,24,Bangalore North,SUN STAR D.JAYARAM,M,60,SC,GaAP,3784
S10,Karnataka,24,Bangalore North,BABU  MATHEW,M,64,GEN,AAAP,28107
S10,Karnataka,24,Bangalore North,MUTHURAJU.M,M,47,SC,RPI(A),829
S10,Karnataka,24,Bangalore North,T.S.CHAITHANYA (S.J.R),M,39,GEN,IND,911
S10,Karnataka,24,Bangalore North,MANOHAR H.A.,M,55,GEN,IND,919
S10,Karnataka,24,Bangalore North,DR.MEERLAYAQ HUSSAIN,M,53,GEN,IND,612
S10,Karnataka,24,Bangalore North,MOHAMMED QUTBUDDIN,M,31,GEN,IND,680
S10,Karnataka,24,Bangalore North,S.RAMU,M,42,GEN,IND,1131
S10,Karnataka,24,Bangalore North,MU.VENKATESH SIMHA BHOVI,M,54,SC,IND,1033
S10,Karnataka,24,Bangalore North,SUNIL.V.J,M,38,GEN,IND,1561
S10,Karnataka,25,Bangalore central,NANDINI ALVA,F,52,GEN,JD(S),20387
S10,Karnataka,25,Bangalore central,P.C.MOHAN,M,50,GEN,BJP,557130
S10,Karnataka,25,Bangalore central,R.MOHAN RAJU,M,52,SC,BSP,5806
S10,Karnataka,25,Bangalore central,RIZWAN ARSHAD,M,34,GEN,INC,419630
S10,Karnataka,25,Bangalore central,ISMAIL KHAN SAIF ALI,M,47,GEN,AITC,2276
S10,Karnataka,25,Bangalore central,ZAHEEDA  SHEREEN,F,38,GEN,SUCI,1198
S10,Karnataka,25,Bangalore central,V.BALAKRISHNAN,M,49,GEN,AAAP,39869
S10,Karnataka,25,Bangalore central,BUDAYYA.B.PUJERI,M,43,GEN,KAP,553
S10,Karnataka,25,Bangalore central,H.L.MANJUNATHA,M,35,ST,KCVP,707
S10,Karnataka,25,Bangalore central,KADUGUDI SONNAPPA,M,40,SC,RPI(A),543
S10,Karnataka,25,Bangalore central,AMBROSE D''''MELLO,M,46,GEN,IND,366
S10,Karnataka,25,Bangalore central,DHANANJAYA.H.H,M,42,GEN,IND,422
S10,Karnataka,25,Bangalore central,G.NARAYANASWAMY (KAPALI),M,43,GEN,IND,1228
S10,Karnataka,25,Bangalore central,B.K.NARAYANA-SWAMY,M,58,GEN,IND,700
S10,Karnataka,25,Bangalore central,PRASHANTH.S.M,M,34,GEN,IND,903
S10,Karnataka,25,Bangalore central,DR.MEER LAYAQ HUSSAIN,M,53,GEN,IND,1878
S10,Karnataka,25,Bangalore central,K.MURTHY,M,51,SC,IND,1507
S10,Karnataka,25,Bangalore central,MODI SAIFULLA,M,34,GEN,IND,3204
S10,Karnataka,25,Bangalore central,BHOVI RAMA C.B.K,M,38,SC,IND,942
S10,Karnataka,25,Bangalore central,RAMANUJ SINGH,M,50,GEN,IND,1836
S10,Karnataka,25,Bangalore central,B.V.VENKATESHAPPA,M,62,GEN,IND,668
S10,Karnataka,25,Bangalore central,SHAFI AHMED,M,54,GEN,IND,549
S10,Karnataka,25,Bangalore central,E.SALAM,M,69,GEN,IND,365
S10,Karnataka,25,Bangalore central,SEETHA RAMAN.E,M,43,SC,IND,2543
S10,Karnataka,25,Bangalore central,SURAIYA ZAITHOON,F,38,GEN,IND,519
S10,Karnataka,25,Bangalore central,SYED ASIF BUKHAARI,M,41,GEN,IND,411
S10,Karnataka,26,Bangalore South,ANANTH KUMAR,M,54,GEN,BJP,633816
S10,Karnataka,26,Bangalore South,KHAN ABDUL R,M,36,GEN,BSP,2747
S10,Karnataka,26,Bangalore South,NANDAN NILEKANI,M,58,GEN,INC,405241
S10,Karnataka,26,Bangalore South,RUTH MANORAMA,F,61,GEN,JD(S),25677
S10,Karnataka,26,Bangalore South,M.UMADEVI,F,44,GEN,SUCI,918
S10,Karnataka,26,Bangalore South,GAYATHRI,F,63,GEN,PPOI,484
S10,Karnataka,26,Bangalore South,NINA P NAYAK,F,60,GEN,AAAP,21403
S10,Karnataka,26,Bangalore South,MAHADEVA SWAMY.B.M,M,31,SC,BDBRAJP,428
S10,Karnataka,26,Bangalore South,RAVIKUMARA T,M,31,GEN,SP,781
S10,Karnataka,26,Bangalore South,G.R.SHIVASHANKAR,M,62,GEN,AIFB,586
S10,Karnataka,26,Bangalore South,SYED MEHABOOB,M,44,GEN,JD(U),365
S10,Karnataka,26,Bangalore South,DR.KODUR VENKATESH,M,52,GEN,IND,502
S10,Karnataka,26,Bangalore South,GOVINDAIAH B.R.,M,64,GEN,IND,672
S10,Karnataka,26,Bangalore South,T.K.DASAR,M,44,SC,IND,929
S10,Karnataka,26,Bangalore South,DR.PRADEEP GADUGESH,M,35,GEN,IND,549
S10,Karnataka,26,Bangalore South,PRABHU,M,44,GEN,IND,2325
S10,Karnataka,26,Bangalore South,PRAMOD  MUTALIK,M,59,GEN,IND,4247
S10,Karnataka,26,Bangalore South,T.E.MOSES,M,69,GEN,IND,604
S10,Karnataka,26,Bangalore South,YOGESH,M,31,GEN,IND,2061
S10,Karnataka,26,Bangalore South,G.VENKATESH BHOVI,M,53,SC,IND,736
S10,Karnataka,26,Bangalore South,SHAMBULINGEGOWDA (GANDIVADI),M,52,GEN,IND,581
S10,Karnataka,26,Bangalore South,SYED RAFIQ AHMED,M,58,GEN,IND,246
S10,Karnataka,26,Bangalore South,N.HANUMEGOWDA,M,50,GEN,IND,414
S10,Karnataka,27,Chikkballapur,H D KUMARA SWAMY,M,54,GEN,JD(S),346339
S10,Karnataka,27,Chikkballapur,CHITRA PRASAD,F,42,GEN,BSP,6279
S10,Karnataka,27,Chikkballapur,B N BACHE GOWDA,M,72,GEN,BJP,415280
S10,Karnataka,27,Chikkballapur,M VEERAPPA MOILY,M,74,GEN,INC,424800
S10,Karnataka,27,Chikkballapur,G V SREERAMA REDDY,M,64,GEN,CPM,26071
S10,Karnataka,27,Chikkballapur,K ARKESH,M,60,GEN,AAAP,6827
S10,Karnataka,27,Chikkballapur,YAKUB SHARIFF,M,33,GEN,BMUP,931
S10,Karnataka,27,Chikkballapur,ROBIN MATHEWS NAREKATTU,M,47,GEN,SP,1404
S10,Karnataka,27,Chikkballapur,H N RAMAKRISHNA REDDY,M,66,GEN,PPOI,686
S10,Karnataka,27,Chikkballapur,REDDY G K C,M,57,GEN,JD(U),799
S10,Karnataka,27,Chikkballapur,G C VENKATARAMANAPPA,M,34,SC,RPI(A),892
S10,Karnataka,27,Chikkballapur,B N GOPALAGOWDA,M,36,GEN,IND,1465
S10,Karnataka,27,Chikkballapur,JAYAPRAKASHA YADAV,M,29,GEN,IND,1586
S10,Karnataka,27,Chikkballapur,D N NARASIMHAMURTHY,M,42,ST,IND,1897
S10,Karnataka,27,Chikkballapur,NANJAPPA,M,52,GEN,IND,1215
S10,Karnataka,27,Chikkballapur,T V MANJUNATHA GOWDA,M,43,GEN,IND,3895
S10,Karnataka,27,Chikkballapur,G N RAVI,M,50,GEN,IND,7127
S10,Karnataka,27,Chikkballapur,VENKATESH D T,M,45,SC,IND,3410
S10,Karnataka,27,Chikkballapur,K S SWAMY,M,37,SC,IND,4689
S10,Karnataka,28,Kolar,D.M.AMBAREESHA,M,33,SC,BSP,4934
S10,Karnataka,28,Kolar,KOLAR KESAVA,M,42,SC,JD(S),371076
S10,Karnataka,28,Kolar,EM.NARAYANASWAMY,M,61,SC,BJP,267322
S10,Karnataka,28,Kolar,K.H.MUNIYAPPA,M,67,SC,INC,418926
S10,Karnataka,28,Kolar,KOTIGANAHALLI RAMAIAH,M,58,SC,AAAP,17563
S10,Karnataka,28,Kolar,V.MUNISWAMY,M,52,SC,SP,4803
S10,Karnataka,28,Kolar,R.RAVINDRA KUMAR,M,53,SC,BDBRAJP,1144
S10,Karnataka,28,Kolar,H.V.ANJAPPA,M,63,SC,IND,920
S10,Karnataka,28,Kolar,K.NARENDRABABU,M,42,SC,IND,1089
S10,Karnataka,28,Kolar,NARAYANASWAMY,M,55,SC,IND,1517
S10,Karnataka,28,Kolar,M.S.NARAYANASWAMY,M,51,SC,IND,1291
S10,Karnataka,28,Kolar,H.N.NARAYANASWAMY,M,44,SC,IND,1583
S10,Karnataka,28,Kolar,A.PRASAD,M,46,SC,IND,1275
S10,Karnataka,28,Kolar,K.H.MADHUSOODAN,M,46,SC,IND,1759
S10,Karnataka,28,Kolar,M.MUNIYAPPA,M,36,SC,IND,2663
S10,Karnataka,28,Kolar,DR.C.MOHAN,M,73,SC,IND,2907
S10,Karnataka,28,Kolar,VINAYAKA PRASAD.H.N,M,30,SC,IND,2074
S10,Karnataka,28,Kolar,B.V.VENKATAGIRIYAPPA,M,64,SC,IND,6713
S10,Karnataka,28,Kolar,N.VENKATESH,M,44,SC,IND,3601
S10,Karnataka,28,Kolar,G.N.VENKATESH,M,43,SC,IND,6236
S10,Karnataka,28,Kolar,BEEDA SRINIVAS N,M,36,SC,IND,1398
S10,Karnataka,28,Kolar,V.SRINIVASA,M,34,SC,IND,1424
S11,Kerala,1,Kasaragod,P KARUNAKARAN,M,69,GEN,CPM,384964
S11,Kerala,1,Kasaragod,ADV.BASHEER ALADY,M,40,GEN,BSP,3104
S11,Kerala,1,Kasaragod,ADV.T SIDDIQUE,M,39,GEN,INC,378043
S11,Kerala,1,Kasaragod,K SURENDRAN,M,44,GEN,BJP,172826
S11,Kerala,1,Kasaragod,ABDUL SALAM N U,M,44,GEN,SDPI,9713
S11,Kerala,1,Kasaragod,ABBAS MOTHALAPPARA,M,56,GEN,AITC,632
S11,Kerala,1,Kasaragod,AMBALATHARA KUNHIKRISHNAN,M,61,GEN,AAAP,4996
S11,Kerala,1,Kasaragod,ABOOBACKER SIDDIQ,M,33,GEN,IND,880
S11,Kerala,1,Kasaragod,K K ASHOKAN,M,39,GEN,IND,3057
S11,Kerala,1,Kasaragod,GOTHRA MOOPAN NELLIKADAN KANNAN,M,75,ST,IND,2655
S11,Kerala,1,Kasaragod,KARUNAKARAN KALIPPURAYIL,M,61,GEN,IND,824
S11,Kerala,1,Kasaragod,KARUNAKARAN PAINGAPPADAN,M,54,GEN,IND,1002
S11,Kerala,1,Kasaragod,MANOHARAN K,M,38,GEN,IND,4194
S11,Kerala,1,Kasaragod,P K RAMAN,M,54,SC,IND,1222
S11,Kerala,2,Kannur,N ABDULLA DAVUD,M,68,GEN,BSP,2109
S11,Kerala,2,Kannur,P C MOHANAN MASTER,M,64,GEN,BJP,51636
S11,Kerala,2,Kannur,P K SREEMATHI TEACHER,F,64,GEN,CPM,427622
S11,Kerala,2,Kannur,K SUDHAKARAN,M,65,GEN,INC,421056
S11,Kerala,2,Kannur,P P ABOOBACKAR,M,59,GEN,CPIM,1536
S11,Kerala,2,Kannur,K K ABDUL JABBAR,M,40,GEN,SDPI,19170
S11,Kerala,2,Kannur,SASIDHARAN K V,M,48,GEN,AAAP,6106
S11,Kerala,2,Kannur,P P MOHANAN,M,61,GEN,IND,2371
S11,Kerala,2,Kannur,SREEMATHI PUTHALATH,F,75,GEN,IND,1500
S11,Kerala,2,Kannur,K SUDHAKARAN (KOLLON HOUSE),M,44,GEN,IND,4240
S11,Kerala,2,Kannur,K SUDHAKARAN (SREESHYLAM),M,52,GEN,IND,2745
S11,Kerala,3,Vadakara,MULLAPPALLY RAMACHANDRAN,M,67,GEN,INC,416479
S11,Kerala,3,Vadakara,SASEENDRAN,M,44,SC,BSP,2150
S11,Kerala,3,Vadakara,ADV.A.N.SHAMSEER,M,36,GEN,CPM,413173
S11,Kerala,3,Vadakara,V.K.SAJEEVAN,M,39,GEN,BJP,76313
S11,Kerala,3,Vadakara,P.ABDUL HAMEED  MASTER,M,55,GEN,SDPI,15058
S11,Kerala,3,Vadakara,ALI AKBAR,M,50,GEN,AAAP,6245
S11,Kerala,3,Vadakara,A.M.SMITHA,F,33,GEN,CPIM,693
S11,Kerala,3,Vadakara,ATTUVEPPIL KUNHIKKANNAN,M,57,SC,IND,731
S11,Kerala,3,Vadakara,ADV.P.KUMARANKUTTY,M,69,GEN,IND,17229
S11,Kerala,3,Vadakara,P.SHARAFUDEEN,M,53,GEN,IND,1679
S11,Kerala,3,Vadakara,A.P.SHAMSEER,M,34,GEN,IND,3485
S11,Kerala,4,Wayanad,P R RASMILNATH,M,37,GEN,BJP,80752
S11,Kerala,4,Wayanad,VAPPAN,M,69,SC,BSP,1317
S11,Kerala,4,Wayanad,M I SHANAVAS,M,62,GEN,INC,377035
S11,Kerala,4,Wayanad,SATHYAN MOKERI,M,60,GEN,CPI,356165
S11,Kerala,4,Wayanad,JALEEL NEELAMBRA,M,58,GEN,SDPI,14327
S11,Kerala,4,Wayanad,ADV.P P A SAGEER,M,35,GEN,AAAP,10684
S11,Kerala,4,Wayanad,SATHEESH CHANDRAN,M,53,SC,AITC,741
S11,Kerala,4,Wayanad,SAM P MATHEW,M,39,GEN,CPIM,1222
S11,Kerala,4,Wayanad,RAMLA MAMPAD,F,56,GEN,WPOI,12645
S11,Kerala,4,Wayanad,P V ANVAR,M,45,GEN,IND,37123
S11,Kerala,4,Wayanad,ABRAHAM BENHUR,M,64,GEN,IND,1308
S11,Kerala,4,Wayanad,CLEATUS,M,58,GEN,IND,1517
S11,Kerala,4,Wayanad,SATHYAN THAZHEMANGAD,M,30,GEN,IND,5476
S11,Kerala,4,Wayanad,SATHYAN PUTHANVEETTIL,M,37,GEN,IND,2855
S11,Kerala,4,Wayanad,SINOJ A C,M,25,GEN,IND,1104
S11,Kerala,5,Kozhikode,C K.PADMANABHAN,M,65,GEN,BJP,115760
S11,Kerala,5,Kozhikode,M.K RAGHAVAN,M,61,GEN,INC,397615
S11,Kerala,5,Kozhikode,A.VIJAYARAGHAVAN,M,58,GEN,CPM,380732
S11,Kerala,5,Kozhikode,VELAYUDHAN K.P.,M,56,SC,BSP,1909
S11,Kerala,5,Kozhikode,MUSTHAFA KOMMERI,M,32,GEN,SDPI,10596
S11,Kerala,5,Kozhikode,K P RATHEESH,M,31,GEN,AAAP,13934
S11,Kerala,5,Kozhikode,THRISSUR NAZEER,M,50,GEN,IND,665
S11,Kerala,5,Kozhikode,ADV.N.P.PRATHAP KUMAR,M,47,GEN,IND,6993
S11,Kerala,5,Kozhikode,MUHAMMED RIYAS,M,32,GEN,IND,473
S11,Kerala,5,Kozhikode,M RAGHAVAN,M,62,GEN,IND,2331
S11,Kerala,5,Kozhikode,V M RAGHAVAN,M,43,SC,IND,964
S11,Kerala,5,Kozhikode,M.VIJAYARAGHAVAN,M,62,GEN,IND,2665
S11,Kerala,5,Kozhikode,VIJAYARAGHAVAN.K.,M,56,GEN,IND,1991
S11,Kerala,6,Malappuram,E.AHAMED,M,76,GEN,IUML,437723
S11,Kerala,6,Malappuram,ILYAS,M,42,GEN,BSP,2745
S11,Kerala,6,Malappuram,ADV.N.SREEPRAKASH,M,44,GEN,BJP,64705
S11,Kerala,6,Malappuram,P.K.SAINABA,F,51,GEN,CPM,242984
S11,Kerala,6,Malappuram,PROF.P.ISMAIL,M,61,GEN,WPOI,29216
S11,Kerala,6,Malappuram,NASARUDHEEN ELAMARAM,M,47,GEN,SDPI,47853
S11,Kerala,6,Malappuram,ANWAR SHAKEEL OMAR,M,50,GEN,IND,1215
S11,Kerala,6,Malappuram,DR.M.V.IBRAHIM,M,36,GEN,IND,1376
S11,Kerala,6,Malappuram,GOPINATHAN.N,M,61,GEN,IND,2491
S11,Kerala,6,Malappuram,SREEDHARAN,M,55,SC,IND,1330
S11,Kerala,7,Ponnani,T.AYYAPPAN,M,64,GEN,BSP,2153
S11,Kerala,7,Ponnani,K.NARAYANAN MASTER,M,49,GEN,BJP,75212
S11,Kerala,7,Ponnani,E.T.MOHAMMED BASHEER,M,67,GEN,IUML,378503
S11,Kerala,7,Ponnani,V.T.IKRAMUL HAQUE,M,42,GEN,SDPI,26640
S11,Kerala,7,Ponnani,SHYLOCK P.V.,M,38,GEN,AAAP,9504
S11,Kerala,7,Ponnani,ABULLAIS.T.P,M,44,GEN,IND,11034
S11,Kerala,7,Ponnani,ABDURAHMAN VADAKKATHINAKATH,M,62,GEN,IND,2044
S11,Kerala,7,Ponnani,ABDURAHIMAN VAYARAKATH,M,48,GEN,IND,1220
S11,Kerala,7,Ponnani,ABDURAHIMAN VARIKKOTTIL,M,57,GEN,IND,2434
S11,Kerala,7,Ponnani,V.ABDURAHMAN,M,51,GEN,IND,353093
S11,Kerala,7,Ponnani,BINDU M.K.,F,46,GEN,IND,2261
S11,Kerala,8,Palakkad,M B RAJESH,M,43,GEN,CPM,412897
S11,Kerala,8,Palakkad,SOBHASURENDRAN,F,39,GEN,BJP,136587
S11,Kerala,8,Palakkad,HARI ARUMBIL,M,29,SC,BSP,1963
S11,Kerala,8,Palakkad,ABOOBAKKER SIDHIKH,M,47,GEN,AITC,828
S11,Kerala,8,Palakkad,E S KHAJA HUSSAIN,M,44,GEN,SDPI,12504
S11,Kerala,8,Palakkad,B PADMANABHAN,M,44,GEN,AAAP,4933
S11,Kerala,8,Palakkad,RAJESH S,M,32,SC,SHS,2654
S11,Kerala,8,Palakkad,THENNILAPURAM RADHAKRISHNAN,M,66,GEN,WPOI,8667
S11,Kerala,8,Palakkad,M P VEERENDRAKUMAR,M,77,GEN,SJD,307597
S11,Kerala,8,Palakkad,ABHIMOD,M,39,GEN,IND,1231
S11,Kerala,8,Palakkad,PRADEEP,M,30,SC,IND,770
S11,Kerala,8,Palakkad,C.K.RAMAKRISHNAN,M,47,SC,IND,1092
S11,Kerala,8,Palakkad,VEERENDRAKUMAR O P,M,48,GEN,IND,3946
S11,Kerala,8,Palakkad,SREEJITH,M,35,GEN,IND,1416
S11,Kerala,8,Palakkad,V S  SHANAVAS,M,38,GEN,IND,1946
S11,Kerala,9,Alathur,PREMAKUMARI,F,43,SC,BSP,4436
S11,Kerala,9,Alathur,P.K.BIJU,M,39,SC,CPM,411808
S11,Kerala,9,Alathur,SHAJU MON VATTEKKAD,M,39,SC,BJP,87803
